property,qid,value,occurrences
P61,Q137341,Q116146087,3
P61,Q137342,Q110413016,3
P61,Q137343,Q99086964,3
P61,Q137344,Q127413857,3
P61,Q137345,Q128855668,3
P61,Q137346,Q110622156,3
P61,Q137347,Q110622153,3
P61,Q137348,Q112964843,3
P61,Q137349,Q116178239,3
P61,Q137350,Q116469753,3
P61,Q137351,Q110622244,3
P61,Q137352,Q110622246,3
P61,Q137353,Q110560172,3
P61,Q137354,Q99084676,3
P61,Q137355,Q110585346,3
P61,Q137356,Q97532116,3
P61,Q137357,Q116146022,3
P61,Q137358,Q116146070,3
P61,Q137359,Q76154269,3
P61,Q13736,Q20042594,3
P61,Q137360,Q76154271,3
P61,Q137361,Q99076451,3
P61,Q137362,Q110636504,3
P61,Q137363,Q99080876,3
P61,Q137364,Q116812136,3
P61,Q137365,Q116812484,3
P61,Q137366,Q116812139,3
P61,Q137367,Q116812119,3
P61,Q137368,Q110560390,3
P61,Q137369,Q110560391,3
P61,Q137370,Q110560383,3
P61,Q137371,Q116469742,3
P61,Q137372,Q99084960,3
P61,Q137373,Q116146117,3
P61,Q137374,Q116170859,3
P61,Q137375,Q130340911,3
P61,Q137376,Q116469755,3
P61,Q137377,Q116470803,3
P61,Q137378,Q117277454,3
P61,Q137379,Q97532265,3
P61,Q137380,Q99239212,3
P61,Q137381,Q110560228,3
P61,Q137382,Q110560361,3
P61,Q137383,Q110560364,3
P61,Q137384,Q110152975,3
P61,Q137385,Q110560367,3
P61,Q137386,Q110560374,3
P61,Q137387,Q110560375,3
P61,Q137388,Q99211920,3
P61,Q137389,Q110152887,3
P61,Q137390,Q75875777,3
P61,Q137391,Q110622035,3
P61,Q137392,Q116052705,3
P61,Q137393,Q56180821,3
P61,Q137394,Q110622137,3
P61,Q137395,Q110622166,3
P61,Q137396,Q116146031,3
P61,Q137397,Q130338178,3
P61,Q137398,Q110152977,3
P61,Q137399,Q110622087,3
P61,Q137400,Q5991243,3
P61,Q137401,Q110622036,3
P61,Q137402,Q110622024,3
P61,Q137403,Q116469771,3
P61,Q137404,Q99211912,3
P61,Q137405,Q110622106,3
P61,Q137406,Q99211910,3
P61,Q137407,Q112490123,3
P61,Q137408,Q131741095,3
P61,Q137409,Q131741106,3
P61,Q13741,Q2389294,3
P61,Q137410,Q127225291,3
P61,Q137411,Q127225287,3
P61,Q137412,Q75905268,3
P61,Q137413,Q110413092,3
P61,Q137414,Q110636913,3
P61,Q137415,Q110413665,3
P61,Q137416,Q76154289,3
P61,Q137417,Q128855562,3
P61,Q137418,Q131347181,3
P61,Q137419,Q110560221,3
P61,Q137420,Q127413855,3
P61,Q137421,Q116146075,3
P61,Q137422,Q99087150,3
P61,Q137423,Q110560254,3
P61,Q137424,Q116146074,3
P61,Q137425,Q110560270,3
P61,Q137426,Q116478757,3
P61,Q137427,Q116478754,3
P61,Q137428,Q116812141,3
P61,Q137429,Q116812354,3
P61,Q137430,Q110560220,3
P61,Q137431,Q131741055,3
P61,Q137432,Q116812323,3
P61,Q137433,Q2670611,3
P61,Q137434,Q116470831,3
P61,Q137435,Q3019286,3
P61,Q137436,Q16203580,3
P61,Q137437,Q108180088,3
P61,Q137438,Q110662895,3
P61,Q137439,Q76204624,3
P61,Q137440,Q106703131,3
P61,Q137441,Q110662892,3
P61,Q137442,Q116055046,3
P61,Q137443,Q116109584,3
P61,Q137444,Q116146917,3
P61,Q137445,Q130338955,3
P61,Q137446,Q130339192,3
P61,Q137447,Q110585546,3
P61,Q137448,Q116478906,3
P61,Q137449,Q110582810,3
P61,Q13745,Q18336854,3
P61,Q137450,Q76273197,3
P61,Q137451,Q112532274,3
P61,Q137452,Q112531636,3
P61,Q137453,Q75961200,3
P61,Q137454,Q110441641,3
P61,Q137455,Q116111569,3
P61,Q137456,Q116148050,3
P61,Q137457,Q116147111,3
P61,Q137458,Q116112413,3
P61,Q137459,Q110582382,3
P61,Q137460,Q116812463,3
P61,Q137461,Q76300414,3
P61,Q137462,Q76299806,3
P61,Q137463,Q324116,3
P61,Q137464,Q265921,3
P61,Q137465,Q536995,3
P61,Q137466,Q1942268,3
P61,Q137467,Q6146201,3
P61,Q137468,Q101248740,3
P61,Q137469,Q313436,3
P61,Q137470,Q246812,3
P61,Q137471,Q352133,3
P61,Q137472,Q1498722,3
P61,Q137473,Q5654629,3
P61,Q137474,Q98697958,3
P61,Q137475,Q5905955,3
P61,Q137476,Q361739,3
P61,Q137477,Q16726163,3
P61,Q137478,Q3624235,3
P61,Q137479,Q182840,3
P61,Q137480,Q254095,3
P61,Q137481,Q168669,3
P61,Q137482,Q242832,3
P61,Q137483,Q3053247,3
P61,Q137484,Q469603,3
P61,Q137485,Q3622064,3
P61,Q137486,Q513843,3
P61,Q137487,Q6051215,3
P61,Q137488,Q1609951,3
P61,Q137489,Q772443,3
P61,Q137490,Q948208,3
P61,Q137491,Q543922,3
P61,Q137492,Q3082675,3
P61,Q137493,Q3052486,3
P61,Q137494,Q270777,3
P61,Q137495,Q312613,3
P61,Q137496,Q36242,3
P61,Q137497,Q16932764,3
P61,Q137498,Q40061,3
P61,Q137499,Q2573359,3
P61,Q137500,Q75384680,3
P61,Q137501,Q168558,3
P61,Q137502,Q159575,3
P61,Q137503,Q178918,3
P61,Q137504,Q382339,3
P61,Q137505,Q17633616,3
P61,Q137506,Q15660885,3
P61,Q137507,Q1780519,3
P61,Q137508,Q22248006,3
P61,Q137509,Q56546023,3
P61,Q137510,Q116005829,3
P61,Q137511,Q116005814,3
P61,Q137512,Q5101519,3
P61,Q137513,Q13424614,3
P61,Q137514,Q53435,3
P61,Q137515,Q318142,3
P61,Q137516,Q36731,3
P61,Q137517,Q190091,3
P61,Q137518,Q28468,3
P61,Q137519,Q707768,3
P61,Q137520,Q75574614,3
P61,Q137521,Q59418722,3
P61,Q137522,Q75437282,3
P61,Q137523,Q2634369,3
P61,Q137524,Q2450837,3
P61,Q137525,Q16726148,3
P61,Q137526,Q75240461,3
P61,Q137527,Q719528,3
P61,Q137528,Q3503594,3
P61,Q137529,Q2927059,3
P61,Q137530,Q3049450,3
P61,Q137531,Q19950426,3
P61,Q137532,Q15831028,3
P61,Q137533,Q2332287,3
P61,Q137534,Q106608743,3
P61,Q137535,Q24056435,3
P61,Q137536,Q16539547,3
P61,Q137537,Q110384614,3
P61,Q137538,Q375664,3
P61,Q137539,Q375309,3
P61,Q137540,Q1049817,3
P61,Q137541,Q16532663,3
P61,Q137542,Q16726143,3
P61,Q137543,Q101003176,3
P61,Q137544,Q1775368,3
P61,Q137545,Q2453222,3
P61,Q137546,Q98697974,3
P61,Q137547,Q188943,3
P61,Q137548,Q230073,3
P61,Q137549,Q234724,3
P61,Q13755,Q17223826,3
P61,Q137550,Q332516,3
P61,Q137551,Q4197646,3
P61,Q137552,Q58355,3
P61,Q137553,Q266495,3
P61,Q137554,Q247223,3
P61,Q137555,Q1752172,3
P61,Q137556,Q3494397,3
P61,Q137557,Q311996,3
P61,Q137558,Q6180419,3
P61,Q137559,Q75291928,3
P61,Q13756,Q11564306,3
P61,Q137560,Q122231634,3
P61,Q137561,Q122254684,3
P61,Q137562,Q15889379,3
P61,Q137563,Q16726161,3
P61,Q137564,Q5390740,3
P61,Q137565,Q2437780,3
P61,Q137566,Q121826725,3
P61,Q137567,Q135529139,3
P61,Q137568,Q135529150,3
P61,Q137569,Q5444126,3
P61,Q137570,Q22083954,3
P61,Q137571,Q76121981,3
P61,Q137572,Q106046254,3
P61,Q137573,Q126422229,3
P61,Q137574,Q135529250,3
P61,Q137575,Q16652403,3
P61,Q137576,Q16573640,3
P61,Q137577,Q715004,3
P61,Q137578,Q467469,3
P61,Q137579,Q20019277,3
P61,Q13758,Q11365022,3
P61,Q137580,Q5495416,3
P61,Q137581,Q20045834,3
P61,Q137582,Q920959,3
P61,Q137583,Q348214,3
P61,Q137584,Q17153107,3
P61,Q137585,Q1345866,3
P61,Q137586,Q205359,3
P61,Q137587,Q76298480,3
P61,Q137588,Q3125564,3
P61,Q137589,Q1286436,3
P61,Q137590,Q533927,3
P61,Q137591,Q539434,3
P61,Q137592,Q559062,3
P61,Q137593,Q235653,3
P61,Q137594,Q215204,3
P61,Q137595,Q298945,3
P61,Q137596,Q3154496,3
P61,Q137597,Q157084,3
P61,Q137598,Q150712,3
P61,Q137599,Q1767930,3
P61,Q137600,Q24198464,3
P61,Q137601,Q2702855,3
P61,Q137602,Q76298617,3
P61,Q137603,Q76298876,3
P61,Q137604,Q76300585,3
P61,Q137605,Q76300212,3
P61,Q137606,Q76298750,3
P61,Q137607,Q76299360,3
P61,Q137608,Q76299629,3
P61,Q137609,Q76299538,3
P61,Q137610,Q354934,3
P61,Q137611,Q559316,3
P61,Q137612,Q73806,3
P61,Q137613,Q19660888,3
P61,Q137614,Q23015553,3
P61,Q137615,Q23015558,3
P61,Q137616,Q23015580,3
P61,Q137617,Q23015581,3
P61,Q137618,Q309845,3
P61,Q137619,Q188684,3
P61,Q137620,Q233573,3
P61,Q137621,Q75451565,3
P61,Q137622,Q2631966,3
P61,Q137623,Q669275,3
P61,Q137624,Q15217119,3
P61,Q137625,Q911113,3
P61,Q137626,Q1471656,3
P61,Q137627,Q390680,3
P61,Q137628,Q13410541,3
P61,Q137629,Q3332771,3
P61,Q137630,Q390670,3
P61,Q137631,Q3062638,3
P61,Q137632,Q210350,3
P61,Q137633,Q218102,3
P61,Q137634,Q380401,3
P61,Q137635,Q12762590,3
P61,Q137636,Q228564,3
P61,Q137637,Q421184,3
P61,Q137638,Q643609,3
P61,Q137639,Q15217091,3
P61,Q13764,Q11365021,3
P61,Q137640,Q2913728,3
P61,Q137641,Q310811,3
P61,Q137642,Q954786,3
P61,Q137643,Q720863,3
P61,Q137644,Q589734,3
P61,Q137645,Q325921,3
P61,Q137646,Q2866901,3
P61,Q137647,Q28194537,3
P61,Q137648,Q598373,3
P61,Q137649,Q111264896,3
P61,Q137650,Q75863100,3
P61,Q137651,Q6881693,3
P61,Q137652,Q561316,3
P61,Q137653,Q442772,3
P61,Q137654,Q2864795,3
P61,Q137655,Q1183348,3
P61,Q137656,Q11950901,3
P61,Q137657,Q116472007,3
P61,Q137658,Q28502125,3
P61,Q137659,Q297763,3
P61,Q137660,Q317699,3
P61,Q137661,Q3623273,3
P61,Q137662,Q16190874,3
P61,Q137663,Q346463,3
P61,Q137664,Q176122,3
P61,Q137665,Q110737976,3
P61,Q137666,Q598254,3
P61,Q137667,Q435213,3
P61,Q137668,Q100701245,3
P61,Q137669,Q465074,3
P61,Q137670,Q12297787,3
P61,Q137671,Q515204,3
P61,Q137672,Q366203,3
P61,Q137673,Q521446,3
P61,Q137674,Q11944259,3
P61,Q137675,Q12272207,3
P61,Q137676,Q174265,3
P61,Q137677,Q12293562,3
P61,Q137678,Q313664,3
P61,Q137679,Q451516,3
P61,Q137680,Q3625067,3
P61,Q137681,Q237618,3
P61,Q137682,Q85850645,3
P61,Q137683,Q363084,3
P61,Q137684,Q231696,3
P61,Q137685,Q517380,3
P61,Q137686,Q1405,3
P61,Q137687,Q367828,3
P61,Q137688,Q180807,3
P61,Q137689,Q8265475,3
P61,Q137690,Q315492,3
P61,Q137691,Q3298190,3
P61,Q137692,Q2280204,3
P61,Q137693,Q12275939,3
P61,Q137694,Q3658638,3
P61,Q137695,Q3655924,3
P61,Q137696,Q351495,3
P61,Q137697,Q107718375,3
P61,Q137698,Q107718297,3
P61,Q137699,Q433381,3
P61,Q137700,Q351503,3
P61,Q137701,Q268964,3
P61,Q137702,Q156778,3
P61,Q137703,Q191039,3
P61,Q137704,Q234665,3
P61,Q137705,Q1411,3
P61,Q137706,Q314710,3
P61,Q137707,Q232725,3
P61,Q137708,Q2743448,3
P61,Q137709,Q241143,3
P61,Q137710,Q235423,3
P61,Q137711,Q234825,3
P61,Q137712,Q235627,3
P61,Q137713,Q125414,3
P61,Q137714,Q55832253,3
P61,Q137715,Q263515,3
P61,Q137716,Q5309410,3
P61,Q137717,Q13426522,3
P61,Q137718,Q406789,3
P61,Q137719,Q2396281,3
P61,Q137720,Q579949,3
P61,Q137721,Q310978,3
P61,Q137722,Q317695,3
P61,Q137723,Q467466,3
P61,Q137724,Q314793,3
P61,Q137725,Q253888,3
P61,Q137726,Q3381648,3
P61,Q137727,Q116474340,3
P61,Q137728,Q2861293,3
P61,Q137729,Q116474571,3
P61,Q13773,Q29410705,3
P61,Q137730,Q2864802,3
P61,Q137731,Q345134,3
P61,Q137732,Q318152,3
P61,Q137733,Q3269786,3
P61,Q137734,Q110581647,3
P61,Q137735,Q4161332,3
P61,Q137736,Q123128651,3
P61,Q137737,Q85853547,3
P61,Q137738,Q1143326,3
P61,Q137739,Q25668647,3
P61,Q13774,Q11403872,3
P61,Q137740,Q25668660,3
P61,Q137741,Q115858871,3
P61,Q137742,Q115858878,3
P61,Q137743,Q115858883,3
P61,Q137744,Q115858892,3
P61,Q137745,Q115858899,3
P61,Q137746,Q115858908,3
P61,Q137747,Q115858915,3
P61,Q137748,Q2136320,3
P61,Q137749,Q2474891,3
P61,Q137750,Q314700,3
P61,Q137751,Q128267,3
P61,Q137752,Q96074772,3
P61,Q137753,Q96074773,3
P61,Q137754,Q667227,3
P61,Q137755,Q11799550,3
P61,Q137756,Q11800902,3
P61,Q137757,Q362867,3
P61,Q137758,Q132175,3
P61,Q137759,Q741377,3
P61,Q13776,Q683792,3
P61,Q137760,Q1293376,3
P61,Q137761,Q76298685,3
P61,Q137762,Q378271,3
P61,Q137763,Q8039190,3
P61,Q137764,Q83476,3
P61,Q137765,Q272157,3
P61,Q137766,Q272233,3
P61,Q137767,Q2805230,3
P61,Q137768,Q5312653,3
P61,Q137769,Q1260260,3
P61,Q137770,Q1261445,3
P61,Q137771,Q818595,3
P61,Q137772,Q75454870,3
P61,Q137773,Q4066508,3
P61,Q137774,Q116055581,3
P61,Q137775,Q122361642,3
P61,Q137776,Q116112802,3
P61,Q137777,Q109040253,3
P61,Q137778,Q116055617,3
P61,Q137779,Q3566370,3
P61,Q137780,Q884910,3
P61,Q137781,Q109447064,3
P61,Q137782,Q109446884,3
P61,Q137783,Q947726,3
P61,Q137784,Q242466,3
P61,Q137785,Q12271064,3
P61,Q137786,Q109789767,3
P61,Q137787,Q109789516,3
P61,Q137788,Q103831206,3
P61,Q137789,Q1174079,3
P61,Q137790,Q212876,3
P61,Q137791,Q46720,3
P61,Q137792,Q46846,3
P61,Q137793,Q236999,3
P61,Q137794,Q355720,3
P61,Q137795,Q12276089,3
P61,Q137796,Q1454825,3
P61,Q137797,Q716670,3
P61,Q137798,Q718532,3
P61,Q137799,Q126126787,3
P61,Q137800,Q118176559,3
P61,Q137801,Q3398098,3
P61,Q137802,Q16636868,3
P61,Q137803,Q4411544,3
P61,Q137804,Q75382645,3
P61,Q137805,Q76154270,3
P61,Q137806,Q110582693,3
P61,Q137807,Q110585307,3
P61,Q137808,Q116116127,3
P61,Q137809,Q116146146,3
P61,Q13781,Q313942,3
P61,Q137810,Q19956167,3
P61,Q137811,Q116112718,3
P61,Q137812,Q112640606,3
P61,Q137813,Q116112636,3
P61,Q137814,Q116052931,3
P61,Q137815,Q110152968,3
P61,Q137816,Q116113223,3
P61,Q137817,Q117846225,3
P61,Q137818,Q124656056,3
P61,Q137819,Q3576971,3
P61,Q13782,Q11413717,3
P61,Q137820,Q1284529,3
P61,Q137821,Q2306363,3
P61,Q137822,Q110622302,3
P61,Q137823,Q116052960,3
P61,Q137824,Q110152907,3
P61,Q137825,Q116148084,3
P61,Q137826,Q116110884,3
P61,Q137827,Q101246522,3
P61,Q137828,Q116113095,3
P61,Q137829,Q2670597,3
P61,Q137830,Q109021203,3
P61,Q137831,Q3330999,3
P61,Q137832,Q110153006,3
P61,Q137833,Q116052946,3
P61,Q137834,Q75382466,3
P61,Q137835,Q2670623,3
P61,Q137836,Q2250822,3
P61,Q137837,Q7321252,3
P61,Q137838,Q15879340,3
P61,Q137839,Q75919089,3
P61,Q137840,Q116052982,3
P61,Q137841,Q110583426,3
P61,Q137842,Q116054543,3
P61,Q137843,Q116054546,3
P61,Q137844,Q116054552,3
P61,Q137845,Q116054538,3
P61,Q137846,Q116147796,3
P61,Q137847,Q116147787,3
P61,Q137848,Q887367,3
P61,Q137849,Q4327923,3
P61,Q13785,Q373949,3
P61,Q137850,Q75919231,3
P61,Q137851,Q112532107,3
P61,Q137852,Q596672,3
P61,Q137853,Q112532086,3
P61,Q137854,Q4231329,3
P61,Q137855,Q116052783,3
P61,Q137856,Q116156562,3
P61,Q137857,Q116156543,3
P61,Q137858,Q122260573,3
P61,Q137859,Q128855771,3
P61,Q137860,Q128855804,3
P61,Q137861,Q116052941,3
P61,Q137862,Q15876603,3
P61,Q137863,Q3008718,3
P61,Q137864,Q110636435,3
P61,Q137865,Q110582897,3
P61,Q137866,Q116052902,3
P61,Q137867,Q116052717,3
P61,Q137868,Q110636942,3
P61,Q137869,Q116478763,3
P61,Q13787,Q24871003,3
P61,Q137870,Q3429526,3
P61,Q137871,Q97534136,3
P61,Q137872,Q116052970,3
P61,Q137873,Q116052908,3
P61,Q137874,Q116052893,3
P61,Q137875,Q116812388,3
P61,Q137876,Q75976282,3
P61,Q137877,Q108180070,3
P61,Q137878,Q116052822,3
P61,Q137879,Q18526703,3
P61,Q137880,Q110152912,3
P61,Q137881,Q110582711,3
P61,Q137882,Q110622203,3
P61,Q137883,Q116111783,3
P61,Q137884,Q116469836,3
P61,Q137885,Q116147085,3
P61,Q137886,Q116147083,3
P61,Q137887,Q116812201,3
P61,Q137888,Q116812170,3
P61,Q137889,Q116812446,3
P61,Q137890,Q116178250,3
P61,Q137891,Q99085058,3
P61,Q137892,Q116812322,3
P61,Q137893,Q110153005,3
P61,Q137894,Q3403432,3
P61,Q137895,Q75241711,3
P61,Q137896,Q110582678,3
P61,Q137897,Q116052915,3
P61,Q137898,Q99239149,3
P61,Q137899,Q110152973,3
P61,Q137900,Q5199943,3
P61,Q137901,Q116113232,3
P61,Q137902,Q117307091,3
P61,Q137903,Q741855,3
P61,Q137904,Q96311952,3
P61,Q137905,Q20171452,3
P61,Q137906,Q110152870,3
P61,Q137907,Q110152868,3
P61,Q137908,Q99084985,3
P61,Q137909,Q116469773,3
P61,Q137910,Q99239154,3
P61,Q137911,Q99239164,3
P61,Q137912,Q128856030,3
P61,Q137913,Q110413738,3
P61,Q137914,Q110383092,3
P61,Q137915,Q116812397,3
P61,Q137916,Q7308920,3
P61,Q137917,Q56285114,3
P61,Q137918,Q75561238,3
P61,Q137919,Q75561232,3
P61,Q137920,Q99071544,3
P61,Q137921,Q110635431,3
P61,Q137922,Q110636817,3
P61,Q137923,Q116468939,3
P61,Q137924,Q110636693,3
P61,Q137925,Q110636690,3
P61,Q137926,Q116052889,3
P61,Q137927,Q99086896,3
P61,Q137928,Q116052712,3
P61,Q137929,Q133462383,3
P61,Q13793,Q11555874,3
P61,Q137930,Q116147979,3
P61,Q137931,Q75257225,3
P61,Q137932,Q110662750,3
P61,Q137933,Q116178196,3
P61,Q137934,Q116178169,3
P61,Q137935,Q116812105,3
P61,Q137936,Q110560272,3
P61,Q137937,Q116178226,3
P61,Q137938,Q128855690,3
P61,Q137939,Q131347177,3
P61,Q137940,Q116812204,3
P61,Q137941,Q116812171,3
P61,Q137942,Q116812367,3
P61,Q137943,Q116146085,3
P61,Q137944,Q116812365,3
P61,Q137945,Q110413015,3
P61,Q137946,Q130359170,3
P61,Q137947,Q99086974,3
P61,Q137948,Q99086951,3
P61,Q137949,Q127413868,3
P61,Q137950,Q99080612,3
P61,Q137951,Q128855665,3
P61,Q137952,Q130359112,3
P61,Q137953,Q110622157,3
P61,Q137954,Q110622154,3
P61,Q137955,Q110622152,3
P61,Q137956,Q27578364,3
P61,Q137957,Q112964842,3
P61,Q137958,Q116178241,3
P61,Q137959,Q116469752,3
P61,Q13796,Q440538,3
P61,Q137960,Q110622272,3
P61,Q137961,Q110622249,3
P61,Q137962,Q99084628,3
P61,Q137963,Q110413745,3
P61,Q137964,Q99084668,3
P61,Q137965,Q110383104,3
P61,Q137966,Q130359406,3
P61,Q137967,Q116115869,3
P61,Q137968,Q97532103,3
P61,Q137969,Q99080685,3
P61,Q13797,Q440503,3
P61,Q137970,Q116146078,3
P61,Q137971,Q131138472,3
P61,Q137972,Q99085024,3
P61,Q137973,Q116469724,3
P61,Q137974,Q127413851,3
P61,Q137975,Q116146073,3
P61,Q137976,Q116146069,3
P61,Q137977,Q76154265,3
P61,Q137978,Q76154268,3
P61,Q137979,Q76154274,3
P61,Q137980,Q76326174,3
P61,Q137981,Q76281195,3
P61,Q137982,Q99071848,3
P61,Q137983,Q110413107,3
P61,Q137984,Q99080862,3
P61,Q137985,Q130359119,3
P61,Q137986,Q105819614,3
P61,Q137987,Q116812482,3
P61,Q137988,Q116812142,3
P61,Q137989,Q116812118,3
P61,Q137990,Q110560392,3
P61,Q137991,Q110560206,3
P61,Q137992,Q76018965,3
P61,Q137993,Q110621969,3
P61,Q137994,Q116054837,3
P61,Q137995,Q99211640,3
P61,Q137996,Q117307105,3
P61,Q137997,Q116469744,3
P61,Q137998,Q116469716,3
P61,Q137999,Q99084973,3
P61,Q138000,Q99084908,3
P61,Q138001,Q116052694,3
P61,Q138002,Q99084722,3
P61,Q138003,Q116146119,3
P61,Q138004,Q99084139,3
P61,Q138005,Q130340910,3
P61,Q138006,Q116469757,3
P61,Q138007,Q116469751,3
P61,Q138008,Q117277451,3
P61,Q138009,Q116470801,3
P61,Q138010,Q117277453,3
P61,Q138011,Q97532251,3
P61,Q138012,Q99087173,3
P61,Q138013,Q110621972,3
P61,Q138014,Q110560227,3
P61,Q138015,Q116812113,3
P61,Q138016,Q116052878,3
P61,Q138017,Q110560376,3
P61,Q138018,Q99083938,3
P61,Q138019,Q112964835,3
P61,Q138020,Q99084211,3
P61,Q138021,Q75875766,3
P61,Q138022,Q110622049,3
P61,Q138023,Q110582884,3
P61,Q138024,Q116052704,3
P61,Q138025,Q99084101,3
P61,Q138026,Q99084460,3
P61,Q138027,Q99084731,3
P61,Q138028,Q116469745,3
P61,Q138029,Q116470948,3
P61,Q138030,Q127225293,3
P61,Q138031,Q99211908,3
P61,Q138032,Q110621960,3
P61,Q138033,Q110621987,3
P61,Q138034,Q112490301,3
P61,Q138035,Q130338162,3
P61,Q138036,Q110152976,3
P61,Q138037,Q110622088,3
P61,Q138038,Q110622093,3
P61,Q138039,Q110622064,3
P61,Q138040,Q110622037,3
P61,Q138041,Q110621950,3
P61,Q138042,Q116469770,3
P61,Q138043,Q99211677,3
P61,Q138044,Q110621965,3
P61,Q138045,Q110621966,3
P61,Q138046,Q110622124,3
P61,Q138047,Q99211662,3
P61,Q138048,Q112490120,3
P61,Q138049,Q131741056,3
P61,Q138050,Q131741104,3
P61,Q138051,Q127225292,3
P61,Q138052,Q127225286,3
P61,Q138053,Q75905265,3
P61,Q138054,Q75905269,3
P61,Q138055,Q99800565,3
P61,Q138056,Q110413681,3
P61,Q138057,Q130359310,3
P61,Q138058,Q110413078,3
P61,Q138059,Q110413356,3
P61,Q138060,Q99071425,3
P61,Q138061,Q110413692,3
P61,Q138062,Q99302460,3
P61,Q138063,Q133461350,3
P61,Q138064,Q133461363,3
P61,Q138065,Q133461339,3
P61,Q138066,Q133461583,3
P61,Q138067,Q110413663,3
P61,Q138068,Q133462366,3
P61,Q138069,Q76154286,3
P61,Q138070,Q76154290,3
P61,Q138071,Q110383120,3
P61,Q138072,Q128855557,3
P61,Q138073,Q131347162,3
P61,Q138074,Q116146076,3
P61,Q138075,Q110560264,3
P61,Q138076,Q99087139,3
P61,Q138077,Q110560250,3
P61,Q138078,Q116812343,3
P61,Q138079,Q110560269,3
P61,Q138080,Q116478758,3
P61,Q138081,Q99080820,3
P61,Q138082,Q116812140,3
P61,Q138083,Q116812353,3
P61,Q138084,Q110560217,3
P61,Q138085,Q130359049,3
P61,Q138086,Q131741093,3
P61,Q138087,Q131741053,3
P61,Q138088,Q116812321,3
P61,Q138089,Q116812348,3
P61,Q13809,Q110780379,3
P61,Q138090,Q15870029,3
P61,Q138091,Q116470830,3
P61,Q138092,Q116052955,3
P61,Q138093,Q116052956,3
P61,Q138094,Q108180087,3
P61,Q138095,Q110662990,3
P61,Q138096,Q110585312,3
P61,Q138097,Q76204611,3
P61,Q138098,Q110585313,3
P61,Q138099,Q106703096,3
P61,Q138100,Q116112376,3
P61,Q138101,Q116116506,3
P61,Q138102,Q110582535,3
P61,Q138103,Q116054843,3
P61,Q138104,Q116109191,3
P61,Q138105,Q116146916,3
P61,Q138106,Q130338938,3
P61,Q138107,Q130339191,3
P61,Q138108,Q110585543,3
P61,Q138109,Q116478904,3
P61,Q138110,Q110582811,3
P61,Q138111,Q76273201,3
P61,Q138112,Q76273198,3
P61,Q138113,Q99198891,3
P61,Q138114,Q111455145,3
P61,Q138115,Q116156551,3
P61,Q138116,Q129172033,3
P61,Q138117,Q112532278,3
P61,Q138118,Q108180068,3
P61,Q138119,Q75961199,3
P61,Q138120,Q110663129,3
P61,Q138121,Q75961203,3
P61,Q138122,Q110290583,3
P61,Q138123,Q116111566,3
P61,Q138124,Q116148049,3
P61,Q138125,Q116147122,3
P61,Q138126,Q116147110,3
P61,Q138127,Q116112410,3
P61,Q138128,Q110582388,3
P61,Q138129,Q110582380,3
P61,Q138130,Q116812458,3
P61,Q138131,Q76300408,3
P61,Q138132,Q76299807,3
P61,Q138133,Q131716922,3
P61,Q138134,Q18121898,3
P61,Q138135,Q150620,3
P61,Q138136,Q7163638,3
P61,Q138137,Q819630,3
P61,Q138138,Q4267369,3
P61,Q138139,Q4267365,3
P61,Q138140,Q18434711,3
P61,Q138141,Q234246,3
P61,Q138142,Q19950046,3
P61,Q138143,Q18573690,3
P61,Q138144,Q11231795,3
P61,Q138145,Q2094063,3
P61,Q138146,Q318478,3
P61,Q138147,Q364751,3
P61,Q138148,Q98697956,3
P61,Q138149,Q75532099,3
P61,Q138150,Q110566491,3
P61,Q138151,Q52153867,3
P61,Q138152,Q116028789,3
P61,Q138153,Q206774,3
P61,Q138154,Q187114,3
P61,Q138155,Q170017,3
P61,Q138156,Q15040856,3
P61,Q138157,Q2394242,3
P61,Q138158,Q43961,3
P61,Q138159,Q43915,3
P61,Q138160,Q56228,3
P61,Q138161,Q205289,3
P61,Q138162,Q506442,3
P61,Q138163,Q3448444,3
P61,Q138164,Q76021047,3
P61,Q138165,Q2195469,3
P61,Q138166,Q469856,3
P61,Q138167,Q2670053,3
P61,Q138168,Q5260727,3
P61,Q138169,Q961145,3
P61,Q138170,Q263266,3
P61,Q138171,Q208082,3
P61,Q138172,Q317933,3
P61,Q138173,Q469638,3
P61,Q138174,Q382138,3
P61,Q138175,Q6701449,3
P61,Q138176,Q364637,3
P61,Q138177,Q2038405,3
P61,Q138178,Q378889,3
P61,Q138179,Q2733546,3
P61,Q138180,Q41381,3
P61,Q138181,Q41380,3
P61,Q138182,Q75384609,3
P61,Q138183,Q465187,3
P61,Q138184,Q2441684,3
P61,Q138185,Q559539,3
P61,Q138186,Q426192,3
P61,Q138187,Q1527378,3
P61,Q138188,Q203792,3
P61,Q138189,Q315297,3
P61,Q138190,Q1378618,3
P61,Q138191,Q1244579,3
P61,Q138192,Q724715,3
P61,Q138193,Q48925204,3
P61,Q138194,Q715972,3
P61,Q138195,Q178908,3
P61,Q138196,Q353829,3
P61,Q138197,Q346934,3
P61,Q138198,Q1185368,3
P61,Q138199,Q262192,3
P61,Q138200,Q99304084,3
P61,Q138201,Q1557767,3
P61,Q138202,Q22248920,3
P61,Q138203,Q56545996,3
P61,Q138204,Q116005813,3
P61,Q138205,Q1982338,3
P61,Q138206,Q5101510,3
P61,Q138207,Q28041750,3
P61,Q138208,Q535823,3
