# Redirect table refreshed on 2025-08-25T00:22:23.362085
"# Total redirects: 41,822"
""
source_qid,target_qid,claim_id,claim_type
Q63360,Q42234,Q63360_redirect_Q42234,wikibase-entityid
Q63363,Q42238,Q63363_redirect_Q42238,wikibase-entityid
Q63366,Q42242,Q63366_redirect_Q42242,wikibase-entityid
Q63369,Q42246,Q63369_redirect_Q42246,wikibase-entityid
Q63372,Q42250,Q63372_redirect_Q42250,wikibase-entityid
Q63375,Q42254,Q63375_redirect_Q42254,wikibase-entityid
Q63378,Q42258,Q63378_redirect_Q42258,wikibase-entityid
Q63381,Q42262,Q63381_redirect_Q42262,wikibase-entityid
Q63384,Q42266,Q63384_redirect_Q42266,wikibase-entityid
Q63387,Q42270,Q63387_redirect_Q42270,wikibase-entityid
Q63390,Q42274,Q63390_redirect_Q42274,wikibase-entityid
Q63393,Q42278,Q63393_redirect_Q42278,wikibase-entityid
Q63396,Q42282,Q63396_redirect_Q42282,wikibase-entityid
Q63399,Q42286,Q63399_redirect_Q42286,wikibase-entityid
Q634,Q152721,Q634_redirect_Q152721,redirect
Q63402,Q42290,Q63402_redirect_Q42290,wikibase-entityid
Q63405,Q42294,Q63405_redirect_Q42294,wikibase-entityid
Q63408,Q42298,Q63408_redirect_Q42298,wikibase-entityid
Q63411,Q42302,Q63411_redirect_Q42302,wikibase-entityid
Q63414,Q42306,Q63414_redirect_Q42306,wikibase-entityid
Q63416,Q42310,Q63416_redirect_Q42310,wikibase-entityid
Q63419,Q42314,Q63419_redirect_Q42314,wikibase-entityid
Q63422,Q42318,Q63422_redirect_Q42318,wikibase-entityid
Q63425,Q42322,Q63425_redirect_Q42322,wikibase-entityid
Q63428,Q42326,Q63428_redirect_Q42326,wikibase-entityid
Q63431,Q42330,Q63431_redirect_Q42330,wikibase-entityid
Q63434,Q42334,Q63434_redirect_Q42334,wikibase-entityid
Q63437,Q42338,Q63437_redirect_Q42338,wikibase-entityid
Q63440,Q42342,Q63440_redirect_Q42342,wikibase-entityid
Q63441,Q52999,Q63441_redirect_Q52999,wikibase-entityid
Q63443,Q42346,Q63443_redirect_Q42346,wikibase-entityid
Q63446,Q42350,Q63446_redirect_Q42350,wikibase-entityid
Q63449,Q42354,Q63449_redirect_Q42354,wikibase-entityid
Q63452,Q42358,Q63452_redirect_Q42358,wikibase-entityid
Q63455,Q42362,Q63455_redirect_Q42362,wikibase-entityid
Q63458,Q42366,Q63458_redirect_Q42366,wikibase-entityid
Q63461,Q42370,Q63461_redirect_Q42370,wikibase-entityid
Q63464,Q42374,Q63464_redirect_Q42374,wikibase-entityid
Q63467,Q42378,Q63467_redirect_Q42378,wikibase-entityid
Q63470,Q42382,Q63470_redirect_Q42382,wikibase-entityid
Q63473,Q42386,Q63473_redirect_Q42386,wikibase-entityid
Q63476,Q42390,Q63476_redirect_Q42390,wikibase-entityid
Q63479,Q42394,Q63479_redirect_Q42394,wikibase-entityid
Q63482,Q42398,Q63482_redirect_Q42398,wikibase-entityid
Q63485,Q42402,Q63485_redirect_Q42402,wikibase-entityid
Q63489,Q42406,Q63489_redirect_Q42406,wikibase-entityid
Q63492,Q42410,Q63492_redirect_Q42410,wikibase-entityid
Q63495,Q42414,Q63495_redirect_Q42414,wikibase-entityid
Q63498,Q42418,Q63498_redirect_Q42418,wikibase-entityid
Q63501,Q42422,Q63501_redirect_Q42422,wikibase-entityid
Q63504,Q42426,Q63504_redirect_Q42426,wikibase-entityid
Q63507,Q42430,Q63507_redirect_Q42430,wikibase-entityid
Q63510,Q42434,Q63510_redirect_Q42434,wikibase-entityid
Q63513,Q42438,Q63513_redirect_Q42438,wikibase-entityid
Q63516,Q42442,Q63516_redirect_Q42442,wikibase-entityid
Q63519,Q42446,Q63519_redirect_Q42446,wikibase-entityid
Q63522,Q42450,Q63522_redirect_Q42450,wikibase-entityid
Q63525,Q42454,Q63525_redirect_Q42454,wikibase-entityid
Q63528,Q42458,Q63528_redirect_Q42458,wikibase-entityid
Q63531,Q42463,Q63531_redirect_Q42463,wikibase-entityid
Q63534,Q42467,Q63534_redirect_Q42467,wikibase-entityid
Q63537,Q42471,Q63537_redirect_Q42471,wikibase-entityid
Q63540,Q42475,Q63540_redirect_Q42475,wikibase-entityid
Q63543,Q42479,Q63543_redirect_Q42479,wikibase-entityid
Q63546,Q42483,Q63546_redirect_Q42483,wikibase-entityid
Q63549,Q42487,Q63549_redirect_Q42487,wikibase-entityid
Q63552,Q42491,Q63552_redirect_Q42491,wikibase-entityid
Q63555,Q42495,Q63555_redirect_Q42495,wikibase-entityid
Q63558,Q42499,Q63558_redirect_Q42499,wikibase-entityid
Q63561,Q42503,Q63561_redirect_Q42503,wikibase-entityid
Q63564,Q42507,Q63564_redirect_Q42507,wikibase-entityid
Q63567,Q42511,Q63567_redirect_Q42511,wikibase-entityid
Q63570,Q42515,Q63570_redirect_Q42515,wikibase-entityid
Q63573,Q42519,Q63573_redirect_Q42519,wikibase-entityid
Q63576,Q42523,Q63576_redirect_Q42523,wikibase-entityid
Q63579,Q42527,Q63579_redirect_Q42527,wikibase-entityid
Q68087,Q48562,Q68087_redirect_Q48562,wikibase-entityid
Q68090,Q48566,Q68090_redirect_Q48566,wikibase-entityid
Q68093,Q48570,Q68093_redirect_Q48570,wikibase-entityid
Q68096,Q48574,Q68096_redirect_Q48574,wikibase-entityid
Q68099,Q48578,Q68099_redirect_Q48578,wikibase-entityid
Q681,Q152767,Q681_redirect_Q152767,redirect
Q68102,Q48582,Q68102_redirect_Q48582,wikibase-entityid
Q68105,Q48586,Q68105_redirect_Q48586,wikibase-entityid
Q68108,Q48590,Q68108_redirect_Q48590,wikibase-entityid
Q68111,Q48594,Q68111_redirect_Q48594,wikibase-entityid
Q68114,Q48598,Q68114_redirect_Q48598,wikibase-entityid
Q68117,Q48602,Q68117_redirect_Q48602,wikibase-entityid
Q68120,Q48606,Q68120_redirect_Q48606,wikibase-entityid
Q68123,Q48610,Q68123_redirect_Q48610,wikibase-entityid
Q68126,Q48614,Q68126_redirect_Q48614,wikibase-entityid
Q68129,Q48618,Q68129_redirect_Q48618,wikibase-entityid
Q68132,Q48622,Q68132_redirect_Q48622,wikibase-entityid
Q68135,Q48626,Q68135_redirect_Q48626,wikibase-entityid
Q68138,Q48630,Q68138_redirect_Q48630,wikibase-entityid
Q68141,Q48634,Q68141_redirect_Q48634,wikibase-entityid
Q68144,Q48638,Q68144_redirect_Q48638,wikibase-entityid
Q68147,Q48642,Q68147_redirect_Q48642,wikibase-entityid
Q68150,Q48646,Q68150_redirect_Q48646,wikibase-entityid
Q68153,Q48650,Q68153_redirect_Q48650,wikibase-entityid
Q68156,Q48654,Q68156_redirect_Q48654,wikibase-entityid
Q68159,Q48658,Q68159_redirect_Q48658,wikibase-entityid
Q68162,Q48662,Q68162_redirect_Q48662,wikibase-entityid
Q68165,Q48666,Q68165_redirect_Q48666,wikibase-entityid
Q68168,Q48670,Q68168_redirect_Q48670,wikibase-entityid
Q68171,Q48674,Q68171_redirect_Q48674,wikibase-entityid
Q68174,Q48678,Q68174_redirect_Q48678,wikibase-entityid
Q68177,Q48682,Q68177_redirect_Q48682,wikibase-entityid
Q68180,Q48686,Q68180_redirect_Q48686,wikibase-entityid
Q68183,Q48690,Q68183_redirect_Q48690,wikibase-entityid
Q68186,Q48694,Q68186_redirect_Q48694,wikibase-entityid
Q68189,Q48698,Q68189_redirect_Q48698,wikibase-entityid
Q68192,Q48702,Q68192_redirect_Q48702,wikibase-entityid
Q68195,Q48706,Q68195_redirect_Q48706,wikibase-entityid
Q68198,Q48710,Q68198_redirect_Q48710,wikibase-entityid
Q682,Q152768,Q682_redirect_Q152768,redirect
Q68201,Q48714,Q68201_redirect_Q48714,wikibase-entityid
Q68204,Q48718,Q68204_redirect_Q48718,wikibase-entityid
Q68207,Q48722,Q68207_redirect_Q48722,wikibase-entityid
Q68210,Q48726,Q68210_redirect_Q48726,wikibase-entityid
Q68213,Q48730,Q68213_redirect_Q48730,wikibase-entityid
Q68216,Q48734,Q68216_redirect_Q48734,wikibase-entityid
Q68219,Q48738,Q68219_redirect_Q48738,wikibase-entityid
Q68222,Q48742,Q68222_redirect_Q48742,wikibase-entityid
Q68225,Q48746,Q68225_redirect_Q48746,wikibase-entityid
Q68228,Q48750,Q68228_redirect_Q48750,wikibase-entityid
Q68231,Q48754,Q68231_redirect_Q48754,wikibase-entityid
Q68233,Q52621,Q68233_redirect_Q52621,wikibase-entityid
Q68234,Q48758,Q68234_redirect_Q48758,wikibase-entityid
Q68236,Q52489,Q68236_redirect_Q52489,wikibase-entityid
Q68237,Q48762,Q68237_redirect_Q48762,wikibase-entityid
Q68239,Q52625,Q68239_redirect_Q52625,wikibase-entityid
Q68240,Q48766,Q68240_redirect_Q48766,wikibase-entityid
Q68242,Q47972,Q68242_redirect_Q47972,wikibase-entityid
Q68243,Q48770,Q68243_redirect_Q48770,wikibase-entityid
Q68246,Q48774,Q68246_redirect_Q48774,wikibase-entityid
Q68249,Q48778,Q68249_redirect_Q48778,wikibase-entityid
Q68252,Q48782,Q68252_redirect_Q48782,wikibase-entityid
Q68255,Q48786,Q68255_redirect_Q48786,wikibase-entityid
Q68258,Q48790,Q68258_redirect_Q48790,wikibase-entityid
Q68261,Q48794,Q68261_redirect_Q48794,wikibase-entityid
Q68264,Q48798,Q68264_redirect_Q48798,wikibase-entityid
Q68267,Q48802,Q68267_redirect_Q48802,wikibase-entityid
Q68270,Q48806,Q68270_redirect_Q48806,wikibase-entityid
Q68273,Q48810,Q68273_redirect_Q48810,wikibase-entityid
Q68276,Q48814,Q68276_redirect_Q48814,wikibase-entityid
Q68279,Q48818,Q68279_redirect_Q48818,wikibase-entityid
Q68282,Q48822,Q68282_redirect_Q48822,wikibase-entityid
Q68285,Q48826,Q68285_redirect_Q48826,wikibase-entityid
Q68288,Q48830,Q68288_redirect_Q48830,wikibase-entityid
Q68291,Q48834,Q68291_redirect_Q48834,wikibase-entityid
Q68292,Q47944,Q68292_redirect_Q47944,wikibase-entityid
Q68294,Q48838,Q68294_redirect_Q48838,wikibase-entityid
Q68297,Q48842,Q68297_redirect_Q48842,wikibase-entityid
Q683,Q152769,Q683_redirect_Q152769,redirect
Q68300,Q48846,Q68300_redirect_Q48846,wikibase-entityid
Q68303,Q48850,Q68303_redirect_Q48850,wikibase-entityid
Q68306,Q48854,Q68306_redirect_Q48854,wikibase-entityid
Q68309,Q48858,Q68309_redirect_Q48858,wikibase-entityid
Q68312,Q48862,Q68312_redirect_Q48862,wikibase-entityid
Q68315,Q48866,Q68315_redirect_Q48866,wikibase-entityid
Q68318,Q48870,Q68318_redirect_Q48870,wikibase-entityid
Q68321,Q48874,Q68321_redirect_Q48874,wikibase-entityid
Q68324,Q48878,Q68324_redirect_Q48878,wikibase-entityid
Q68327,Q48882,Q68327_redirect_Q48882,wikibase-entityid
Q68330,Q48886,Q68330_redirect_Q48886,wikibase-entityid
Q68333,Q48890,Q68333_redirect_Q48890,wikibase-entityid
Q68336,Q48894,Q68336_redirect_Q48894,wikibase-entityid
Q68339,Q48898,Q68339_redirect_Q48898,wikibase-entityid
Q68342,Q48902,Q68342_redirect_Q48902,wikibase-entityid
Q68345,Q48906,Q68345_redirect_Q48906,wikibase-entityid
Q68348,Q48910,Q68348_redirect_Q48910,wikibase-entityid
Q68351,Q48914,Q68351_redirect_Q48914,wikibase-entityid
Q68354,Q48918,Q68354_redirect_Q48918,wikibase-entityid
Q68357,Q48922,Q68357_redirect_Q48922,wikibase-entityid
Q68360,Q48926,Q68360_redirect_Q48926,wikibase-entityid
Q68363,Q48930,Q68363_redirect_Q48930,wikibase-entityid
Q68366,Q48934,Q68366_redirect_Q48934,wikibase-entityid
Q68369,Q48938,Q68369_redirect_Q48938,wikibase-entityid
Q68372,Q48942,Q68372_redirect_Q48942,wikibase-entityid
Q68375,Q48946,Q68375_redirect_Q48946,wikibase-entityid
Q68378,Q48950,Q68378_redirect_Q48950,wikibase-entityid
Q68381,Q48954,Q68381_redirect_Q48954,wikibase-entityid
Q68384,Q48958,Q68384_redirect_Q48958,wikibase-entityid
Q68387,Q48962,Q68387_redirect_Q48962,wikibase-entityid
Q68390,Q48966,Q68390_redirect_Q48966,wikibase-entityid
Q68393,Q48970,Q68393_redirect_Q48970,wikibase-entityid
Q68396,Q48974,Q68396_redirect_Q48974,wikibase-entityid
Q68397,Q45184,Q68397_redirect_Q45184,wikibase-entityid
Q68399,Q48978,Q68399_redirect_Q48978,wikibase-entityid
Q684,Q152770,Q684_redirect_Q152770,redirect
Q68400,Q45188,Q68400_redirect_Q45188,wikibase-entityid
Q68402,Q48982,Q68402_redirect_Q48982,wikibase-entityid
Q68403,Q45192,Q68403_redirect_Q45192,wikibase-entityid
Q68405,Q48986,Q68405_redirect_Q48986,wikibase-entityid
Q68406,Q48382,Q68406_redirect_Q48382,wikibase-entityid
Q68408,Q48990,Q68408_redirect_Q48990,wikibase-entityid
Q68411,Q48994,Q68411_redirect_Q48994,wikibase-entityid
Q68414,Q48998,Q68414_redirect_Q48998,wikibase-entityid
Q68417,Q49002,Q68417_redirect_Q49002,wikibase-entityid
Q68420,Q49006,Q68420_redirect_Q49006,wikibase-entityid
Q68423,Q49010,Q68423_redirect_Q49010,wikibase-entityid
Q68426,Q49014,Q68426_redirect_Q49014,wikibase-entityid
Q68429,Q49018,Q68429_redirect_Q49018,wikibase-entityid
Q68432,Q49022,Q68432_redirect_Q49022,wikibase-entityid
Q68435,Q49027,Q68435_redirect_Q49027,wikibase-entityid
Q68438,Q49031,Q68438_redirect_Q49031,wikibase-entityid
Q68441,Q49035,Q68441_redirect_Q49035,wikibase-entityid
Q68444,Q49039,Q68444_redirect_Q49039,wikibase-entityid
Q68447,Q49043,Q68447_redirect_Q49043,wikibase-entityid
Q68448,Q52517,Q68448_redirect_Q52517,wikibase-entityid
Q68450,Q49047,Q68450_redirect_Q49047,wikibase-entityid
Q68451,Q52521,Q68451_redirect_Q52521,wikibase-entityid
Q68453,Q49051,Q68453_redirect_Q49051,wikibase-entityid
Q68454,Q52525,Q68454_redirect_Q52525,wikibase-entityid
Q68456,Q49055,Q68456_redirect_Q49055,wikibase-entityid
Q68457,Q52529,Q68457_redirect_Q52529,wikibase-entityid
Q68459,Q49059,Q68459_redirect_Q49059,wikibase-entityid
Q68460,Q52533,Q68460_redirect_Q52533,wikibase-entityid
Q68462,Q49063,Q68462_redirect_Q49063,wikibase-entityid
Q68463,Q52537,Q68463_redirect_Q52537,wikibase-entityid
Q68465,Q49067,Q68465_redirect_Q49067,wikibase-entityid
Q68466,Q44787,Q68466_redirect_Q44787,wikibase-entityid
Q68468,Q49071,Q68468_redirect_Q49071,wikibase-entityid
Q68469,Q44791,Q68469_redirect_Q44791,wikibase-entityid
Q68471,Q49075,Q68471_redirect_Q49075,wikibase-entityid
Q68472,Q52057,Q68472_redirect_Q52057,wikibase-entityid
Q68474,Q49079,Q68474_redirect_Q49079,wikibase-entityid
Q68475,Q52061,Q68475_redirect_Q52061,wikibase-entityid
Q68477,Q49083,Q68477_redirect_Q49083,wikibase-entityid
Q68478,Q52065,Q68478_redirect_Q52065,wikibase-entityid
Q68480,Q49087,Q68480_redirect_Q49087,wikibase-entityid
Q68481,Q47964,Q68481_redirect_Q47964,wikibase-entityid
Q68483,Q49091,Q68483_redirect_Q49091,wikibase-entityid
Q68484,Q47968,Q68484_redirect_Q47968,wikibase-entityid
Q68486,Q49095,Q68486_redirect_Q49095,wikibase-entityid
Q68487,Q47996,Q68487_redirect_Q47996,wikibase-entityid
Q68489,Q49099,Q68489_redirect_Q49099,wikibase-entityid
Q68490,Q48000,Q68490_redirect_Q48000,wikibase-entityid
Q68492,Q49103,Q68492_redirect_Q49103,wikibase-entityid
Q68493,Q48004,Q68493_redirect_Q48004,wikibase-entityid
Q68495,Q49107,Q68495_redirect_Q49107,wikibase-entityid
Q68496,Q48008,Q68496_redirect_Q48008,wikibase-entityid
Q68498,Q49111,Q68498_redirect_Q49111,wikibase-entityid
Q68499,Q48012,Q68499_redirect_Q48012,wikibase-entityid
Q685,Q152771,Q685_redirect_Q152771,redirect
Q68501,Q49115,Q68501_redirect_Q49115,wikibase-entityid
Q68502,Q48016,Q68502_redirect_Q48016,wikibase-entityid
Q68504,Q49120,Q68504_redirect_Q49120,wikibase-entityid
Q68506,Q44742,Q68506_redirect_Q44742,wikibase-entityid
Q68507,Q49124,Q68507_redirect_Q49124,wikibase-entityid
Q68509,Q44746,Q68509_redirect_Q44746,wikibase-entityid
Q68510,Q49128,Q68510_redirect_Q49128,wikibase-entityid
Q68511,Q44750,Q68511_redirect_Q44750,wikibase-entityid
Q68513,Q49132,Q68513_redirect_Q49132,wikibase-entityid
Q68514,Q44755,Q68514_redirect_Q44755,wikibase-entityid
Q68516,Q49136,Q68516_redirect_Q49136,wikibase-entityid
Q68517,Q44759,Q68517_redirect_Q44759,wikibase-entityid
Q68519,Q49140,Q68519_redirect_Q49140,wikibase-entityid
Q68520,Q44763,Q68520_redirect_Q44763,wikibase-entityid
Q68522,Q49144,Q68522_redirect_Q49144,wikibase-entityid
Q68524,Q38001,Q68524_redirect_Q38001,wikibase-entityid
Q68525,Q49148,Q68525_redirect_Q49148,wikibase-entityid
Q68527,Q39761,Q68527_redirect_Q39761,wikibase-entityid
Q68528,Q49152,Q68528_redirect_Q49152,wikibase-entityid
Q68530,Q44771,Q68530_redirect_Q44771,wikibase-entityid
Q68531,Q49156,Q68531_redirect_Q49156,wikibase-entityid
Q68533,Q44775,Q68533_redirect_Q44775,wikibase-entityid
Q68534,Q49160,Q68534_redirect_Q49160,wikibase-entityid
Q68536,Q44779,Q68536_redirect_Q44779,wikibase-entityid
Q68537,Q49164,Q68537_redirect_Q49164,wikibase-entityid
Q68540,Q49168,Q68540_redirect_Q49168,wikibase-entityid
Q68543,Q49172,Q68543_redirect_Q49172,wikibase-entityid
Q68546,Q49176,Q68546_redirect_Q49176,wikibase-entityid
Q68549,Q49180,Q68549_redirect_Q49180,wikibase-entityid
Q68552,Q49184,Q68552_redirect_Q49184,wikibase-entityid
Q68555,Q49188,Q68555_redirect_Q49188,wikibase-entityid
Q68558,Q49192,Q68558_redirect_Q49192,wikibase-entityid
Q68561,Q49196,Q68561_redirect_Q49196,wikibase-entityid
Q68564,Q49199,Q68564_redirect_Q49199,wikibase-entityid
Q68567,Q49203,Q68567_redirect_Q49203,wikibase-entityid
Q68570,Q49207,Q68570_redirect_Q49207,wikibase-entityid
Q68573,Q49211,Q68573_redirect_Q49211,wikibase-entityid
Q68576,Q49215,Q68576_redirect_Q49215,wikibase-entityid
Q68579,Q49219,Q68579_redirect_Q49219,wikibase-entityid
Q68582,Q49223,Q68582_redirect_Q49223,wikibase-entityid
Q68585,Q49227,Q68585_redirect_Q49227,wikibase-entityid
Q68588,Q49231,Q68588_redirect_Q49231,wikibase-entityid
Q68591,Q49235,Q68591_redirect_Q49235,wikibase-entityid
Q68594,Q49239,Q68594_redirect_Q49239,wikibase-entityid
Q68597,Q49243,Q68597_redirect_Q49243,wikibase-entityid
Q686,Q152772,Q686_redirect_Q152772,redirect
Q68600,Q49247,Q68600_redirect_Q49247,wikibase-entityid
Q68603,Q49251,Q68603_redirect_Q49251,wikibase-entityid
Q68606,Q49255,Q68606_redirect_Q49255,wikibase-entityid
Q68609,Q49259,Q68609_redirect_Q49259,wikibase-entityid
Q68612,Q49263,Q68612_redirect_Q49263,wikibase-entityid
Q68615,Q49267,Q68615_redirect_Q49267,wikibase-entityid
Q68618,Q49271,Q68618_redirect_Q49271,wikibase-entityid
Q68621,Q49275,Q68621_redirect_Q49275,wikibase-entityid
Q68624,Q49279,Q68624_redirect_Q49279,wikibase-entityid
Q68627,Q49283,Q68627_redirect_Q49283,wikibase-entityid
Q68630,Q49287,Q68630_redirect_Q49287,wikibase-entityid
Q68633,Q49291,Q68633_redirect_Q49291,wikibase-entityid
Q68636,Q49295,Q68636_redirect_Q49295,wikibase-entityid
Q68639,Q49299,Q68639_redirect_Q49299,wikibase-entityid
Q68642,Q49303,Q68642_redirect_Q49303,wikibase-entityid
Q68646,Q49307,Q68646_redirect_Q49307,wikibase-entityid
Q68649,Q49311,Q68649_redirect_Q49311,wikibase-entityid
Q68652,Q49315,Q68652_redirect_Q49315,wikibase-entityid
Q68655,Q49319,Q68655_redirect_Q49319,wikibase-entityid
Q68658,Q49323,Q68658_redirect_Q49323,wikibase-entityid
Q68661,Q49327,Q68661_redirect_Q49327,wikibase-entityid
Q68663,Q52385,Q68663_redirect_Q52385,wikibase-entityid
Q68664,Q49331,Q68664_redirect_Q49331,wikibase-entityid
Q68666,Q52389,Q68666_redirect_Q52389,wikibase-entityid
Q68667,Q49335,Q68667_redirect_Q49335,wikibase-entityid
Q68669,Q48406,Q68669_redirect_Q48406,wikibase-entityid
Q68670,Q49339,Q68670_redirect_Q49339,wikibase-entityid
Q68672,Q48410,Q68672_redirect_Q48410,wikibase-entityid
Q68673,Q49343,Q68673_redirect_Q49343,wikibase-entityid
Q68675,Q48414,Q68675_redirect_Q48414,wikibase-entityid
Q68676,Q49347,Q68676_redirect_Q49347,wikibase-entityid
Q68679,Q49351,Q68679_redirect_Q49351,wikibase-entityid
Q68682,Q49355,Q68682_redirect_Q49355,wikibase-entityid
Q68685,Q49359,Q68685_redirect_Q49359,wikibase-entityid
Q68688,Q49363,Q68688_redirect_Q49363,wikibase-entityid
Q68691,Q49367,Q68691_redirect_Q49367,wikibase-entityid
Q68694,Q49371,Q68694_redirect_Q49371,wikibase-entityid
Q68697,Q49375,Q68697_redirect_Q49375,wikibase-entityid
Q687,Q152773,Q687_redirect_Q152773,redirect
Q68700,Q49379,Q68700_redirect_Q49379,wikibase-entityid
Q68703,Q49383,Q68703_redirect_Q49383,wikibase-entityid
Q68706,Q49387,Q68706_redirect_Q49387,wikibase-entityid
Q68709,Q49391,Q68709_redirect_Q49391,wikibase-entityid
Q68712,Q49395,Q68712_redirect_Q49395,wikibase-entityid
Q68715,Q49399,Q68715_redirect_Q49399,wikibase-entityid
Q68718,Q49403,Q68718_redirect_Q49403,wikibase-entityid
Q68721,Q49407,Q68721_redirect_Q49407,wikibase-entityid
Q68724,Q49411,Q68724_redirect_Q49411,wikibase-entityid
Q68727,Q49416,Q68727_redirect_Q49416,wikibase-entityid
Q68730,Q49420,Q68730_redirect_Q49420,wikibase-entityid
Q68733,Q49424,Q68733_redirect_Q49424,wikibase-entityid
Q68736,Q49428,Q68736_redirect_Q49428,wikibase-entityid
Q68739,Q49432,Q68739_redirect_Q49432,wikibase-entityid
Q68742,Q49436,Q68742_redirect_Q49436,wikibase-entityid
Q68745,Q49440,Q68745_redirect_Q49440,wikibase-entityid
Q68748,Q49444,Q68748_redirect_Q49444,wikibase-entityid
Q68751,Q49448,Q68751_redirect_Q49448,wikibase-entityid
Q68754,Q49452,Q68754_redirect_Q49452,wikibase-entityid
Q68757,Q49456,Q68757_redirect_Q49456,wikibase-entityid
Q68760,Q49460,Q68760_redirect_Q49460,wikibase-entityid
Q68763,Q49464,Q68763_redirect_Q49464,wikibase-entityid
Q68766,Q49468,Q68766_redirect_Q49468,wikibase-entityid
Q68769,Q49472,Q68769_redirect_Q49472,wikibase-entityid
Q68772,Q49476,Q68772_redirect_Q49476,wikibase-entityid
Q68775,Q49480,Q68775_redirect_Q49480,wikibase-entityid
Q68778,Q49484,Q68778_redirect_Q49484,wikibase-entityid
Q68781,Q49488,Q68781_redirect_Q49488,wikibase-entityid
Q68784,Q49492,Q68784_redirect_Q49492,wikibase-entityid
Q68787,Q49496,Q68787_redirect_Q49496,wikibase-entityid
Q68790,Q49500,Q68790_redirect_Q49500,wikibase-entityid
Q68793,Q49504,Q68793_redirect_Q49504,wikibase-entityid
Q68795,Q53003,Q68795_redirect_Q53003,wikibase-entityid
Q68796,Q49508,Q68796_redirect_Q49508,wikibase-entityid
Q68799,Q49512,Q68799_redirect_Q49512,wikibase-entityid
Q688,Q152774,Q688_redirect_Q152774,redirect
Q68802,Q49516,Q68802_redirect_Q49516,wikibase-entityid
Q68805,Q49520,Q68805_redirect_Q49520,wikibase-entityid
Q68808,Q49524,Q68808_redirect_Q49524,wikibase-entityid
Q68810,Q52253,Q68810_redirect_Q52253,wikibase-entityid
Q68811,Q49528,Q68811_redirect_Q49528,wikibase-entityid
Q68814,Q49533,Q68814_redirect_Q49533,wikibase-entityid
Q68817,Q49537,Q68817_redirect_Q49537,wikibase-entityid
Q68820,Q49541,Q68820_redirect_Q49541,wikibase-entityid
Q68823,Q49545,Q68823_redirect_Q49545,wikibase-entityid
Q68826,Q49549,Q68826_redirect_Q49549,wikibase-entityid
Q68829,Q49553,Q68829_redirect_Q49553,wikibase-entityid
Q68832,Q49557,Q68832_redirect_Q49557,wikibase-entityid
Q68835,Q49561,Q68835_redirect_Q49561,wikibase-entityid
Q68838,Q49566,Q68838_redirect_Q49566,wikibase-entityid
Q68841,Q49570,Q68841_redirect_Q49570,wikibase-entityid
Q68844,Q49574,Q68844_redirect_Q49574,wikibase-entityid
Q68847,Q49578,Q68847_redirect_Q49578,wikibase-entityid
Q68850,Q49582,Q68850_redirect_Q49582,wikibase-entityid
Q68853,Q49586,Q68853_redirect_Q49586,wikibase-entityid
Q68856,Q49590,Q68856_redirect_Q49590,wikibase-entityid
Q68859,Q49594,Q68859_redirect_Q49594,wikibase-entityid
Q68862,Q49598,Q68862_redirect_Q49598,wikibase-entityid
Q68865,Q49602,Q68865_redirect_Q49602,wikibase-entityid
Q68868,Q49606,Q68868_redirect_Q49606,wikibase-entityid
Q68871,Q49610,Q68871_redirect_Q49610,wikibase-entityid
Q68874,Q49614,Q68874_redirect_Q49614,wikibase-entityid
Q68877,Q49618,Q68877_redirect_Q49618,wikibase-entityid
Q68880,Q49622,Q68880_redirect_Q49622,wikibase-entityid
Q68883,Q49626,Q68883_redirect_Q49626,wikibase-entityid
Q68885,Q52680,Q68885_redirect_Q52680,wikibase-entityid
Q68886,Q49630,Q68886_redirect_Q49630,wikibase-entityid
Q68888,Q52684,Q68888_redirect_Q52684,wikibase-entityid
