GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
702,"December 31, 9301 BC",False,False,364
703,"December 30, 9300 BC",False,False,364
704,"December 29, 9299 BC",False,True,371
705,"January 4, 9297 BC",True,False,364
706,"January 2, 9296 BC",False,False,364
707,"January 1, 9295 BC",False,False,364
708,"December 31, 9295 BC",False,False,364
709,"December 30, 9294 BC",True,True,371
710,"January 4, 9292 BC",False,False,364
711,"January 3, 9291 BC",False,False,364
712,"January 2, 9290 BC",False,False,364
713,"January 1, 9289 BC",True,False,364
714,"December 30, 9289 BC",False,False,364
715,"December 29, 9288 BC",False,True,371
716,"January 4, 9286 BC",False,False,364
717,"January 3, 9285 BC",True,False,364
718,"January 1, 9284 BC",False,False,364
719,"December 31, 9284 BC",False,False,364
720,"December 30, 9283 BC",False,False,364
721,"December 29, 9282 BC",True,True,371
722,"January 3, 9280 BC",False,False,364
723,"January 2, 9279 BC",False,False,364
724,"January 1, 9278 BC",False,False,364
725,"December 31, 9278 BC",True,False,364
726,"December 29, 9277 BC",False,True,371
727,"January 4, 9275 BC",False,False,364
728,"January 3, 9274 BC",False,False,364
729,"January 2, 9273 BC",True,False,364
730,"December 31, 9273 BC",False,False,364
731,"December 30, 9272 BC",False,False,364
732,"December 29, 9271 BC",False,True,371
733,"January 4, 9269 BC",True,False,364
734,"January 2, 9268 BC",False,False,364
735,"January 1, 9267 BC",False,False,364
736,"December 31, 9267 BC",False,False,364
737,"December 30, 9266 BC",True,True,371
738,"January 4, 9264 BC",False,False,364
739,"January 3, 9263 BC",False,False,364
740,"January 2, 9262 BC",False,False,364
741,"January 1, 9261 BC",True,False,364
742,"December 30, 9261 BC",False,False,364
743,"December 29, 9260 BC",False,True,371
744,"January 4, 9258 BC",False,False,364
745,"January 3, 9257 BC",True,False,364
746,"January 1, 9256 BC",False,False,364
747,"December 31, 9256 BC",False,False,364
748,"December 30, 9255 BC",False,False,364
749,"December 29, 9254 BC",True,True,371
750,"January 3, 9252 BC",False,False,364
751,"January 2, 9251 BC",False,False,364
752,"January 1, 9250 BC",False,False,364
753,"December 31, 9250 BC",True,False,364
754,"December 29, 9249 BC",False,True,371
755,"January 4, 9247 BC",False,False,364
756,"January 3, 9246 BC",False,False,364
757,"January 2, 9245 BC",True,False,364
758,"December 31, 9245 BC",False,False,364
759,"December 30, 9244 BC",False,False,364
760,"December 29, 9243 BC",False,True,371
761,"January 4, 9241 BC",True,False,364
762,"January 2, 9240 BC",False,False,364
763,"January 1, 9239 BC",False,False,364
764,"December 31, 9239 BC",False,False,364
765,"December 30, 9238 BC",True,True,371
766,"January 4, 9236 BC",False,False,364
767,"January 3, 9235 BC",False,False,364
768,"January 2, 9234 BC",False,False,364
769,"January 1, 9233 BC",True,False,364
770,"December 30, 9233 BC",False,False,364
771,"December 29, 9232 BC",False,True,371
772,"January 4, 9230 BC",False,False,364
773,"January 3, 9229 BC",True,False,364
774,"January 1, 9228 BC",False,False,364
775,"December 31, 9228 BC",False,False,364
776,"December 30, 9227 BC",False,False,364
777,"December 29, 9226 BC",True,True,371
778,"January 3, 9224 BC",False,False,364
779,"January 2, 9223 BC",False,False,364
780,"January 1, 9222 BC",False,False,364
781,"December 31, 9222 BC",True,False,364
782,"December 29, 9221 BC",False,True,371
783,"January 4, 9219 BC",False,False,364
784,"January 3, 9218 BC",False,False,364
785,"January 2, 9217 BC",True,False,364
786,"December 31, 9217 BC",False,False,364
787,"December 30, 9216 BC",False,False,364
788,"December 29, 9215 BC",False,True,371
789,"January 4, 9213 BC",True,False,364
790,"January 2, 9212 BC",False,False,364
791,"January 1, 9211 BC",False,False,364
792,"December 31, 9211 BC",False,False,364
793,"December 30, 9210 BC",True,True,371
794,"January 4, 9208 BC",False,False,364
795,"January 3, 9207 BC",False,False,364
796,"January 2, 9206 BC",False,False,364
797,"January 1, 9205 BC",True,False,364
798,"December 30, 9205 BC",False,False,364
799,"December 29, 9204 BC",False,True,371
800,"January 4, 9202 BC",False,False,364
801,"January 3, 9201 BC",True,False,364
802,"January 1, 9200 BC",False,False,364
803,"December 31, 9200 BC",False,False,364
804,"December 30, 9199 BC",False,False,364
805,"December 29, 9198 BC",True,True,371
806,"January 3, 9196 BC",False,False,364
807,"January 2, 9195 BC",False,False,364
808,"January 1, 9194 BC",False,False,364
809,"December 31, 9194 BC",True,False,364
810,"December 29, 9193 BC",False,True,371
811,"January 4, 9191 BC",False,False,364
812,"January 3, 9190 BC",False,False,364
813,"January 2, 9189 BC",True,False,364
814,"December 31, 9189 BC",False,False,364
815,"December 30, 9188 BC",False,False,364
816,"December 29, 9187 BC",False,True,371
817,"January 4, 9185 BC",True,False,364
818,"January 2, 9184 BC",False,False,364
819,"January 1, 9183 BC",False,False,364
820,"December 31, 9183 BC",False,False,364
821,"December 30, 9182 BC",True,True,371
822,"January 4, 9180 BC",False,False,364
823,"January 3, 9179 BC",False,False,364
824,"January 2, 9178 BC",False,False,364
825,"January 1, 9177 BC",True,False,364
826,"December 30, 9177 BC",False,False,364
827,"December 29, 9176 BC",False,True,371
828,"January 4, 9174 BC",False,False,364
829,"January 3, 9173 BC",True,False,364
830,"January 1, 9172 BC",False,False,364
831,"December 31, 9172 BC",False,False,364
832,"December 30, 9171 BC",False,False,364
833,"December 29, 9170 BC",True,True,371
834,"January 3, 9168 BC",False,False,364
835,"January 2, 9167 BC",False,False,364
836,"January 1, 9166 BC",False,False,364
837,"December 31, 9166 BC",True,False,364
838,"December 29, 9165 BC",False,True,371
839,"January 4, 9163 BC",False,False,364
840,"January 3, 9162 BC",False,False,364
841,"January 2, 9161 BC",True,False,364
842,"December 31, 9161 BC",False,False,364
843,"December 30, 9160 BC",False,False,364
844,"December 29, 9159 BC",False,True,371
845,"January 4, 9157 BC",True,False,364
846,"January 2, 9156 BC",False,False,364
847,"January 1, 9155 BC",False,False,364
848,"December 31, 9155 BC",False,False,364
849,"December 30, 9154 BC",True,True,371
850,"January 4, 9152 BC",False,False,364
851,"January 3, 9151 BC",False,False,364
852,"January 2, 9150 BC",False,False,364
853,"January 1, 9149 BC",True,False,364
854,"December 30, 9149 BC",False,False,364
855,"December 29, 9148 BC",False,True,371
856,"January 4, 9146 BC",False,False,364
857,"January 3, 9145 BC",True,False,364
858,"January 1, 9144 BC",False,False,364
859,"December 31, 9144 BC",False,False,364
860,"December 30, 9143 BC",False,False,364
861,"December 29, 9142 BC",True,True,371
862,"January 3, 9140 BC",False,False,364
863,"January 2, 9139 BC",False,False,364
864,"January 1, 9138 BC",False,False,364
865,"December 31, 9138 BC",True,False,364
866,"December 29, 9137 BC",False,True,371
867,"January 4, 9135 BC",False,False,364
868,"January 3, 9134 BC",False,False,364
869,"January 2, 9133 BC",True,False,364
870,"December 31, 9133 BC",False,False,364
871,"December 30, 9132 BC",False,False,364
872,"December 29, 9131 BC",False,True,371
873,"January 4, 9129 BC",True,False,364
874,"January 2, 9128 BC",False,False,364
875,"January 1, 9127 BC",False,False,364
876,"December 31, 9127 BC",False,False,364
877,"December 30, 9126 BC",True,True,371
878,"January 4, 9124 BC",False,False,364
879,"January 3, 9123 BC",False,False,364
880,"January 2, 9122 BC",False,False,364
881,"January 1, 9121 BC",True,False,364
882,"December 30, 9121 BC",False,False,364
883,"December 29, 9120 BC",False,True,371
884,"January 4, 9118 BC",False,False,364
885,"January 3, 9117 BC",True,False,364
886,"January 1, 9116 BC",False,False,364
887,"December 31, 9116 BC",False,False,364
888,"December 30, 9115 BC",False,False,364
889,"December 29, 9114 BC",True,True,371
890,"January 3, 9112 BC",False,False,364
891,"January 2, 9111 BC",False,False,364
892,"January 1, 9110 BC",False,False,364
893,"December 31, 9110 BC",True,False,364
894,"December 29, 9109 BC",False,True,371
895,"January 4, 9107 BC",False,False,364
896,"January 3, 9106 BC",False,False,364
897,"January 2, 9105 BC",True,False,364
898,"December 31, 9105 BC",False,False,364
899,"December 30, 9104 BC",False,False,364
900,"December 29, 9103 BC",False,True,371
901,"January 4, 9101 BC",False,False,364
902,"January 3, 9100 BC",False,False,364
903,"January 2, 9099 BC",False,False,364
904,"January 1, 9098 BC",False,False,364
905,"December 31, 9098 BC",True,False,364
906,"December 29, 9097 BC",False,True,371
907,"January 4, 9095 BC",False,False,364
908,"January 3, 9094 BC",False,False,364
909,"January 2, 9093 BC",True,False,364
910,"December 31, 9093 BC",False,False,364
911,"December 30, 9092 BC",False,False,364
912,"December 29, 9091 BC",False,True,371
913,"January 4, 9089 BC",True,False,364
914,"January 2, 9088 BC",False,False,364
915,"January 1, 9087 BC",False,False,364
916,"December 31, 9087 BC",False,False,364
917,"December 30, 9086 BC",True,True,371
918,"January 4, 9084 BC",False,False,364
919,"January 3, 9083 BC",False,False,364
920,"January 2, 9082 BC",False,False,364
921,"January 1, 9081 BC",True,False,364
922,"December 30, 9081 BC",False,False,364
923,"December 29, 9080 BC",False,True,371
924,"January 4, 9078 BC",False,False,364
925,"January 3, 9077 BC",True,False,364
926,"January 1, 9076 BC",False,False,364
927,"December 31, 9076 BC",False,False,364
928,"December 30, 9075 BC",False,False,364
929,"December 29, 9074 BC",True,True,371
930,"January 3, 9072 BC",False,False,364
931,"January 2, 9071 BC",False,False,364
932,"January 1, 9070 BC",False,False,364
933,"December 31, 9070 BC",True,False,364
934,"December 29, 9069 BC",False,True,371
935,"January 4, 9067 BC",False,False,364
936,"January 3, 9066 BC",False,False,364
937,"January 2, 9065 BC",True,False,364
938,"December 31, 9065 BC",False,False,364
939,"December 30, 9064 BC",False,False,364
940,"December 29, 9063 BC",False,True,371
941,"January 4, 9061 BC",True,False,364
942,"January 2, 9060 BC",False,False,364
943,"January 1, 9059 BC",False,False,364
944,"December 31, 9059 BC",False,False,364
945,"December 30, 9058 BC",True,True,371
946,"January 4, 9056 BC",False,False,364
947,"January 3, 9055 BC",False,False,364
948,"January 2, 9054 BC",False,False,364
949,"January 1, 9053 BC",True,False,364
950,"December 30, 9053 BC",False,False,364
951,"December 29, 9052 BC",False,True,371
952,"January 4, 9050 BC",False,False,364
953,"January 3, 9049 BC",True,False,364
954,"January 1, 9048 BC",False,False,364
955,"December 31, 9048 BC",False,False,364
956,"December 30, 9047 BC",False,False,364
957,"December 29, 9046 BC",True,True,371
958,"January 3, 9044 BC",False,False,364
959,"January 2, 9043 BC",False,False,364
960,"January 1, 9042 BC",False,False,364
961,"December 31, 9042 BC",True,False,364
962,"December 29, 9041 BC",False,True,371
963,"January 4, 9039 BC",False,False,364
964,"January 3, 9038 BC",False,False,364
965,"January 2, 9037 BC",True,False,364
966,"December 31, 9037 BC",False,False,364
967,"December 30, 9036 BC",False,False,364
968,"December 29, 9035 BC",False,True,371
969,"January 4, 9033 BC",True,False,364
970,"January 2, 9032 BC",False,False,364
971,"January 1, 9031 BC",False,False,364
972,"December 31, 9031 BC",False,False,364
973,"December 30, 9030 BC",True,True,371
974,"January 4, 9028 BC",False,False,364
975,"January 3, 9027 BC",False,False,364
976,"January 2, 9026 BC",False,False,364
977,"January 1, 9025 BC",True,False,364
978,"December 30, 9025 BC",False,False,364
979,"December 29, 9024 BC",False,True,371
980,"January 4, 9022 BC",False,False,364
981,"January 3, 9021 BC",True,False,364
982,"January 1, 9020 BC",False,False,364
983,"December 31, 9020 BC",False,False,364
984,"December 30, 9019 BC",False,False,364
985,"December 29, 9018 BC",True,True,371
986,"January 3, 9016 BC",False,False,364
987,"January 2, 9015 BC",False,False,364
988,"January 1, 9014 BC",False,False,364
989,"December 31, 9014 BC",True,False,364
990,"December 29, 9013 BC",False,True,371
991,"January 4, 9011 BC",False,False,364
992,"January 3, 9010 BC",False,False,364
993,"January 2, 9009 BC",True,False,364
994,"December 31, 9009 BC",False,False,364
995,"December 30, 9008 BC",False,False,364
996,"December 29, 9007 BC",False,True,371
997,"January 4, 9005 BC",True,False,364
998,"January 2, 9004 BC",False,False,364
999,"January 1, 9003 BC",False,False,364
1000,"December 31, 9003 BC",False,False,364
1001,"December 30, 9002 BC",False,False,364
1002,"December 29, 9001 BC",False,True,371
1003,"January 4, 8999 BC",False,False,364
1004,"January 3, 8998 BC",False,False,364
1005,"January 2, 8997 BC",True,False,364
1006,"December 31, 8997 BC",False,False,364
1007,"December 30, 8996 BC",False,False,364
1008,"December 29, 8995 BC",False,True,371
1009,"January 4, 8993 BC",True,False,364
1010,"January 2, 8992 BC",False,False,364
1011,"January 1, 8991 BC",False,False,364
1012,"December 31, 8991 BC",False,False,364
1013,"December 30, 8990 BC",True,True,371
1014,"January 4, 8988 BC",False,False,364
1015,"January 3, 8987 BC",False,False,364
1016,"January 2, 8986 BC",False,False,364
1017,"January 1, 8985 BC",True,False,364
1018,"December 30, 8985 BC",False,False,364
1019,"December 29, 8984 BC",False,True,371
1020,"January 4, 8982 BC",False,False,364
1021,"January 3, 8981 BC",True,False,364
1022,"January 1, 8980 BC",False,False,364
1023,"December 31, 8980 BC",False,False,364
1024,"December 30, 8979 BC",False,False,364
1025,"December 29, 8978 BC",True,True,371
1026,"January 3, 8976 BC",False,False,364
1027,"January 2, 8975 BC",False,False,364
1028,"January 1, 8974 BC",False,False,364
1029,"December 31, 8974 BC",True,False,364
1030,"December 29, 8973 BC",False,True,371
1031,"January 4, 8971 BC",False,False,364
1032,"January 3, 8970 BC",False,False,364
1033,"January 2, 8969 BC",True,False,364
1034,"December 31, 8969 BC",False,False,364
1035,"December 30, 8968 BC",False,False,364
1036,"December 29, 8967 BC",False,True,371
1037,"January 4, 8965 BC",True,False,364
1038,"January 2, 8964 BC",False,False,364
1039,"January 1, 8963 BC",False,False,364
1040,"December 31, 8963 BC",False,False,364
1041,"December 30, 8962 BC",True,True,371
1042,"January 4, 8960 BC",False,False,364
1043,"January 3, 8959 BC",False,False,364
1044,"January 2, 8958 BC",False,False,364
1045,"January 1, 8957 BC",True,False,364
1046,"December 30, 8957 BC",False,False,364
1047,"December 29, 8956 BC",False,True,371
1048,"January 4, 8954 BC",False,False,364
1049,"January 3, 8953 BC",True,False,364
1050,"January 1, 8952 BC",False,False,364
1051,"December 31, 8952 BC",False,False,364
1052,"December 30, 8951 BC",False,False,364
1053,"December 29, 8950 BC",True,True,371
1054,"January 3, 8948 BC",False,False,364
1055,"January 2, 8947 BC",False,False,364
1056,"January 1, 8946 BC",False,False,364
1057,"December 31, 8946 BC",True,False,364
1058,"December 29, 8945 BC",False,True,371
1059,"January 4, 8943 BC",False,False,364
1060,"January 3, 8942 BC",False,False,364
1061,"January 2, 8941 BC",True,False,364
1062,"December 31, 8941 BC",False,False,364
1063,"December 30, 8940 BC",False,False,364
1064,"December 29, 8939 BC",False,True,371
1065,"January 4, 8937 BC",True,False,364
1066,"January 2, 8936 BC",False,False,364
1067,"January 1, 8935 BC",False,False,364
1068,"December 31, 8935 BC",False,False,364
1069,"December 30, 8934 BC",True,True,371
1070,"January 4, 8932 BC",False,False,364
1071,"January 3, 8931 BC",False,False,364
1072,"January 2, 8930 BC",False,False,364
1073,"January 1, 8929 BC",True,False,364
1074,"December 30, 8929 BC",False,False,364
1075,"December 29, 8928 BC",False,True,371
1076,"January 4, 8926 BC",False,False,364
1077,"January 3, 8925 BC",True,False,364
1078,"January 1, 8924 BC",False,False,364
1079,"December 31, 8924 BC",False,False,364
1080,"December 30, 8923 BC",False,False,364
1081,"December 29, 8922 BC",True,True,371
1082,"January 3, 8920 BC",False,False,364
1083,"January 2, 8919 BC",False,False,364
1084,"January 1, 8918 BC",False,False,364
1085,"December 31, 8918 BC",True,False,364
1086,"December 29, 8917 BC",False,True,371
1087,"January 4, 8915 BC",False,False,364
1088,"January 3, 8914 BC",False,False,364
1089,"January 2, 8913 BC",True,False,364
1090,"December 31, 8913 BC",False,False,364
