from_qid	to_qid
Q60828	Q38855
Q60831	Q38859
Q60834	Q1
Q60837	Q1
Q60840	Q1
Q60843	Q1
Q60846	Q38879
Q60849	Q1
Q60852	Q1
Q60855	Q38891
Q60858	Q1
Q60861	Q1
Q60864	Q1
Q60867	Q1
Q60870	Q1
Q60873	Q38915
Q60876	Q1
Q60879	Q1
Q60882	Q38927
Q60885	Q38931
Q60888	Q1
Q60891	Q38939
Q60894	Q1
Q60897	Q1
Q60900	Q1
Q60904	Q1
Q60907	Q1
Q60910	Q1
Q60913	Q38967
Q60916	Q1
Q60919	Q4872
Q60922	Q38979
Q60925	Q38983
Q60928	Q1
Q60931	Q1
Q60934	Q1
Q60937	Q1
Q60940	Q39003
Q60943	Q39007
Q60946	Q1
Q60949	Q1
Q60952	Q1
Q60955	Q39024
Q60958	Q1
Q60961	Q1
Q60964	Q39036
Q60967	Q39040
Q60970	Q39044
Q60973	Q39048
Q60976	Q39052
Q60979	Q39056
Q60982	Q39060
Q60985	Q1
Q60988	Q39068
Q60991	Q39072
Q60994	Q1
Q60997	Q39080
Q61000	Q1
Q61003	Q39088
Q61006	Q39092
Q61009	Q39096
Q61012	Q1
Q61015	Q1
Q61018	Q1
Q61021	Q1
Q61024	Q39116
Q61027	Q39120
Q61030	Q39124
Q61033	Q39128
Q61036	Q39132
Q61039	Q1
Q61042	Q1
Q61045	Q1
Q61048	Q39148
Q61051	Q39152
Q61054	Q1
Q61057	Q39160
Q61060	Q39164
Q61063	Q39168
Q61066	Q39172
Q61069	Q39177
Q61072	Q39181
Q61075	Q39185
Q61078	Q39189
Q61081	Q39193
Q61084	Q39197
Q61087	Q39201
Q61090	Q39205
Q61093	Q1
Q61096	Q1
Q61099	Q39217
Q61102	Q39221
Q61105	Q39225
Q61108	Q39229
Q61111	Q39233
Q61114	Q39237
Q61117	Q39241
Q61120	Q39245
Q61123	Q1
Q61126	Q1
Q61129	Q1
Q61132	Q1
Q61135	Q1
Q61138	Q39269
Q61141	Q1
Q61144	Q39277
Q61147	Q39281
Q61150	Q39285
Q61153	Q39289
Q61156	Q39293
Q61159	Q39297
Q61162	Q39301
Q61165	Q39305
Q61168	Q39309
Q61171	Q39313
Q61174	Q39317
Q61177	Q39321
Q61180	Q39325
Q61183	Q39329
Q61186	Q39333
Q61189	Q1
Q61192	Q39341
Q61195	Q39345
Q61198	Q39349
Q61201	Q39353
Q61204	Q39357
Q61207	Q39361
Q61210	Q39365
Q61213	Q39369
Q61216	Q39373
Q61219	Q39377
Q61222	Q39381
Q61225	Q39385
Q61228	Q39389
Q61231	Q39393
Q61234	Q39397
Q61237	Q39401
Q61240	Q39405
Q61243	Q39409
Q61246	Q39413
Q61249	Q39417
Q61252	Q39421
Q61255	Q39425
Q61258	Q39429
Q61261	Q39433
Q61264	Q39437
Q61267	Q39441
Q61270	Q39445
Q61273	Q39449
Q61276	Q39453
Q61279	Q39457
Q61282	Q39461
Q61285	Q39465
Q61288	Q39469
Q61291	Q39473
Q61294	Q1
Q61297	Q1
Q61300	Q39485
Q61303	Q39489
Q61306	Q39494
Q61309	Q1
Q61312	Q39502
Q61315	Q39506
Q61318	Q39510
Q61321	Q39514
Q61324	Q39518
Q61327	Q39522
Q61330	Q39526
Q61333	Q39530
Q61336	Q39534
Q61339	Q39538
Q61342	Q39542
Q61345	Q39546
Q61348	Q39550
Q61351	Q39554
Q61354	Q39558
Q61357	Q39562
Q61360	Q39566
Q61363	Q39570
Q61366	Q39574
Q61369	Q39578
Q61372	Q39582
Q61375	Q39586
Q61378	Q39590
Q61381	Q39594
Q61384	Q39598
Q61387	Q39602
Q61390	Q39606
Q61393	Q1
Q61396	Q39614
Q61399	Q39618
Q61402	Q39622
Q61405	Q39626
Q61408	Q39630
Q61411	Q39634
Q61414	Q39638
Q61417	Q39643
Q61420	Q39647
Q61423	Q39651
Q61426	Q39655
Q61429	Q39659
Q61432	Q39663
Q61435	Q39667
Q61438	Q39671
Q61441	Q39675
Q61444	Q39679
Q61447	Q39683
Q61450	Q39687
Q61453	Q39691
Q61456	Q39695
Q61459	Q39699
Q61462	Q39703
Q61465	Q39707
Q61468	Q39711
Q61471	Q39716
Q61474	Q39720
Q61477	Q39724
Q61480	Q39728
Q61483	Q39732
Q61486	Q39736
Q61489	Q39740
Q61492	Q39744
Q61495	Q39748
Q61498	Q39752
Q61501	Q39756
Q61504	Q39760
Q61507	Q39764
Q61510	Q39768
Q61513	Q39772
Q61516	Q39776
Q61519	Q39780
Q61522	Q39784
Q61525	Q39788
Q61528	Q39792
Q61531	Q39796
Q61534	Q39800
Q61537	Q39804
Q61540	Q39808
Q61543	Q39812
Q61546	Q39816
Q61549	Q39820
Q61552	Q1
Q61555	Q39828
Q61558	Q39832
Q61561	Q39836
Q61564	Q39840
Q61567	Q39844
Q61570	Q39848
Q61573	Q39852
Q61576	Q39856
Q61579	Q39860
Q61582	Q39865
Q61585	Q39869
Q61588	Q39873
Q61591	Q39877
Q61594	Q39881
Q61597	Q39885
Q61600	Q39889
Q61603	Q39893
Q61606	Q39897
Q61609	Q39901
Q61612	Q39905
Q61615	Q39909
Q61618	Q39913
Q61621	Q39917
Q61624	Q39921
Q61627	Q39925
Q61630	Q39929
Q61633	Q39933
Q61636	Q39937
Q61639	Q39941
Q61642	Q39945
Q61645	Q39949
Q61648	Q39953
Q61651	Q39957
Q61654	Q39961
Q61657	Q39965
Q61660	Q39969
Q61663	Q39973
Q61666	Q39977
Q61669	Q39981
Q61672	Q39985
Q61675	Q39989
Q61678	Q39993
Q61681	Q39997
Q61684	Q40001
Q61687	Q40005
Q61690	Q40009
Q61693	Q40014
Q61696	Q40018
Q61699	Q40022
Q61702	Q40026
Q61705	Q40030
Q61708	Q40034
Q61711	Q40038
Q61714	Q40042
Q61717	Q40046
Q61720	Q40050
Q61723	Q40054
Q61726	Q40058
Q61729	Q40062
Q61732	Q40066
Q61735	Q40070
Q61738	Q40074
Q61741	Q40078
Q61744	Q40082
Q61747	Q40086
Q61750	Q40090
Q61754	Q40094
Q61757	Q40098
Q61760	Q40102
Q61763	Q40106
Q61766	Q40110
Q61769	Q40114
Q61772	Q40118
Q61775	Q40122
Q61778	Q40126
Q61781	Q40130
Q61784	Q40134
Q61787	Q40138
Q61790	Q40142
Q61793	Q40146
Q61796	Q40150
Q61799	Q40154
Q61802	Q40158
Q61805	Q40162
Q61808	Q40166
Q61811	Q40170
Q61814	Q40174
Q61817	Q40178
Q61820	Q40182
Q61823	Q40186
Q61826	Q40190
Q61829	Q40194
Q61832	Q40198
Q61835	Q40202
Q61838	Q40206
Q61841	Q40210
Q61844	Q40214
Q61847	Q40218
Q61850	Q40222
Q61853	Q40226
Q61856	Q40230
Q61859	Q40234
Q61862	Q40238
Q61865	Q40242
Q61868	Q40246
Q61871	Q40250
Q61874	Q40254
Q61877	Q40258
Q61880	Q40262
Q61883	Q40266
Q61886	Q40270
Q61889	Q40274
Q61892	Q40278
Q61895	Q40282
Q61898	Q40286
Q61901	Q40290
Q61904	Q40294
Q61907	Q40298
Q61910	Q40302
Q61913	Q40306
Q61916	Q40310
Q61919	Q40314
Q61922	Q40318
Q61925	Q40322
Q61928	Q40326
Q61931	Q40330
Q61934	Q40334
Q61937	Q40338
Q61940	Q40342
Q61943	Q40346
Q61946	Q40350
Q61949	Q40354
Q61952	Q40358
Q61955	Q40362
Q61958	Q40366
Q61961	Q40370
Q61964	Q40374
Q61967	Q40378
Q61970	Q40382
Q61973	Q40386
Q61976	Q40390
Q61979	Q40394
Q61982	Q40398
Q61985	Q40402
Q61988	Q40406
Q61991	Q40410
Q61994	Q40414
Q61997	Q40418
Q62000	Q40422
Q62003	Q40426
Q62006	Q40430
Q62009	Q40434
Q62012	Q40438
Q62015	Q40443
Q62018	Q40447
Q62021	Q40451
Q62024	Q40455
Q62027	Q40459
Q62031	Q40463
Q62034	Q40467
Q62037	Q40471
Q62040	Q40475
Q62043	Q40479
Q62046	Q40483
Q62049	Q40487
Q62052	Q40491
Q62055	Q40495
Q62058	Q40499
Q62061	Q40503
Q62064	Q40507
Q62067	Q40511
Q62070	Q40515
Q62073	Q40519
Q62076	Q40523
Q62079	Q40527
Q62082	Q40531
Q62085	Q40535
Q62088	Q40539
Q62091	Q40543
Q62094	Q40547
Q62097	Q40551
Q62100	Q40555
Q62103	Q40559
Q62106	Q40563
Q62109	Q40567
Q62112	Q40571
Q62115	Q40575
Q62118	Q40579
Q62121	Q40583
Q62124	Q40587
Q62127	Q40591
Q62130	Q40595
Q62133	Q40599
Q62136	Q40603
Q62139	Q40607
Q62142	Q40611
Q62145	Q40615
Q62148	Q40619
Q62151	Q40623
Q62154	Q40627
Q62157	Q40631
Q62160	Q40635
Q62163	Q40639
Q62166	Q40643
Q62169	Q40647
Q62172	Q40651
Q62175	Q40655
Q62178	Q40659
Q62181	Q40663
Q62184	Q40667
Q62187	Q40671
Q62190	Q40675
Q62193	Q40679
Q62196	Q40683
Q62199	Q40687
Q62202	Q40691
Q62205	Q40695
Q62208	Q40699
Q62211	Q40703
Q62214	Q40707
Q62217	Q40712
Q62220	Q40716
Q62223	Q40720
Q62226	Q40724
Q62229	Q40728
Q62232	Q40732
Q62235	Q40736
Q62238	Q40740
Q62241	Q40744
Q62244	Q40748
Q62247	Q40752
Q62250	Q40755
Q62253	Q40759
Q62256	Q40763
Q62259	Q40767
Q62262	Q40771
Q62265	Q40775
Q62268	Q40779
Q62271	Q40783
Q62274	Q40787
Q62277	Q40791
Q62280	Q40795
Q62283	Q40799
Q62286	Q40803
Q62289	Q40807
Q62292	Q40812
Q62295	Q40816
Q62298	Q40820
Q62301	Q40824
Q62304	Q40828
Q62307	Q40832
Q62310	Q40836
Q62313	Q40840
Q62316	Q40844
Q62319	Q40848
Q62322	Q40852
Q62325	Q40856
Q62328	Q40860
Q62331	Q40864
Q62334	Q40868
Q62337	Q40872
Q62340	Q40876
Q62343	Q40880
Q62346	Q40884
Q62349	Q40888
Q62352	Q40892
Q62355	Q40896
Q62358	Q40900
Q62361	Q40904
Q62364	Q40908
Q62367	Q40912
Q62370	Q40916
Q62373	Q40920
Q62376	Q40924
Q62379	Q40928
Q62382	Q40932
Q62385	Q40937
Q62386	Q1
Q62388	Q40941
Q62391	Q40946
Q62394	Q40950
Q62396	Q40954
Q62399	Q40958
Q62402	Q40962
Q62405	Q40966
Q62408	Q40970
Q62411	Q40974
Q62414	Q40978
Q62417	Q40982
Q62420	Q40986
Q62423	Q40990
Q62426	Q40994
Q62430	Q40998
Q62433	Q41002
Q62435	Q41006
Q62438	Q41010
Q62441	Q41014
Q62444	Q41018
Q62447	Q41022
Q62450	Q41026
Q62453	Q41030
Q62456	Q41034
Q62459	Q41039
Q62462	Q41043
Q62465	Q41047
Q62468	Q41051
Q62471	Q41055
Q62474	Q41059
Q62477	Q41063
Q62480	Q41067
Q62483	Q41071
Q62486	Q41075
Q62489	Q41079
Q62492	Q41083
Q62495	Q41087
Q62498	Q41091
Q62501	Q41095
Q62504	Q41099
Q62507	Q41103
Q62510	Q41107
Q62513	Q41111
Q62516	Q41115
Q62519	Q41119
Q62522	Q41123
Q62523	Q41127
Q62526	Q41131
Q62529	Q41135
Q62532	Q41139
Q62535	Q41143
Q62538	Q41147
Q62541	Q41151
Q62543	Q62515
Q62544	Q41155
Q62547	Q41159
Q62550	Q41163
Q62553	Q41167
Q62557	Q41171
Q62560	Q41175
Q62563	Q41179
Q62566	Q41183
Q62569	Q41187
Q62572	Q41191
Q62574	Q48105
Q62575	Q41195
Q62577	Q48109
Q62578	Q41199
Q62580	Q52637
Q62581	Q41203
Q62583	Q52641
Q62584	Q41207
Q62586	Q44903
Q62587	Q41211
Q62590	Q41215
Q62593	Q41219
Q62596	Q41223
Q62599	Q41227
Q62602	Q41231
Q62605	Q41235
Q62608	Q41239
Q62612	Q41243
Q62615	Q41247
Q62618	Q41251
Q62621	Q41255
Q62624	Q41259
Q62627	Q41263
Q62628	Q52425
Q62630	Q41267
Q62631	Q47940
Q62633	Q41271
Q62634	Q44767
Q62636	Q41275
Q62639	Q41279
Q62640	Q1
Q62642	Q41283
Q62645	Q41287
Q62648	Q41291
Q62651	Q41295
Q62654	Q41299
Q62657	Q41303
Q62660	Q41307
Q62663	Q41311
Q62664	Q1
Q62666	Q41315
Q62667	Q1
Q62669	Q41319
Q62672	Q41323
Q62675	Q41327
Q62678	Q41331
Q62681	Q41335
Q62684	Q41339
Q62687	Q41343
Q62690	Q41347
Q62696	Q41355
Q62699	Q41359
Q62702	Q41363
Q62705	Q41367
Q62708	Q41371
Q62711	Q41375
Q62714	Q41379
Q62717	Q41383
Q62720	Q41387
Q62723	Q41391
Q62726	Q41395
Q62729	Q41399
Q62732	Q41403
Q62735	Q41407
Q62738	Q41411
Q62741	Q41415
Q62744	Q41419
Q62747	Q41423
Q62750	Q41427
Q62753	Q41431
Q62756	Q41435
Q62762	Q41443
Q62765	Q41447
Q62768	Q41451
Q62771	Q41455
Q62774	Q41459
Q62777	Q41463
Q62780	Q41467
Q62782	Q98239
Q62783	Q41471
Q62786	Q41475
Q62789	Q41479
Q62792	Q41483
Q62795	Q41487
Q62798	Q41491
Q62801	Q41495
Q62804	Q41499
Q62807	Q41503
Q62810	Q41507
Q62813	Q41511
Q62816	Q41515
Q62819	Q41519
Q62822	Q41523
Q62825	Q41527
Q62826	Q42493
Q62828	Q41531
Q62829	Q42497
Q62831	Q41535
Q62832	Q38392
Q62834	Q41539
Q62835	Q45180
Q62837	Q41543
Q62838	Q1
Q62840	Q41547
Q62841	Q47768
Q62843	Q41551
Q62846	Q41555
Q62849	Q41559
Q62852	Q41563
Q62855	Q41567
Q62856	Q47984
Q62858	Q41571
Q62859	Q47988
Q62861	Q41575
Q62862	Q47992
Q62864	Q41579
Q62865	Q44811
Q62867	Q41583
Q62868	Q42064
Q62870	Q41587
Q62871	Q42068
Q62873	Q41591
Q62874	Q40168
Q62876	Q41595
Q62877	Q47696
Q62879	Q41599
Q62880	Q47700
Q62882	Q41603
Q62883	Q47704
Q62885	Q41607
Q62886	Q44795
Q62888	Q41611
Q62889	Q44799
Q62891	Q41615
Q62892	Q44803
Q62894	Q41619
Q62895	Q44807
Q62897	Q41623
Q62898	Q44815
Q62900	Q41627
Q62901	Q44819
Q62903	Q41631
Q62904	Q44823
Q62906	Q41635
Q62907	Q44827
Q62909	Q41639
Q62910	Q44831
Q62912	Q41643
Q62913	Q44835
Q62915	Q41647
Q62916	Q44839
Q62918	Q41651
Q62919	Q44843
Q62921	Q41655
Q62922	Q42024
Q62924	Q41659
Q62925	Q42028
Q62927	Q41663
Q62928	Q42032
Q62930	Q41667
Q62931	Q42036
Q62933	Q41671
Q62934	Q1
Q62936	Q41675
Q62937	Q42048
Q62939	Q41679
Q62940	Q41819
Q62941	Q63984
Q62942	Q41683
Q62943	Q39757
Q62945	Q41687
Q62946	Q42052
Q62948	Q41691
Q62949	Q42056
Q62951	Q41695
Q62952	Q42060
Q62954	Q41699
Q62957	Q41703
Q62960	Q41707
Q62963	Q41711
Q62966	Q41715
Q62969	Q41719
Q62971	Q66421
Q62972	Q41723
Q62975	Q41727
Q62978	Q41731
Q62981	Q41735
Q62984	Q41738
Q62987	Q41742
Q62990	Q41746
Q62992	Q62959
Q62993	Q41750
Q62996	Q41754
Q62997	Q52927
Q62999	Q41758
Q63002	Q41762
Q63005	Q41766
Q63008	Q41770
Q63011	Q41774
Q63014	Q41778
Q63017	Q41782
Q63020	Q41786
Q63023	Q41790
Q63025	Q62926
Q63026	Q41794
Q63029	Q41798
Q63032	Q41802
Q63035	Q41806
Q63038	Q41810
Q63041	Q41814
Q63044	Q41818
Q63047	Q41822
Q63050	Q41826
Q63053	Q41830
Q63056	Q41834
Q63059	Q41838
Q63062	Q41842
Q63065	Q41846
Q63068	Q41850
Q63074	Q41854
Q63075	Q47868
Q63077	Q41858
Q63080	Q41862
Q63083	Q41866
Q63086	Q41870
Q63089	Q41874
Q63092	Q41878
Q63095	Q41882
Q63098	Q41886
Q63101	Q41890
Q63104	Q41894
Q63107	Q41898
Q63110	Q41902
Q63113	Q41906
Q63116	Q41910
Q63119	Q41914
Q63122	Q41918
Q63125	Q41922
Q63128	Q41926
Q63131	Q41930
Q63134	Q41934
Q63137	Q41938
Q63140	Q41942
Q63143	Q41946
Q63146	Q41950
Q63149	Q41954
Q63152	Q41958
Q63155	Q41962
Q63158	Q41966
Q63161	Q41970
Q63162	Q47872
Q63164	Q41974
Q63165	Q47920
Q63166	Q41978
Q63167	Q53039
Q63169	Q41982
Q63170	Q1
Q63172	Q41986
Q63173	Q45212
Q63175	Q41990
Q63176	Q1
Q63178	Q41994
Q63181	Q41998
Q63184	Q42002
Q63187	Q42006
Q63190	Q42010
Q63193	Q42014
Q63196	Q42018
Q63199	Q42022
Q63202	Q42026
Q63205	Q42030
Q63206	Q1
Q63208	Q42034
Q63210	Q63544
Q63211	Q42038
Q63214	Q42042
Q63218	Q42046
Q63221	Q42050
Q63225	Q42054
Q63228	Q42058
Q63231	Q42062
Q63234	Q42066
Q63237	Q42070
Q63240	Q42074
Q63243	Q42078
Q63246	Q42082
Q63249	Q42086
Q63252	Q42090
Q63255	Q42094
Q63258	Q42098
Q63261	Q42102
Q63264	Q42106
Q63267	Q42110
Q63270	Q42114
Q63273	Q42118
Q63274	Q35774
Q63276	Q42122
Q63279	Q42126
Q63282	Q42130
Q63285	Q42134
Q63288	Q42138
Q63291	Q42142
Q63294	Q42146
Q63297	Q42150
Q63300	Q42154
Q63303	Q42158
Q63306	Q42162
Q63309	Q42166
Q63312	Q42170
Q63315	Q42174
Q63318	Q42178
Q63321	Q42182
Q63324	Q42186
Q63327	Q42190
Q63330	Q42194
Q63333	Q42198
Q63336	Q42202
Q63339	Q42206
Q63342	Q42210
Q63345	Q42214
Q63348	Q42218
Q63351	Q42222
Q63354	Q42226
Q63357	Q42230
Q63358	Q52995
Q63360	Q42234
Q63363	Q42238
Q63366	Q42242
Q63369	Q42246
Q63372	Q42250
Q63375	Q42254
Q63378	Q42258
Q63381	Q42262
Q63384	Q42266
Q63387	Q42270
Q63390	Q42274
Q63393	Q42278
Q63396	Q42282
Q63399	Q42286
Q63402	Q42290
Q63405	Q42294
Q63408	Q42298
Q63411	Q42302
Q63414	Q42306
Q63416	Q42310
Q63419	Q42314
Q63422	Q42318
Q63425	Q42322
Q63428	Q42326
Q63431	Q42330
Q63434	Q42334
Q63437	Q42338
Q63440	Q42342
Q63441	Q52999
Q63443	Q42346
Q63446	Q42350
Q63449	Q42354
Q63452	Q42358
Q63455	Q42362
Q63458	Q42366
Q63461	Q42370
Q63464	Q42374
Q63467	Q42378
Q63470	Q42382
Q63473	Q42386
Q63476	Q42390
Q63477	Q1
Q63479	Q42394
Q63482	Q42398
Q63485	Q42402
Q63489	Q42406
Q63492	Q42410
Q63495	Q42414
Q63498	Q42418
Q63501	Q42422
Q63504	Q42426
Q63507	Q42430
Q63510	Q42434
Q63513	Q42438
Q63516	Q42442
Q63519	Q42446
Q63522	Q42450
Q63525	Q42454
Q63528	Q42458
Q63531	Q42463
Q63534	Q42467
Q63537	Q42471
Q63540	Q42475
Q63543	Q42479
Q63546	Q42483
Q63549	Q42487
Q63552	Q42491
Q63553	Q95686
Q63555	Q42495
Q63558	Q42499
Q63561	Q42503
Q63564	Q42507
Q63567	Q42511
Q63570	Q42515
Q63573	Q42519
Q63576	Q42523
Q63579	Q42527
Q63582	Q42531
Q63585	Q42535
Q63588	Q42539
Q63591	Q42543
Q63594	Q42547
Q63597	Q42551
Q63599	Q44927
Q63600	Q42555
Q63602	Q48125
Q63603	Q42559
Q63605	Q48129
Q63606	Q42563
Q63608	Q48133
Q63609	Q42567
Q63611	Q48137
Q63612	Q42571
Q63614	Q48141
Q63615	Q42575
Q63617	Q51969
Q63618	Q42579
Q63620	Q51973
Q63621	Q42583
Q63623	Q51977
Q63624	Q42587
Q63626	Q51981
Q63627	Q42591
Q63629	Q47952
Q63630	Q42595
Q63632	Q47976
Q63633	Q42599
Q63635	Q51985
Q63636	Q42603
Q63638	Q51989
Q63639	Q42607
Q63641	Q51993
Q63642	Q42611
Q63644	Q52437
Q63645	Q42615
Q63647	Q52441
Q63648	Q42619
Q63650	Q52433
Q63651	Q42623
Q63653	Q47948
Q63654	Q42627
Q63656	Q52445
Q63657	Q42631
Q63659	Q44783
Q63660	Q42635
Q63663	Q42640
Q63666	Q42644
Q63668	Q47840
Q63669	Q42648
Q63671	Q1
Q63672	Q42652
Q63673	Q47848
Q63675	Q42656
Q63676	Q42108
Q63678	Q42660
Q63679	Q42664
Q63680	Q42112
Q63682	Q42668
Q63683	Q42116
Q63685	Q42672
Q63686	Q42120
Q63688	Q42676
Q63689	Q42124
Q63691	Q42680
Q63692	Q42128
Q63694	Q42684
Q63695	Q42132
Q63697	Q42688
Q63698	Q42136
Q63700	Q42692
Q63701	Q42140
Q63703	Q42696
Q63704	Q42144
Q63706	Q42700
Q63707	Q42148
Q63709	Q42704
Q63710	Q42152
Q63712	Q42708
Q63713	Q42156
Q63715	Q42712
Q63716	Q42160
Q63718	Q42716
Q63719	Q42164
Q63721	Q42720
Q63722	Q38380
Q63724	Q42724
Q63725	Q38396
Q63727	Q42728
Q63728	Q38400
Q63730	Q42732
Q63731	Q38404
Q63733	Q42736
Q63734	Q34514
Q63736	Q42740
Q63737	Q34714
Q63739	Q42744
Q63740	Q1
Q63742	Q42748
Q63743	Q34718
Q63745	Q42752
Q63746	Q34938
Q63748	Q42756
Q63749	Q34946
Q63751	Q42760
Q63752	Q34950
Q63754	Q42764
Q63755	Q34954
Q63757	Q42768
Q63758	Q34958
Q63760	Q42772
Q63761	Q34962
Q63763	Q42776
Q63764	Q34966
Q63766	Q42780
Q63767	Q34970
Q63769	Q42784
Q63770	Q34974
Q63772	Q42788
Q63773	Q35299
Q63775	Q42792
Q63776	Q35303
Q63778	Q42796
Q63779	Q35307
Q63781	Q42800
Q63782	Q35311
Q63784	Q42804
Q63785	Q35315
Q63787	Q42808
Q63788	Q35319
Q63790	Q42812
Q63791	Q1
Q63793	Q42816
Q63794	Q1
Q63796	Q42820
Q63797	Q35331
Q63799	Q42824
Q63800	Q1
Q63802	Q42828
Q63803	Q1
Q63805	Q42832
Q63806	Q35343
Q63808	Q42836
Q63809	Q35347
Q63811	Q42840
Q63812	Q35363
Q63814	Q42844
Q63815	Q35367
Q63817	Q42848
Q63818	Q40180
Q63820	Q42852
Q63821	Q42184
Q63823	Q42856
Q63824	Q47644
Q63826	Q42860
Q63827	Q47860
Q63829	Q42864
Q63830	Q47864
Q63832	Q42868
Q63833	Q1
Q63835	Q42872
Q63836	Q45200
Q63838	Q42876
Q63839	Q45204
Q63841	Q42880
Q63842	Q45208
Q63844	Q42884
Q63845	Q47772
Q63847	Q42888
Q63848	Q42501
Q63850	Q42892
Q63851	Q42505
Q63853	Q42896
Q63854	Q42517
Q63856	Q42900
Q63859	Q42904
Q63862	Q42908
Q63865	Q42912
Q63868	Q42916
Q63869	Q48313
Q63871	Q42920
Q63872	Q52947
Q63874	Q42924
Q63877	Q42928
Q63880	Q42932
Q63881	Q52233
Q63883	Q42936
Q63884	Q52241
Q63886	Q42940
Q63887	Q51869
Q63889	Q42944
Q63890	Q51873
Q63892	Q42948
Q63893	Q51877
Q63895	Q42952
Q63896	Q51881
Q63898	Q42956
Q63899	Q51885
Q63901	Q42960
Q63902	Q51889
Q63904	Q42964
Q63905	Q51893
Q63907	Q42968
Q63908	Q51897
Q63910	Q42972
Q63911	Q51901
Q63913	Q42976
Q63914	Q51905
Q63916	Q42980
Q63917	Q51909
Q63919	Q42984
Q63920	Q51937
Q63922	Q42988
Q63923	Q51941
Q63925	Q42992
Q63926	Q44911
Q63928	Q42996
Q63929	Q44915
Q63931	Q43000
Q63932	Q44919
Q63934	Q43005
Q63935	Q44931
Q63937	Q1
Q63938	Q42550
Q63940	Q1
Q63941	Q42554
Q63943	Q43016
Q63946	Q1
Q63949	Q1
Q63950	Q1
Q63952	Q43029
Q63955	Q1
Q63956	Q1
Q63958	Q43037
Q63959	Q52249
Q63961	Q43041
Q63964	Q43045
Q63967	Q43049
Q63970	Q43053
Q63973	Q43057
Q63974	Q1
Q63976	Q1
Q63979	Q1
Q63982	Q43069
Q63983	Q1
Q63985	Q1
Q63986	Q45092
Q63988	Q43077
Q63989	Q45096
Q63991	Q1
Q63992	Q48301
Q63994	Q1
Q63995	Q48374
Q63997	Q43089
Q63998	Q48309
Q64000	Q43093
Q64001	Q52648
Q64003	Q43097
Q64004	Q52652
Q64006	Q43101
Q64007	Q1
Q64009	Q43105
Q64010	Q1
Q64012	Q43109
Q64013	Q52664
Q64015	Q43113
Q64016	Q1
Q64018	Q43117
Q64019	Q52053
Q64021	Q43121
Q64022	Q1
Q64024	Q52676
Q64025	Q43125
Q64028	Q43129
Q64031	Q43133
Q64034	Q1
Q64037	Q43141
Q64040	Q43145
Q64042	Q43149
Q64043	Q1
Q64045	Q43153
Q64048	Q43157
Q64051	Q43161
Q64054	Q43165
Q64057	Q43169
Q64060	Q1
Q64063	Q43177
Q64066	Q43181
Q64069	Q43185
Q64072	Q43189
Q64075	Q43193
Q64078	Q1
Q64081	Q1
Q64082	Q40538
Q64084	Q43205
Q64085	Q45580
Q64087	Q43209
Q64088	Q45528
Q64090	Q1
Q64091	Q45584
Q64093	Q40542
Q64094	Q43217
Q64096	Q38781
Q64097	Q43221
Q64100	Q1
Q64103	Q1
Q64106	Q43233
Q64109	Q43237
Q64112	Q43241
Q64115	Q43245
Q64118	Q43249
Q64121	Q43253
Q64124	Q43257
Q64127	Q43261
Q64130	Q43265
Q64133	Q43269
Q64136	Q43273
Q64139	Q43277
Q64142	Q43281
Q64145	Q43285
Q64148	Q43287
Q64151	Q1
Q64154	Q43295
Q64157	Q1
Q64160	Q43303
Q64163	Q43307
Q64166	Q43311
Q64170	Q43315
Q64173	Q43319
Q64176	Q43324
Q64179	Q43328
Q64182	Q1
Q64185	Q43336
Q64188	Q43340
Q64191	Q43344
Q64194	Q43348
Q64197	Q43352
Q64200	Q43356
Q64203	Q43360
Q64206	Q1
Q64209	Q43368
Q64212	Q43372
Q64215	Q43376
Q64218	Q43380
Q64221	Q43384
Q64224	Q43388
Q64227	Q43392
Q64230	Q43396
Q64233	Q43400
Q64236	Q43404
Q64239	Q43408
Q64242	Q43413
Q64245	Q43416
Q64248	Q43420
Q64251	Q43424
Q64254	Q43428
Q64257	Q43432
Q64260	Q43436
Q64263	Q43440
Q64266	Q43444
Q64269	Q1
Q64272	Q1
Q64275	Q43456
Q64278	Q43460
Q64281	Q43464
Q64284	Q43468
Q64287	Q43472
Q64290	Q43476
Q64293	Q1
Q64296	Q43484
Q64299	Q43488
Q64302	Q43492
Q64305	Q43496
Q64308	Q43500
Q64311	Q43504
Q64314	Q43508
Q64317	Q43512
Q64320	Q43516
Q64323	Q43520
Q64326	Q43524
Q64329	Q43528
Q64332	Q43532
Q64335	Q43536
Q64338	Q43540
Q64340	Q98239
Q64341	Q43544
Q64344	Q43548
Q64347	Q43552
Q64350	Q43556
Q64353	Q43560
Q64356	Q43564
Q64359	Q43568
Q64362	Q43572
Q64365	Q43576
Q64368	Q1
Q64371	Q1
Q64374	Q1
Q64377	Q43592
Q64380	Q43596
Q64383	Q43600
Q64386	Q43604
Q64389	Q43608
Q64392	Q43613
Q64395	Q43617
Q64398	Q43621
Q64401	Q43625
Q64404	Q43629
Q64407	Q43633
Q64409	Q96912
Q64410	Q43637
Q64413	Q43641
Q64416	Q43645
Q64419	Q43649
Q64422	Q43653
Q64425	Q43657
Q64428	Q43661
Q64430	Q43665
Q64433	Q43669
Q64436	Q43673
Q64439	Q43677
Q64442	Q43681
