qid	label	wikidata_qid	wikidata_name	name_score
Q58905	Li Bing	Q45693215	Li Bing	1.00
Q58908	Li Jiao	Q45693270	Li Jiao	1.00
Q58911	Li Shui	Q45693326	Li Shui	1.00
Q58914	Li Ai	Q45695171	Li Ai	1.00
Q58917	Li Ce	Q45695196	Li Ce	1.00
Q58920	Li Yuan	Q45696198	Li Yuan	1.00
Q58923	Li Yan	Q45697276	Li Yan	1.00
Q58926	Li Mou	Q45697303	Li Mou	1.00
Q58929	Li Dan	Q45697376	Li Dan	1.00
Q58932	Li Lun	Q45698792	Li Lun	1.00
Q58935	Li Rui	Q45699001	Li Rui	1.00
Q58938	Li Heng	Q45699079	Li Heng	1.00
Q58941	Li Rui	Q45490536	Li Rui	1.00
Q58944	Li Dun	Q45699129	Li Dun	1.00
Q58946	Li Peng	Q22813513	李鹏	1.00
Q58949	Li ?	Q45468346	Li ?	1.00
Q58952	Li Yi	Q45462060	Li Yi	1.00
Q58955	Li He	Q45447643	Li He	1.00
Q58958	Li ?	Q45447894	Li ?	1.00
Q58961	Li Li	Q45448648	Li Li	1.00
Q58964	Li Ling	Q45448712	Li Ling	1.00
Q58967	Li Fang	Q45448775	Li Fang	1.00
Q58970	Li E	Q45448837	Li E	1.00
Q58973	Li Su	Q45573801	Li Su	1.00
Q58976	Li Mo	Q45444241	Li Mo	1.00
Q58979	Li Ji	Q45463205	Li Ji	1.00
Q58982	Li Yi	Q45446700	Li Yi	1.00
Q58985	Li Zao	Q45440938	Li Zao	1.00
Q58988	Li Fu	Q45421102	Li Fu	1.00
Q58991	Li Guozhen	Q45487301	Li Guozhen	1.00
Q58994	Li Ruobing	Q45440376	Li Ruobing	1.00
Q58997	Cui Yi	Q56600447	崔顗	1.00
Q59000	Cui Xian	Q17991573	崔暹	1.00
Q59003	Cui Yu	Q45444132	Cui Yu	1.00
Q59006	Cui Shixian	Q45442806	Cui Shixian	1.00
Q59009	Cui Mou	Q45443184	Cui Mou	1.00
Q59012	Cui Zhiren	Q45676446	Cui Zhiren	1.00
Q59015	Cui Mou	Q45442487	Cui Mou	1.00
Q59018	Yang Huigu	Q45418837	Yang Huigu	1.00
Q59024	Dou Kui	Q10454327	窦逵	1.00
Q59027	Dou Shangyi	Q45420381	Dou Shangyi	1.00
Q59030	Tu Ma Tieu Nan	Q9598167	司馬消難	1.00
Q59033	Liu Sengxi	Q24835861	柳僧习	1.00
Q59036	Liu Qiu	Q11534053	柳虯	1.00
Q59039	Liu Gui	Q24886798	柳檜	1.00
Q59042	Liu Hong	Q45420321	Liu Hong	1.00
Q59045	Liu Heng	Q11109368	柳亨	1.00
Q59048	Liu Ze	Q28481660	柳则	1.00
Q59051	Liu Kai	Q28481672	柳楷	1.00
Q59054	Liu Xie	Q45420324	Liu Xie	1.00
Q59057	Liu Chuo	Q45420327	Liu Chuo	1.00
Q59063	Liu Dayin	Q45510571	Liu Dayin	1.00
Q59066	Liu Kan	Q45446256	Liu Kan	1.00
Q59069	Liu Yin	Q45507718	Liu Yin	1.00
Q59072	Liu Mang	Q45508161	Liu Mang	1.00
Q59075	Li Zhu	Q45635696	Li Zhu	1.00
Q59078	Li Youqing	Q45635759	Li Youqing	1.00
Q59081	Du Fujun	Q65805539	杜府君	1.00
Q59084	Li Yan	Q45452668	Li Yan	1.00
Q59087	Li Yuan	Q45452861	Li Yuan	1.00
Q59090	Li Fang	Q45452928	Li Fang	1.00
Q59093	Li Chong	Q45453052	Li Chong	1.00
Q59096	Li Zhi	Q45453364	Li Zhi	1.00
Q59099	Li Qi	Q45453429	Li Qi	1.00
Q59102	Li Jianyun	Q45453492	Li Jianyun	1.00
Q59105	Li Xuan	Q45453619	Li Xuan	1.00
Q59108	Li Liang	Q45453683	Li Liang	1.00
Q59111	Li Shi	Q45453811	Li Shi	1.00
Q59114	Li Shang	Q45453875	Li Shang	1.00
Q59117	Li Jing	Q45454070	Li Jing	1.00
Q59120	Li Jiao	Q45454136	Li Jiao	1.00
Q59123	Li Chaosheng	Q45454972	Li Chaosheng	1.00
Q59126	Li Chaoshi	Q45455036	Li Chaoshi	1.00
Q59129	Li Xun	Q45455291	Li Xun	1.00
Q59132	Li Meng	Q45455355	Li Meng	1.00
Q59135	Li Juan	Q45455418	Li Juan	1.00
Q59138	Li Chaoxiang	Q45455608	Li Chaoxiang	1.00
Q59141	Li Chaoying	Q45455671	Li Chaoying	1.00
Q59144	Li Rao	Q45455734	Li Rao	1.00
Q59147	Li Xiao	Q45455862	Li Xiao	1.00
Q59150	Li Chaoying	Q45456304	Li Chaoying	1.00
Q59153	Li Chaoye	Q45456368	Li Chaoye	1.00
Q59156	Li Chaoyong	Q45456433	Li Chaoyong	1.00
Q59159	Li Chaowen	Q45456497	Li Chaowen	1.00
Q59162	Li Chaoheng	Q45456560	Li Chaoheng	1.00
Q59165	Li Hui	Q45456624	Li Hui	1.00
Q59168	Li Che	Q45456687	Li Che	1.00
Q59170	Li Chaozong	Q45456814	Li Chaozong	1.00
Q59173	Li Yifang	Q45457513	Li Yifang	1.00
Q59176	Li Chaojian	Q45457576	Li Chaojian	1.00
Q59179	Li Chaoqing	Q45457639	Li Chaoqing	1.00
Q59182	Li Xiufu	Q45457704	Li Xiufu	1.00
Q59185	Li Chaoxing	Q45457767	Li Chaoxing	1.00
Q59188	Li Jiluo	Q45457829	Li Jiluo	1.00
Q59191	Li Anxi	Q45457894	Li Anxi	1.00
Q59194	Li Zhujian	Q45457957	Li Zhujian	1.00
Q59197	Li Chaowei	Q45458021	Li Chaowei	1.00
Q59200	Li Jiao	Q45458083	Li Jiao	1.00
Q59203	Li Xi	Q45458652	Li Xi	1.00
Q59206	Li Jifang	Q45458903	Li Jifang	1.00
Q59209	Li Youfang	Q45459094	Li Youfang	1.00
Q59212	Li Weicheng	Q45459605	Li Weicheng	1.00
Q59215	Li Cheng	Q45459917	Li Cheng	1.00
Q59218	Li Ji	Q45460296	Li Ji	1.00
Q59221	Li Sui	Q45460358	Li Sui	1.00
Q59224	Li Zhen	Q45460421	Li Zhen	1.00
Q59227	Li Chou	Q45460484	Li Chou	1.00
Q59230	Li Ju	Q45460547	Li Ju	1.00
Q59233	Li ?	Q45460866	Li ?	1.00
Q59236	Li Zuan	Q45461117	Li Zuan	1.00
Q59239	Li Guan	Q45461370	Li Guan	1.00
Q59242	Li Zhuan	Q45461809	Li Zhuan	1.00
Q59245	Li Jizu	Q45462187	Li Jizu	1.00
Q59248	Li Shi	Q45466758	Li Shi	1.00
Q59251	Li Kuan	Q45466820	Li Kuan	1.00
Q59254	Li Chong	Q45466883	Li Chong	1.00
Q59257	Li Hong	Q45466946	Li Hong	1.00
Q59260	Li Rong	Q45467006	Li Rong	1.00
Q59263	Li Ji	Q45467132	Li Ji	1.00
Q59266	Li Yu	Q45467198	Li Yu	1.00
Q59269	Li Zhou	Q45467262	Li Zhou	1.00
Q59272	Li Shen	Q45463521	Li Shen	1.00
Q59275	Li Cha	Q45464092	Li Cha	1.00
Q59278	Li Hongshu	Q45464157	Li Hongshu	1.00
Q59281	Li Ning	Q45464219	Li Ning	1.00
Q59284	Li Ji	Q45464530	Li Ji	1.00
Q59287	Li Hun	Q45464967	Li Hun	1.00
Q59290	Li Gongbei	Q45465539	Li Gongbei	1.00
Q59293	Li Gongyue	Q45465602	Li Gongyue	1.00
Q59296	Li Congjian	Q45466255	Li Congjian	1.00
Q59299	Li Congshen	Q45466444	Li Congshen	1.00
Q59302	Li Jin	Q45466507	Li Jin	1.00
Q59305	Li Gongli	Q45466572	Li Gongli	1.00
Q59308	Li Gongdu	Q45549179	Li Gongdu	1.00
Q59311	Li Jie	Q45468670	Li Jie	1.00
Q59314	Lu Shi	Q65808660	Lu Shi	1.00
Q59317	Li Kuang	Q45468478	Li Kuang	1.00
Q59320	Li Zhun	Q45468541	Li Zhun	1.00
Q59323	Li Shi	Q65803615	李氏	1.00
Q59325	Gutier Menéndez	Q10293176	Goterre Méndez	1.00
Q59326	Li Mou	Q45699868	Li Mou	1.00
Q59329	Li Zhibao	Q45699971	Li Zhibao	1.00
Q59335	Dou Xiaoren	Q45480138	Dou Xiaoren	1.00
Q59338	Dou Xiaoding	Q45480201	Dou Xiaoding	1.00
Q59341	Dou Wenbiao	Q45480393	Dou Wenbiao	1.00
Q59344	Dou Dezong	Q45480901	Dou Dezong	1.00
Q59347	Dou Youyi	Q45481094	Dou Youyi	1.00
Q59350	Dou Chen	Q45468406	Dou Chen	1.00
Q59353	Dou Guan	Q45468788	Dou Guan	1.00
Q59355	Theodosius	Q56354407	Teodósio	1.00
Q59356	Dou Xun	Q45468850	Dou Xun	1.00
Q59359	Dou Yan	Q45468980	Dou Yan	1.00
Q59363	Dou Fan	Q45469301	Dou Fan	1.00
Q59366	Dou Xuan	Q45469362	Dou Xuan	1.00
Q59369	Dou Gui	Q45469683	Dou Gui	1.00
Q59372	Dou Qiu	Q45469746	Dou Qiu	1.00
Q59375	Dou Cong	Q45469811	Dou Cong	1.00
Q59378	Dou Zhang	Q45470252	Dou Zhang	1.00
Q59380	Dou Yu	Q45470378	Dou Yu	1.00
Q59384	Dou Xu	Q45470442	Dou Xu	1.00
Q59387	Dou Xiang	Q45470823	Dou Xiang	1.00
Q166971	Flavia Juliana	Q74144665	フラウィア・ユリアナ	1.00
Q59390	Dou Chan	Q45471014	Dou Chan	1.00
Q59394	Dou Wu	Q45471142	Dou Wu	1.00
Q59397	Dou Xian	Q45471522	Dou Xian	1.00
Q59400	Dou Qin	Q45471651	Dou Qin	1.00
Q59403	Dou E	Q45471775	Dou E	1.00
Q59406	Dou Xi	Q45471838	Dou Xi	1.00
Q59409	Dou Jing	Q45472093	Dou Jing	1.00
Q59412	Dou Xianqi	Q45472285	Dou Xianqi	1.00
Q59415	Dou Xianhe	Q45472544	Dou Xianhe	1.00
Q59418	Dou Xiantong	Q45472671	Dou Xiantong	1.00
Q59421	Dou Xianke	Q45472801	Dou Xianke	1.00
Q59424	Dou Yu	Q45473054	Dou Yu	1.00
Q59427	Dou Sheng	Q45473657	Dou Sheng	1.00
Q59439	Su Wei	Q1079606	苏威	1.00
Q59442	Su Kui	Q10514148	蘇夔	1.00
Q59445	Emperor Xianwen of Northern Wei	Q1071582	拓跋弘	1.00
Q59448	Lǐ fūrén	Q8253731	李夫人	1.00
Q59451	Empress Dowager Feng	Q3276928	文成文明皇后	1.00
Q59454	Princess Le An (Northern Wei)	Q16603310	乐安公主 (北魏)	1.00
Q59457	Princess Changshan	Q16603401	常山公主	1.00
Q59460	Prince Le Lang (Northern Wei)	Q16603456	樂浪公主 (北魏)	1.00
Q59463	princess Pengcheng	Q11069724	彭城公主	1.00
Q59469	Yuan Xie	Q3275351	元勰	1.00
Q59472	Yuan Yu	Q10889803	元羽	1.00
Q59475	Yuan Gan	Q10889672	元幹	1.00
Q59481	Yuan Yong	Q1271854	元雍	1.00
Q59484	Deposed Empress Feng	Q5374517	Deposed Empress Feng	1.00
Q59487	Empress You	Q5374518	Carica Feng Run	1.00
Q59490	impératrice Liwenzhen	Q8253682	孝文貞皇后	1.00
Q59493	Luó fūrén	Q8253665	羅夫人	1.00
Q59496	Zhào Chōnghuá	Q8253773	趙充華	1.00
Q59499	Feng Zhaoyi	Q8253790	馮昭儀 (北魏孝文帝)	1.00
Q59508	Gao Zhao	Q5521666	Gao Zhao	1.00
Q59513	Peter	Q339658	Petros	1.00
Q59535	Princess Lanling	Q16603326	兰陵公主	1.00
Q59538	Empress Yu	Q1018019	顺皇后	1.00
Q59541	Empress Gao	Q712362	高英	1.00
Q59544	Empress Dowager Hu	Q1059956	宣武灵皇后	1.00
Q59550	Wang Puxian	Q8253706	王普賢	1.00
Q59553	Emperor Xiaoming of Northern Wei	Q1071618	魏孝明帝	1.00
Q59577	Lu Daoqian	Q18236406	盧道虔	1.00
Q59583	Xiao Baoyin	Q835025	萧宝夤	1.00
Q59589	Gao Huan	Q718249	高欢	1.00
Q59592	Empress Dowager Lou Zhaojun	Q1079575	娄昭君	1.00
Q59595	Empress Gao	Q5374520	Empress Gao	1.00
Q59610	Emperor Xiaozhao of Northern Qi	Q708325	高演	1.00
Q59613	Emperor Wenxuan of Northern Qi	Q712338	高洋	1.00
Q59616	Gao Cheng	Q712573	高澄	1.00
Q59643	Cao Du	Q15903368	高浟	1.00
Q59667	Gao Zhengchu	Q45513513	Gao Zhengchu	1.00
Q59673	Yu Anding	Q45419767	Yu Anding	1.00
Q59676	Yu Yi	Q11371934	于顗	1.00
Q59679	Yu Zhongwen	Q6855791	우중문	1.00
Q59682	Yu Yun	Q45480934	Yu Yun	1.00
Q59685	Yu Xiangxian	Q45481124	Yu Xiangxian	1.00
Q59688	Yu Xuandao	Q11371937	于宣道	1.00
Q59691	Yu Xuanmin	Q45419779	Yu Xuanmin	1.00
Q59694	Yu Yuansi	Q45484902	Yu Yuansi	1.00
Q59697	Yu Ji	Q45485354	Yu Ji	1.00
Q59700	Yu Shao	Q11371946	于邵	1.00
Q59703	Yu Xuanying	Q45485292	Yu Xuanying	1.00
Q59706	Yu Rongde	Q45491766	Yu Rongde	1.00
Q59709	Yu Mou	Q45485098	Yu Mou	1.00
Q59712	Ly Sung	Q17164510	李崇	1.00
Q59715	Lý Tuân	Q67936466	李询	1.00
Q59721	Li Dun	Q67955317	李惇	1.00
Q59724	Ashina Tuwu	Q55706712	Aşina Tuvu	1.00
Q59727	Istämi	Q632026	Istemi	1.00
Q59730	A Shina	Q45481579	A Shina	1.00
Q59736	Princess Linhe	Q10915991	叱地连	1.00
Q59748	Ho Truong Nhan	Q10490218	胡长仁	1.00
Q59754	Hulü Guang	Q3275318	斛律光	1.00
Q59757	Yujiulü Futu	Q154868	伏图	1.00
Q59760	Yujiulü Chounu	Q855885	丑奴	1.00
Q59763	Wei Tong	Q45661079	Wei Tong	1.00
Q59766	Wei Yan	Q45419664	Wei Yan	1.00
Q59769	Wei Yu	Q45661917	Wei Yu	1.00
Q59772	Wei Xuanmin	Q45662683	Wei Xuanmin	1.00
Q59775	Wei Renji	Q45659887	Wei Renji	1.00
Q59778	Wei Wanqing	Q45526164	Wei Wanqing	1.00
Q59781	Wei Xie	Q18669248	韦协	1.00
Q59787	Wei Deyun	Q45664367	Wei Deyun	1.00
Q59790	Wei Guayou	Q45658449	Wei Guayou	1.00
Q59793	Wei Xiaozhong	Q45494065	Wei Xiaozhong	1.00
Q59796	Wei Mou	Q45657616	Wei Mou	1.00
Q59799	Wei Bin	Q45576870	Wei Bin	1.00
Q59802	Dou Jin	Q45460840	Dou Jin	1.00
Q59805	Dou Jie	Q45461218	Dou Jie	1.00
Q59808	Dou Ji	Q45461281	Dou Ji	1.00
Q59811	Dou Wen	Q45461314	Dou Wen	1.00
Q59814	Dou Ting	Q45461377	Dou Ting	1.00
Q59817	Dou Xiang	Q45461503	Dou Xiang	1.00
Q59820	Dou Han	Q45461752	Dou Han	1.00
Q59823	Dou Cui	Q45462384	Dou Cui	1.00
Q59826	Dou Hun	Q45462446	Dou Hun	1.00
Q59829	Dou Ye	Q45462575	Dou Ye	1.00
Q59832	Dou Mi	Q45462657	Dou Mi	1.00
Q59835	Dou Pu	Q45463096	Dou Pu	1.00
Q59838	Dou Kuang	Q45463346	Dou Kuang	1.00
Q59841	Dou Yong	Q45463408	Dou Yong	1.00
Q59844	Dou Lin	Q45463534	Dou Lin	1.00
Q59847	Dou Ning	Q45463723	Dou Ning	1.00
Q59850	Dou Cai	Q45463974	Dou Cai	1.00
Q59856	Dou Shi	Q65803506	竇氏	1.00
Q59859	Dou Yan	Q45454887	Dou Yan	1.00
Q59862	Dou Jie	Q45454952	Dou Jie	1.00
Q59865	Dou Bi	Q45455079	Dou Bi	1.00
Q59868	Dou Wei	Q45455206	Dou Wei	1.00
Q59869	NN	Q131731535	NN	1.00
Q59871	Dou Jing	Q45455269	Dou Jing	1.00
Q59874	Dou Qian	Q45455333	Dou Qian	1.00
Q59877	Dou Lun	Q45455395	Dou Lun	1.00
Q59880	Dou Jiao	Q45455461	Dou Jiao	1.00
Q59883	Dou Yi	Q45455523	Dou Yi	1.00
Q59886	Dou Zhuan	Q45455648	Dou Zhuan	1.00
Q59889	Dou Qiao	Q45456027	Dou Qiao	1.00
Q59892	Dou Jun	Q45456151	Dou Jun	1.00
Q59895	Dou Xiantong	Q45452652	Dou Xiantong	1.00
Q59898	Dou Jingrong	Q45452845	Dou Jingrong	1.00
Q59901	Dou Jingguang	Q45453098	Dou Jingguang	1.00
Q109832	Anastasius	Q1131129	Сабиниан	1.00
Q59904	Dou Jingquan	Q45453161	Dou Jingquan	1.00
Q59907	Dou Jingjun	Q45453349	Dou Jingjun	1.00
Q59910	Dou Nanrong	Q45453603	Dou Nanrong	1.00
Q59913	Dou Xibin	Q45454437	Dou Xibin	1.00
Q59916	Dou Dongli	Q45454505	Dou Dongli	1.00
Q59919	Dou Rubi	Q45454634	Dou Rubi	1.00
Q59922	Dou Hongjian	Q45456594	Dou Hongjian	1.00
Q59925	Dou Han	Q45451775	Dou Han	1.00
Q59928	Dou Zhuo	Q45456974	Dou Zhuo	1.00
Q59931	Dou Guangcheng	Q45457230	Dou Guangcheng	1.00
Q59934	Dou Guangji	Q45457802	Dou Guangji	1.00
Q59935	Probus	Q3656025	Проб	1.00
Q59937	Dou Tinglan	Q45458497	Dou Tinglan	1.00
Q59940	Dou Tingxuan	Q45458751	Dou Tingxuan	1.00
Q59943	Dou Tingzhi	Q45459132	Dou Tingzhi	1.00
Q59946	Dou Tinghua	Q45459449	Dou Tinghua	1.00
Q59949	Dou Tinghui	Q45459709	Dou Tinghui	1.00
Q59952	Dou Tingfang	Q45459894	Dou Tingfang	1.00
Q59955	Dou Zitong	Q45460210	Dou Zitong	1.00
Q59958	Dou Ziyu	Q45460336	Dou Ziyu	1.00
Q59961	Dou Zixia	Q45460399	Dou Zixia	1.00
Q59964	Dou Wei	Q45460524	Dou Wei	1.00
Q59967	Dou Lian	Q45460587	Dou Lian	1.00
Q59970	Dou Gusi	Q45465161	Dou Gusi	1.00
Q59973	Dou Guyan	Q45465225	Dou Guyan	1.00
Q59976	Dou Guxin	Q45465286	Dou Guxin	1.00
Q59980	Dou Shenzhi	Q45465610	Dou Shenzhi	1.00
Q59983	Dou Shenhuo	Q45465800	Dou Shenhuo	1.00
Q59986	Dou Shenyan	Q45465923	Dou Shenyan	1.00
Q59989	Dou Shenying	Q45466239	Dou Shenying	1.00
Q59992	Dou Shenwei	Q45466365	Dou Shenwei	1.00
Q59995	Dou Shenfei	Q45466740	Dou Shenfei	1.00
Q59997	Theodora	Q204843	狄奥多拉皇后	1.00
Q59998	Dou Shentao	Q45466803	Dou Shentao	1.00
Q60001	Dou Xun	Q45467059	Dou Xun	1.00
Q60004	Dou Chongli	Q45467315	Dou Chongli	1.00
Q60007	Dou Yuanchen	Q45467891	Dou Yuanchen	1.00
Q60013	Yang Anren	Q45503737	Yang Anren	1.00
Q60016	Yang Qianxun	Q45507482	Yang Qianxun	1.00
Q60019	Yang Jun	Q45497705	Yang Jun	1.00
Q60022	Yang Rong	Q45422210	Yang Rong	1.00
Q60025	Yang Zuan	Q45441548	Yang Zuan	1.00
Q60028	Yang Mou	Q45502705	Yang Mou	1.00
Q60031	Yang Chuyi	Q45502900	Yang Chuyi	1.00
Q60034	Yang Chuxiang	Q45503414	Yang Chuxiang	1.00
Q60040	Yang Xiaozhan	Q45509574	Yang Xiaozhan	1.00
Q60043	Yang Xiaoyan	Q45509702	Yang Xiaoyan	1.00
Q60046	Yang Xiaoyi	Q45511224	Yang Xiaoyi	1.00
Q60049	Xiao Shunzhi	Q15914389	蕭順之	1.00
Q60052	Zhang Shangrou	Q8257685	张尚柔	1.00
Q60055	Xin'anmu princess	Q16603434	新安穆公主	1.00
Q60058	Xiao Lingyi	Q16603608	蕭令嫕	1.00
Q60061	Xiao Yi	Q10827258	Tiêu Ý	1.00
Q60064	Xiao Hong	Q11622054	蕭宏	1.00
Q60067	Xiao Wei	Q11622019	萧伟	1.00
Q60070	Xiao Hui	Q11622072	萧恢	1.00
Q60073	Xiao Dan	Q15905298	萧憺	1.00
Q60076	Xiao Xiu	Q8044231	Xiao Xiu	1.00
Q60079	Xiao Rong	Q15934500	萧融	1.00
Q60082	Xiao Fu	Q11622083	蕭敷	1.00
Q60085	Xiao Chang	Q10513902	蕭暢	1.00
Q60088	Chi Hui	Q8257768	郗徽	1.00
Q60091	Ding Lingguang	Q8253918	丁令光	1.00
Q60094	Ruan Lingying	Q8253942	阮令嬴	1.00
Q60097	Wu Jinghui	Q8253938	吴景晖	1.00
Q60103	Wang Lingbin	Q8257718	王靈賓	1.00
Q60106	Xiao Dalin	Q16075435	萧大临	1.00
Q60109	Xiao Dahuan, Prince Jinxi	Q11622031	萧大圜	1.00
Q60112	Xiao Dawei	Q19359945	소대위	1.00
Q60115	Xiao Dafeng	Q11622030	萧大封	1.00
Q60118	Xiao Dazhuang	Q16075278	萧大庄	1.00
Q60121	Xiao Daxin	Q15938525	萧大心	1.00
Q60124	Xiao Dacheng	Q15942497	萧大成	1.00
Q60127	Xiao Dazhi	Q19359947	소대지	1.00
Q60129	Acacius	Q116468873	Acacius	1.00
Q60130	Xiao Daxin	Q19359950	소대흔	1.00
Q60133	Xiao Dachun	Q16075453	萧大春	1.00
Q60136	Xiao Dakuan, Prince Linchuan	Q15950795	萧大款	1.00
Q60139	Xiao Daqiu, Prince Jianping	Q19359941	소대구	1.00
Q60142	Xiao Daxun	Q19359949	소대훈	1.00
Q60145	Xiao Dalian, Prince Nan	Q15936940	萧大连	1.00
Q60148	Xiao Dajun, Prince Xiyang	Q19359942	소대균	1.00
Q60151	Xiao Daya, Duke Liuyang	Q16075398	萧大雅	1.00
Q60154	Xiao Daqi	Q1080118	萧大器	1.00
Q60157	Princess Nansha	Q16603340	南沙公主	1.00
Q60160	Princess Changshan, Miaohong	Q16603610	蕭妙䂮	1.00
Q60163	Princess Liyang	Q16603493	溧陽公主	1.00
Q60166	Princess Yuyao	Q16603734	餘姚公主	1.00
Q60169	Princess Haiyan	Q16603479	海盐公主	1.00
Q60172	Princess Anyang	Q16603380	安陽公主	1.00
Q60175	Empress Dowager Xia	Q5374494	Empress Dowager Xia	1.00
Q60178	Princess Xu Zhaopei	Q843595	徐昭佩	1.00
Q60181	Hong Yezhu	Q45463179	Hong  Yezhu	1.00
Q60184	Emperor Jing of Liang	Q1059979	萧方智	1.00
Q60187	Xiao Fangdeng	Q15924467	蕭方等	1.00
Q60199	Tieu Ham Trinh	Q16603609	蕭含貞	1.00
Q60202	Empress Cai	Q8257738	蔡皇后	1.00
Q60232	Zheng Xiaomu	Q11643903	鄭孝穆	1.00
Q60235	Zheng Cheng	Q20689146	郑诚	1.00
Q60238	Yang Cangqi	Q45454042	Yang Cangqi	1.00
Q60241	Li Yong	Q45422283	Li Yong	1.00
Q60244	Li Chun	Q45541822	Li Chun	1.00
Q60247	Li An	Q45651451	Li An	1.00
Q60250	Li Yan	Q11522548	李衍	1.00
Q60253	Li Yan	Q45652815	Li Yan	1.00
Q60256	Li Gulin	Q16905365	李故邻	1.00
Q60259	Li Kuan	Q22814273	李宽	1.00
Q60262	Li Wei	Q45650974	Li Wei	1.00
Q60265	Li Mou	Q45652574	Li Mou	1.00
Q60268	Empress Dowager Wang	Q5374491	Empress Dowager Wang	1.00
Q60271	Xiao Dong	Q1059882	萧栋	1.00
Q60274	Xiao Mou	Q45448005	Xiao Mou	1.00
Q60277	Xiao Xian	Q837577	萧铣	1.00
Q60280	Du Shi	Q65804598	杜氏	1.00
Q60283	Xiao Xiuming	Q45630134	Xiao Xiuming	1.00
Q60286	Xiao Shan	Q45565347	Xiao Shan	1.00
Q60289	Xiao Shen	Q45486600	Xiao Shen	1.00
Q60292	Xiao Bin	Q45486729	Xiao Bin	1.00
Q60293	Flavius Areobindus Dagalaifus Areobindus	Q642469	Флавий Ареобинд Дагалайф Ареобинд	1.00
Q60295	Xiao Fen	Q45492341	Xiao Fen	1.00
Q60298	Xiao Ning	Q45555654	Xiao Ning	1.00
Q60301	Xiao Ze	Q45490723	Xiao Ze	1.00
Q60304	Xiao Xuanche	Q45492974	Xiao Xuanche	1.00
Q60307	Xiao Wenlang	Q45451524	Xiao Wenlang	1.00
Q60310	Xiao Mou	Q45451652	Xiao Mou	1.00
Q60313	Xiao Fang	Q45448692	Xiao Fang	1.00
Q60316	Xiao Zhao	Q45448755	Xiao Zhao	1.00
Q60319	Zhang Anzhi	Q26197743	张安之	1.00
Q60322	Zhang Fou	Q45685570	Zhang Fou	1.00
Q60328	Xiao Mou	Q45448943	Xiao Mou	1.00
Q60331	Xiao Mou	Q45449130	Xiao Mou	1.00
Q60334	Xiao Zhongyu	Q45449256	Xiao Zhongyu	1.00
Q60337	Liu Yun	Q10350431	柳恽	1.00
Q60340	Prince Xian of Hengyang	Q706569	陈昌	1.00
Q60349	Zhang Yao'er	Q712190	章要儿	1.00
Q60355	Empress Wang	Q703142	王少姬	1.00
Q60356	Pompeius	Q960953	Flavius Pompeius	1.00
Q60358	Tran Chi Trach	Q10565375	陳至沢	1.00
Q60361	Chen Cha	Q45449140	Chen Cha	1.00
Q60364	Chen Yuanji	Q45483715	Chen Yuanji	1.00
Q60367	Chen Xian	Q45483780	Chen Xian	1.00
Q60370	Chen Fan	Q45483459	Chen Fan	1.00
Q60373	Chen Mou	Q45483523	Chen Mou	1.00
Q60376	Chen Feng	Q45654077	Chen Feng	1.00
Q60379	Chen Fahui	Q45397959	Chen Fahui	1.00
Q60382	Chen Yuan	Q45483331	Chen Yuan	1.00
Q60388	Chen Junfan	Q45483015	Chen Junfan	1.00
Q60391	Chen Juntong	Q45483078	Chen Juntong	1.00
Q60394	Chen Junbin	Q28414507	陈君宾	1.00
Q60400	Chen Jingxuan	Q45603272	Chen Jingxuan	1.00
Q60403	Chen Mou	Q45484354	Chen Mou	1.00
Q60406	Chen Qiansheng	Q45609513	Chen Qiansheng	1.00
Q60409	Chen Mou	Q45486588	Chen Mou	1.00
Q60412	Chen Fu	Q45486973	Chen Fu	1.00
Q60415	Chen Mou	Q45484995	Chen Mou	1.00
Q60418	Chen Shang	Q45486336	Chen Shang	1.00
Q60421	Chen Jian	Q45422189	Chen Jian	1.00
Q60424	Cui Siyue	Q45437515	Cui Siyue	1.00
Q60427	Cui Simo	Q45443311	Cui Simo	1.00
Q60430	Cui Qianli	Q45562626	Cui Qianli	1.00
Q60433	Cui Sijing	Q45443689	Cui Sijing	1.00
Q60436	Zheng Shanguo	Q16904385	鄭善果	1.00
Q60439	Yuwen Yu	Q45527855	Yuwen Yu	1.00
Q60442	Yuwen Quanzhi	Q45528546	Yuwen Quanzhi	1.00
Q60445	Yuwen Mou	Q45528608	Yuwen Mou	1.00
Q60448	Xue Bian	Q11622243	薛弁	1.00
Q60451	Xue Ang	Q45422634	Xue Ang	1.00
Q60452	Dagalaifus	Q1270265	Дагалайф	1.00
Q60454	Xue Qing	Q45651496	Xue Qing	1.00
Q60460	Xue Ji	Q45422673	Xue Ji	1.00
Q60463	Xue Yin	Q11622254	薛胤	1.00
Q60466	Xue Shan	Q45422627	Xue Shan	1.00
Q60469	Xue Changyu	Q45637593	Xue Changyu	1.00
Q60472	Xue Shanzhou	Q45638646	Xue Shanzhou	1.00
Q60475	Xue Shen	Q45639879	Xue Shen	1.00
Q60478	Xue Ji	Q45640064	Xue Ji	1.00
Q60481	Xue Chang	Q45640402	Xue Chang	1.00
Q60484	Xue Ying	Q45641395	Xue Ying	1.00
Q60487	Xue Zi	Q45626373	Xue Zi	1.00
Q60490	Xue Heng	Q45626498	Xue Heng	1.00
Q60493	Xue Xiang	Q45627190	Xue Xiang	1.00
Q60496	Xue Yong	Q45627252	Xue Yong	1.00
