parent	child
Q153114	Q153113
Q153128	Q1472
Q153128	Q153646
Q153130	Q1478
Q153130	Q1479
Q153131	Q1485
Q153131	Q153647
Q153133	Q1498
Q153133	Q153134
Q153133	Q39502
Q153134	Q1493
Q153134	Q1494
Q153135	Q1497
Q153135	Q153648
Q153137	Q1511
Q153137	Q1512
Q153137	Q1514
Q153137	Q1518
Q153139	Q1517
Q153139	Q153650
Q15314	Q15796
Q15314	Q15797
Q15314	Q15798
Q153142	Q1525
Q153142	Q5482
Q153143	Q1529
Q153143	Q153144
Q153144	Q153145
Q153144	Q153146
Q153145	Q1532
Q153145	Q1533
Q153146	Q153147
Q153146	Q1535
Q153147	Q153148
Q153147	Q153149
Q153148	Q153175
Q153148	Q1607
Q153149	Q153150
Q153149	Q41483
Q153150	Q153163
Q153150	Q153165
Q153152	Q153680
Q153152	Q153697
Q153152	Q1549
Q153152	Q1557
Q153155	Q153653
Q153155	Q1556
Q153163	Q1575
Q153163	Q1580
Q153164	Q1581
Q153164	Q1582
Q153165	Q153166
Q153165	Q1584
Q153166	Q153167
Q153166	Q153168
Q153167	Q1587
Q153167	Q1588
Q153168	Q153169
Q153168	Q153170
Q153169	Q1591
Q153169	Q1592
Q153170	Q153171
Q153170	Q1594
Q153171	Q153172
Q153171	Q1597
Q153172	Q153173
Q153172	Q1599
Q153173	Q153174
Q153173	Q1601
Q153174	Q1603
Q153174	Q1604
Q153175	Q153176
Q153175	Q153178
Q153176	Q153177
Q153176	Q1610
Q153177	Q1612
Q153177	Q1613
Q153178	Q153179
Q153178	Q153181
Q153179	Q153180
Q153179	Q1616
Q15318	Q15802
Q153180	Q1618
Q153180	Q1619
Q153181	Q153182
Q153181	Q153183
Q153182	Q1622
Q153182	Q1623
Q153183	Q153184
Q153183	Q1625
Q153184	Q153185
Q153184	Q153193
Q153185	Q153186
Q153185	Q153187
Q153186	Q1629
Q153186	Q1630
Q153187	Q153188
Q153187	Q153189
Q153188	Q1633
Q153188	Q1634
Q153189	Q153190
Q153189	Q1636
Q153190	Q153191
Q153190	Q1638
Q153191	Q153192
Q153191	Q1640
Q153192	Q1642
Q153192	Q1643
Q153193	Q153194
Q153193	Q153195
Q153194	Q1646
Q153194	Q1647
Q153195	Q153196
Q153195	Q1649
Q153196	Q153197
Q153196	Q153198
Q153197	Q1653
Q153197	Q1654
Q153198	Q153199
Q153198	Q1655
Q153199	Q1657
Q153199	Q1658
Q15320	Q15803
Q15320	Q15804
Q15320	Q15805
Q153200	Q152994
Q153200	Q62540
Q153201	Q153200
Q153203	Q153201
Q153206	Q153203
Q153206	Q1665
Q153207	Q153689
Q153208	Q1665
Q153209	Q153206
Q153210	Q153207
Q153211	Q1670
Q153211	Q1681
Q153212	Q153210
Q153213	Q1675
Q153214	Q153211
Q153215	Q153211
Q153216	Q153212
Q153217	Q153213
Q153218	Q153214
Q153219	Q153215
Q153220	Q1687
Q153221	Q153216
Q153222	Q1692
Q153223	Q1692
Q153224	Q153219
Q153225	Q153221
Q153226	Q153222
Q153226	Q153224
Q153227	Q153223
Q153228	Q153223
Q153229	Q1703
Q153230	Q153225
Q153231	Q153226
Q153232	Q153227
Q153233	Q153228
Q153234	Q153229
Q153235	Q153230
Q153236	Q1713
Q153237	Q1713
Q153238	Q153231
Q153239	Q153232
Q15324	Q15808
Q153240	Q153232
Q153241	Q153233
Q153242	Q153234
Q153243	Q153235
Q153244	Q153236
Q153245	Q153238
Q153246	Q153239
Q153247	Q153239
Q153248	Q153240
Q153248	Q153241
Q153249	Q153242
Q153250	Q153243
Q153251	Q153244
Q153252	Q1730
Q153253	Q153245
Q153254	Q153246
Q153255	Q153247
Q153256	Q153247
Q153256	Q153248
Q153257	Q153248
Q153258	Q153250
Q153259	Q153251
Q153259	Q153252
Q153261	Q153254
Q153262	Q153255
Q153263	Q153256
Q153264	Q153256
Q153265	Q153257
Q153267	Q153259
Q153268	Q153259
Q153269	Q153261
Q153269	Q153264
Q15327	Q15819
Q153270	Q153262
Q153270	Q153267
Q153271	Q153263
Q153272	Q153265
Q153274	Q153269
Q153275	Q153270
Q153276	Q153271
Q153276	Q153272
Q153278	Q153274
Q153279	Q153275
Q153279	Q1778
Q153280	Q153276
Q153282	Q153278
Q153283	Q153279
Q153284	Q153280
Q153286	Q153282
Q153287	Q153283
Q153288	Q153284
Q153289	Q153284
Q153291	Q153286
Q153292	Q153287
Q153293	Q153288
Q153294	Q153288
Q153295	Q153289
Q153297	Q153291
Q153297	Q49160
Q153298	Q153292
Q153299	Q153293
Q153300	Q153294
Q153300	Q153295
Q153301	Q153294
Q153301	Q153295
Q153303	Q1813
Q153305	Q1816
Q153306	Q1815
Q153307	Q153298
Q153308	Q153299
Q153308	Q153301
Q153309	Q153300
Q153310	Q153320
Q153310	Q1852
Q153310	Q2248
Q153311	Q49235
Q153312	Q153303
Q153313	Q153305
Q153314	Q1827
Q153315	Q153307
Q153316	Q153308
Q153317	Q153308
Q153318	Q153309
Q153319	Q1832
Q153320	Q153329
Q153320	Q1862
Q153320	Q2239
Q153321	Q153311
Q153322	Q1835
Q153323	Q153313
Q153323	Q153314
Q153324	Q1837
Q153325	Q153315
Q153326	Q153316
Q153327	Q153317
Q153327	Q153318
Q153328	Q1856
Q153329	Q153341
Q153329	Q153575
Q153329	Q1878
Q15333	Q15828
Q153330	Q153319
Q153331	Q153321
Q153332	Q1848
Q153333	Q153323
Q153334	Q153324
Q153334	Q153333
Q153335	Q153325
Q153335	Q153334
Q153335	Q153348
Q153336	Q153326
Q153337	Q153326
Q153338	Q153327
Q153340	Q153328
Q153341	Q153360
Q153341	Q153572
Q153341	Q1903
Q153342	Q153330
Q153343	Q153331
Q153344	Q153331
Q153345	Q153332
Q153346	Q153335
Q153347	Q153335
Q153348	Q153336
Q153349	Q153336
Q15335	Q15829
Q153350	Q153337
Q153350	Q153340
Q153350	Q153670
Q153351	Q153338
Q153352	Q153338
Q153353	Q153342
Q153354	Q153343
Q153355	Q153343
Q153356	Q153344
Q153357	Q153345
Q153358	Q1876
Q153359	Q160387
Q153359	Q160433
Q153359	Q160461
Q153359	Q169534
Q153359	Q169535
Q153359	Q169536
Q153359	Q169537
Q153359	Q169538
Q153359	Q169539
Q153359	Q169540
Q153359	Q169541
Q153359	Q169542
Q153359	Q16954300
Q153359	Q169544
Q153359	Q169545
Q153359	Q169546
Q153359	Q169547
Q153359	Q1877
Q153359	Q1906
Q153360	Q153369
Q153360	Q1916
Q153361	Q153346
Q153361	Q153347
Q153362	Q153348
Q153364	Q153350
Q153365	Q153351
Q153366	Q153352
Q153367	Q49428
Q153368	Q1888
Q153368	Q49428
Q153369	Q153380
Q153369	Q153563
Q153369	Q1942
Q15337	Q15830
Q15337	Q15831
Q15337	Q15832
Q153370	Q153357
Q153371	Q153357
Q153372	Q153358
Q153373	Q153359
Q153373	Q169796
Q153373	Q169797
Q153373	Q169798
Q153373	Q169799
Q153374	Q153361
Q153374	Q153387
Q153374	Q153388
Q153375	Q153362
Q153375	Q153671
Q153376	Q153364
Q153377	Q153365
Q153378	Q153365
Q153379	Q153366
Q153379	Q153378
Q153380	Q153433
Q153380	Q153437
Q153380	Q153559
Q153381	Q153367
Q153381	Q153465
Q153381	Q1991
Q153382	Q153368
Q153383	Q153372
Q153384	Q153373
Q153385	Q153374
Q153386	Q153375
Q153387	Q153376
Q153387	Q153379
Q153388	Q153377
Q153389	Q1924
Q153390	Q153381
Q153390	Q153393
Q153390	Q153452
Q153390	Q153518
Q153390	Q1930
Q153391	Q153586
Q153391	Q1950
Q153391	Q1956
Q153392	Q153382
Q153393	Q153499
Q153393	Q1931
Q153394	Q153383
Q153395	Q153384
Q153395	Q170378
Q153395	Q170379
Q153395	Q170380
Q153395	Q170381
Q153396	Q153385
Q153397	Q153386
Q153398	Q153389
Q153398	Q153492
Q153398	Q153507
Q153398	Q153517
Q153398	Q153530
Q153399	Q153392
Q153399	Q28320
Q153399	Q52276
Q153399	Q53518
Q153400	Q153394
Q153401	Q153395
Q153401	Q170497
Q153402	Q153415
Q153402	Q153590
Q153402	Q153672
Q153403	Q153396
Q153404	Q153397
Q153405	Q1952
Q153407	Q153398
Q153407	Q153488
Q153407	Q153503
Q153407	Q153532
Q153408	Q153399
Q153410	Q153430
Q153410	Q1958
Q153411	Q153400
Q153412	Q153401
Q153413	Q153403
Q153413	Q153423
Q153414	Q153404
Q153416	Q153408
Q153417	Q153410
Q153418	Q153410
Q15342	Q15836
Q15342	Q15837
Q153420	Q153411
Q153421	Q153412
Q153422	Q153413
Q153423	Q153414
Q153424	Q153416
Q153425	Q153418
Q153426	Q153420
Q153428	Q153422
Q153428	Q2010
Q153429	Q1989
Q15343	Q15839
Q153430	Q153424
Q153431	Q153425
Q153432	Q153426
Q153433	Q153446
Q153433	Q153554
Q153434	Q160585
Q153435	Q153428
Q153436	Q153428
Q153437	Q2018
Q153437	Q2021
Q153437	Q52244
Q153438	Q153429
Q153438	Q2001
Q153439	Q153430
Q153440	Q153431
Q153441	Q153432
Q153443	Q153438
Q153444	Q153438
Q153445	Q153439
Q153446	Q153450
Q153446	Q153551
Q153446	Q2033
Q153447	Q153440
Q153448	Q153441
Q153449	Q160622
Q153450	Q153451
Q153450	Q153547
Q153450	Q2043
Q153451	Q153458
Q153451	Q153459
Q153451	Q153534
Q153452	Q153445
Q153453	Q153447
Q153454	Q153447
Q153455	Q2027
Q153456	Q153448
Q153458	Q153470
Q153458	Q153531
Q153458	Q2073
Q153459	Q153541
Q153459	Q2052
Q153459	Q2055
Q153460	Q2035
Q153460	Q29963
Q153462	Q153454
Q153462	Q29959
Q153462	Q53530
Q153463	Q153456
Q153464	Q160682
Q153464	Q170199
Q153465	Q153460
Q153466	Q153462
Q153467	Q2051
Q153468	Q153463
Q153469	Q153464
Q153469	Q161241
Q153469	Q170091
Q153469	Q170092
Q153469	Q170093
Q153469	Q170094
Q153469	Q170095
Q153469	Q28296
Q153469	Q52252
Q153470	Q153474
Q153470	Q153481
Q153470	Q153522
Q153471	Q153468
Q153472	Q153469
Q153473	Q153469
Q153473	Q153569
Q153473	Q160942
Q153473	Q169667
Q153473	Q169680
Q153473	Q169681
Q153474	Q153493
Q153474	Q2100
Q153474	Q2139
Q153475	Q2069
Q153476	Q153471
Q153477	Q153472
Q153478	Q153472
Q153479	Q153473
Q153479	Q169385
Q153479	Q169386
Q153479	Q169387
Q153479	Q169388
Q153479	Q169389
Q153479	Q169390
Q153479	Q169391
Q153480	Q153473
Q153481	Q153524
Q153482	Q2076
Q153483	Q2076
Q153484	Q153498
Q153484	Q2116
Q153484	Q2120
Q153485	Q153475
Q153485	Q2079
Q153486	Q153476
Q153487	Q153477
Q153488	Q153477
Q153489	Q153478
Q153490	Q153479
Q153491	Q153479
Q153492	Q153479
Q153492	Q153480
Q153492	Q160514
Q153492	Q169144
Q153492	Q169145
Q153492	Q169146
Q153492	Q169147
Q153492	Q169148
Q153492	Q169149
Q153492	Q169150
Q153493	Q153484
Q153493	Q153498
Q153493	Q2116
Q153493	Q2120
Q153494	Q2087
Q153495	Q153482
Q153496	Q153483
Q153497	Q153486
Q153498	Q153511
Q153498	Q52272
Q153499	Q153490
Q1535	Q1536
Q1535	Q1537
Q153500	Q153491
Q153501	Q153491
Q153503	Q153494
Q153504	Q153495
Q153505	Q153496
Q153506	Q153497
Q153507	Q153521
Q153507	Q2109
Q153507	Q2112
Q153507	Q30007
Q153507	Q53579
Q153508	Q153500
Q153509	Q153500
Q15351	Q14974
Q15351	Q15006
Q153510	Q153501
Q153511	Q52272
Q153514	Q153505
Q153515	Q153506
Q153516	Q2125
Q153517	Q2125
Q153518	Q2126
Q153519	Q2129
Q153520	Q2129
Q153521	Q153509
Q153522	Q153474
Q153522	Q153481
Q153523	Q153510
Q153525	Q2137
Q153526	Q153514
Q153527	Q153515
Q153528	Q153519
Q15353	Q14975
Q15353	Q15357
Q153530	Q153520
Q153531	Q153470
Q153531	Q2073
Q153532	Q153523
Q153532	Q153538
Q153533	Q153525
Q153533	Q29983
Q153533	Q53554
Q153534	Q153458
Q153534	Q153459
Q153535	Q153526
Q153536	Q2156
Q153537	Q153527
Q153538	Q153528
Q153540	Q153713
Q153540	Q50669
Q153541	Q2052
Q153541	Q2055
Q153542	Q153533
Q153543	Q153535
Q153544	Q153537
Q153545	Q2059
Q153545	Q2064
Q153546	Q153542
Q153547	Q153451
Q153547	Q2043
Q153548	Q2178
Q153548	Q50742
Q153549	Q153544
Q153550	Q153546
Q153551	Q153450
Q153551	Q2033
Q153552	Q153548
Q153553	Q153549
Q153554	Q153446
Q153555	Q153550
Q153556	Q153552
Q153556	Q53526
Q153557	Q153553
Q153558	Q153555
Q153559	Q153433
Q153559	Q153437
Q153560	Q153556
Q153561	Q153557
Q153562	Q153558
Q153563	Q153380
Q153563	Q1942
Q153564	Q153560
Q153565	Q153561
Q153566	Q153562
Q153567	Q153391
Q153567	Q1982
Q153568	Q153565
Q153569	Q153566
Q153570	Q153402
Q153570	Q153406
Q153571	Q153568
Q153572	Q153360
Q153572	Q1903
Q153573	Q153571
Q153574	Q153573
Q153575	Q153341
Q153575	Q1878
Q153576	Q153574
Q153577	Q153576
Q153578	Q2234
Q153579	Q153577
Q153580	Q153579
Q153581	Q153580
Q153582	Q153581
Q153583	Q1883
Q153583	Q1891
Q153584	Q153582
Q153585	Q153584
Q153586	Q1950
Q153586	Q1956
Q153587	Q153585
Q153588	Q153587
Q153589	Q2270
Q153590	Q153415
Q153590	Q153672
Q153591	Q153588
Q153592	Q153591
Q153593	Q153592
Q153594	Q153691
Q153594	Q1988
Q153595	Q153593
Q153596	Q141073
Q153596	Q141074
Q153596	Q141075
Q153597	Q144216
Q153597	Q77791
Q153599	Q148573
Q153606	Q143821
Q153607	Q153608
Q153609	Q153610
Q153646	Q1474
Q153646	Q1475
Q153647	Q1487
Q153647	Q1488
Q153648	Q1499
Q153648	Q1500
Q153650	Q1520
Q153650	Q153141
Q153653	Q1558
Q153653	Q1559
Q153660	Q153687
Q153660	Q153703
Q153663	Q1027
Q153663	Q1028
Q153664	Q1037
Q153664	Q1038
Q153665	Q1050
Q153665	Q1051
Q153666	Q153200
Q153669	Q153253
Q153670	Q153327
Q153670	Q160352
Q153671	Q153349
Q153672	Q153594
Q153672	Q153691
Q153672	Q1988
Q153674	Q153494
Q153680	Q1551
Q153680	Q1552
Q153687	Q152950
Q153687	Q152951
Q153689	Q153666
Q153691	Q1993
Q153691	Q1999
Q153691	Q52200
Q153692	Q153674
Q153692	Q153714
Q153697	Q153708
Q153697	Q1561
Q15370	Q14981
Q15370	Q15893
Q15370	Q15894
Q15370	Q15895
Q153703	Q152952
Q153703	Q152953
Q153704	Q153666
Q153705	Q153674
Q153705	Q153714
Q153708	Q153709
Q153708	Q153710
Q153709	Q153711
Q153709	Q1567
Q153710	Q1565
Q153710	Q1566
Q153711	Q153712
Q153711	Q1570
Q153712	Q1572
Q153712	Q1573
Q153713	Q153520
Q153714	Q153713
Q153725	Q138545
Q153726	Q138545
Q153727	Q153728
Q153728	Q153739
Q153730	Q153729
Q153731	Q153729
Q153733	Q75673
Q153734	Q153733
Q153735	Q153734
Q153736	Q153735
Q153737	Q153736
Q153738	Q153737
Q153738	Q65618
Q153739	Q153738
Q153740	Q143969
Q153741	Q153740
Q153742	Q153741
Q153743	Q153742
Q153744	Q153743
Q153745	Q153744
Q153746	Q153745
Q153747	Q153746
Q153748	Q153747
Q15375	Q14985
Q153750	Q140802
Q153763	Q74455
Q153764	Q153763
Q153767	Q185019
Q153769	Q70137
Q153770	Q70137
Q153772	Q6462
Q153773	Q153772
Q153774	Q153773
Q153775	Q153778
Q153776	Q6742
Q153777	Q153776
Q153778	Q153777
Q153779	Q7508
Q153780	Q153779
Q153783	Q64
Q153785	Q139
Q153786	Q110
Q153787	Q153786
Q153788	Q153787
Q153789	Q153788
Q153791	Q153739
Q153792	Q153791
Q153793	Q153792
Q153794	Q153738
Q153795	Q153794
Q153796	Q138538
Q153796	Q141703
Q153797	Q86975
Q153797	Q98245
Q153797	Q98247
Q153798	Q153797
Q153798	Q98239
Q153798	Q98780
Q153798	Q98782
Q153798	Q98784
Q153799	Q153798
Q15393	Q15394
Q15393	Q15395
Q15393	Q15928
Q15394	Q15931
Q15399	Q15937
Q15399	Q15938
Q154006	Q112104
Q154006	Q112106
Q154006	Q135895
Q154006	Q208704
Q154011	Q113265
Q154012	Q113265
Q154013	Q154011
Q154013	Q166862
Q154014	Q154011
Q154014	Q166862
Q154016	Q154014
Q154016	Q166828
Q154016	Q166829
Q154017	Q154016
Q154017	Q154049
Q154017	Q154050
Q154017	Q166793
Q154017	Q166795
Q154017	Q166796
Q154017	Q166797
Q154017	Q166798
Q154018	Q154016
Q154018	Q154049
Q154018	Q154050
Q154018	Q166793
Q154018	Q166795
Q154018	Q166796
Q154018	Q166797
Q154018	Q166798
Q154019	Q154018
Q154019	Q154046
Q154019	Q154047
Q154019	Q166700
Q154019	Q166701
Q154019	Q166754
Q154019	Q166755
Q154020	Q154018
Q154020	Q154046
Q154020	Q154047
Q154020	Q166754
Q154020	Q166755
Q154021	Q154019
Q154021	Q166718
Q154021	Q166719
Q154022	Q154020
Q154022	Q154051
Q154022	Q154052
Q154022	Q154053
Q154022	Q154054
Q154022	Q154055
Q154023	Q154020
Q154023	Q154051
Q154023	Q154052
Q154023	Q154053
Q154023	Q154054
Q154023	Q154055
Q154024	Q154023
Q154025	Q154022
Q154026	Q154022
Q154027	Q154025
Q154029	Q154027
Q154032	Q154027
Q154033	Q154021
Q154033	Q166649
Q154033	Q166650
Q154034	Q154021
Q154034	Q166649
Q154034	Q166650
Q154035	Q154033
Q154036	Q154033
Q154036	Q166466
Q154037	Q154036
Q154037	Q166483
Q154038	Q154034
Q154038	Q154043
Q154038	Q154044
Q154038	Q154045
Q154039	Q154034
Q154039	Q154043
Q154039	Q154044
Q154039	Q154045
Q154041	Q111318
Q154047	Q154048
Q15406	Q15953
Q15406	Q15955
Q154066	Q75573
Q154067	Q154066
Q154068	Q154066
Q154069	Q154068
Q154070	Q154068
Q154072	Q154069
Q154074	Q154024
Q154074	Q185015
Q154075	Q154024
Q154075	Q185015
Q15408	Q14999
Q154082	Q76228
Q154083	Q76228
Q154084	Q154083
Q154085	Q154083
Q154087	Q154085
Q154088	Q148243
Q154088	Q148244
Q15409	Q14999
Q154093	Q76472
Q154094	Q154093
Q154094	Q154095
Q154096	Q154094
Q15415	Q15448
Q15417	Q15000
Q15421	Q15008
Q15421	Q15425
Q15425	Q15989
Q15425	Q15990
Q15425	Q15991
Q15427	Q15438
Q15427	Q15439
Q15438	Q16037
Q15438	Q16038
Q1544	Q1545
Q1544	Q1546
Q15441	Q15010
Q15441	Q15444
Q15441	Q16044
Q15441	Q16045
Q15441	Q16046
Q15442	Q15010
Q15442	Q15443
Q15442	Q15445
Q15442	Q15446
Q15442	Q15447
Q15443	Q16061
Q15443	Q16062
Q15443	Q16063
Q15443	Q16064
Q15443	Q16065
Q1544376	Q45768221
Q15446	Q15483
Q15446	Q16071
Q15446	Q16073
Q15446	Q16074
Q15446	Q16075
Q15446	Q16076
Q15447	Q16080
Q15447	Q16081
Q15447	Q16082
Q15447	Q16083
Q15447	Q16084
Q15447	Q16086
Q15447	Q16088
Q15448	Q15468
Q15448	Q15478
Q15453	Q15472
Q15453	Q15473
Q15454	Q15482
Q15456	Q15474
Q15456	Q15475
Q15456	Q16103
Q15457	Q15479
Q15469	Q16034
Q15469	Q16118
Q15469	Q16119
Q15469	Q16120
Q15469	Q16121
Q15469	Q16122
Q15469	Q16124
Q15469	Q51644
Q15475	Q16143
Q15476	Q16148
Q15476	Q16149
Q15477	Q16157
Q15477	Q16158
Q15477	Q16159
Q15477	Q16160
Q15477	Q16161
Q15477	Q16162
Q15477	Q16163
Q15478	Q16174
Q15478	Q16175
Q15478	Q16176
Q15478	Q16177
Q15479	Q16180
Q15479	Q16181
Q15479	Q16182
Q15479	Q16183
Q15479	Q16184
Q15479	Q16185
Q15479	Q16186
Q15480	Q16192
Q15484	Q16200
Q15489	Q16204
Q15522	Q16231
Q15522	Q16232
Q15530	Q16236
Q15531	Q16238
Q15537	Q16239
Q15545	Q16247
Q15545	Q16248
Q15555	Q16259
Q15556	Q16260
Q15566	Q16270
Q15568	Q16272
Q1557	Q153155
Q15590	Q16288
Q15591	Q15834
Q15591	Q16290
Q15591	Q16291
Q15591	Q16292
Q15625	Q15200
Q15625	Q15672
Q15625	Q15685
Q15627	Q15663
Q15640	Q16342
Q15640	Q16343
Q15644	Q16345
Q15645	Q16351
Q15649	Q16356
Q15653	Q16359
Q15654	Q16219
Q15655	Q15188
Q15655	Q16363
Q15669	Q16380
Q1567	Q1568
Q15672	Q15675
Q15672	Q15676
Q15672	Q16382
Q15676	Q15680
Q15676	Q15681
Q15681	Q16389
Q15682	Q16391
Q15682	Q16393
Q15683	Q16395
Q15683	Q16397
Q15683	Q16398
Q15685	Q15686
Q15691	Q15237
Q15691	Q41273
Q15691	Q41336
Q15691	Q46672
Q15695	Q15701
Q15696	Q46715
Q15698	Q15703
Q15701	Q16439
Q15701	Q16440
Q15704	Q15240
Q15706	Q15243
Q15706	Q15245
Q15706	Q15707
Q15707	Q15710
Q15707	Q16444
Q15708	Q15245
Q1571	Q153152
Q15710	Q15246
Q15710	Q15709
Q15710	Q15712
Q15710	Q15713
Q15710	Q15714
Q15711	Q15246
Q15711	Q15709
Q15711	Q15713
Q15713	Q16450
Q15714	Q16451
Q15715	Q15716
Q15717	Q16453
Q15719	Q16456
Q15720	Q15253
Q15721	Q15256
Q15724	Q15262
Q15724	Q16501
Q15724	Q16502
Q15724	Q16503
Q15724	Q16504
Q15724	Q16505
Q15729	Q16506
Q15741	Q15277
Q15741	Q15742
Q15741	Q15743
Q15743	Q16519
Q15743	Q16520
Q15743	Q16521
Q15747	Q16526
Q15747	Q16528
Q15747	Q16530
Q1575	Q1576
Q1575	Q1577
Q15753	Q16537
Q15753	Q16538
Q15755	Q16543
Q15755	Q16544
Q15755	Q26419
Q15771	Q16551
Q15771	Q26433
Q15772	Q15775
Q15772	Q16553
Q15775	Q26436
Q15775	Q26439
Q15782	Q16563
Q15787	Q16568
Q15792	Q26469
Q15794	Q15853
Q15794	Q16579
Q15794	Q26472
Q15794	Q26475
Q15796	Q16580
Q15797	Q16581
Q1580	Q153164
Q15801	Q26481
Q15802	Q16585
Q15803	Q16557
Q15803	Q16586
Q15805	Q16587
Q15808	Q16592
Q15809	Q15810
Q15810	Q26497
Q15810	Q26500
Q15811	Q16597
Q15814	Q16598
Q15819	Q16602
Q15824	Q26518
Q15824	Q26521
Q15825	Q26524
Q15828	Q16611
Q15828	Q26530
Q15829	Q15958
Q15829	Q26533
Q15830	Q16614
Q15831	Q16615
Q15832	Q16616
Q15834	Q26503
Q15834	Q26506
Q15836	Q16621
Q15836	Q26539
Q15837	Q16623
Q15837	Q26542
Q15839	Q16625
Q1584156	Q45767701
Q1584156	Q46996597
Q1584156	Q47035633
Q1584175	Q11024914
Q1584175	Q4118590
Q1584176	Q1187100
Q1584176	Q1584179
Q1584176	Q47015587
Q1584176	Q47015594
Q1584176	Q47015879
Q1584176	Q47015946
Q1584176	Q47016063
Q1584179	Q45417594
Q1584179	Q45418810
Q1584179	Q45419536
Q1584179	Q45769730
Q1584179	Q47078798
Q1584179	Q47081593
Q1584179	Q47081678
Q1584179	Q47081752
Q1584179	Q47082047
Q1584179	Q47082092
Q1584179	Q47082266
Q1584179	Q47082302
Q1584186	Q1584199
Q1584186	Q3491260
Q1584186	Q3510679
Q1584186	Q45089444
Q1584186	Q511776
Q1584199	Q45789796
Q1584199	Q47009871
Q1584199	Q47049261
Q1584199	Q47050004
Q15853	Q15351
Q15853	Q15854
Q15855	Q15353
Q15855	Q15856
Q15856	Q16643
Q15863	Q16647
Q15863	Q26599
Q15866	Q15358
Q15869	Q15409
Q15871	Q15409
Q15890	Q15370
Q15892	Q15893
Q15892	Q15894
Q15893	Q16672
Q15893	Q26651
Q15893	Q26654
Q15893	Q26657
Q15893	Q26660
Q15893	Q26663
Q15893	Q26666
Q15894	Q16681
Q15894	Q26675
Q15894	Q26678
Q15894	Q26681
Q15894	Q26684
Q15895	Q16688
Q15895	Q26690
Q15902	Q16092
Q15908	Q15399
Q15908	Q15911
Q15908	Q15912
Q15908	Q15913
Q15908	Q15914
Q15908	Q15915
Q15908	Q15918
Q15908	Q15919
Q15912	Q16713
Q15922	Q16720
Q15922	Q26729
Q15926	Q26745
Q15926	Q26748
Q15931	Q26760
Q15932	Q15396
Q15932	Q15934
Q15933	Q15396
Q15933	Q15934
Q15934	Q16736
Q15945	Q15404
Q15946	Q15945
Q15946	Q16718
Q1595	Q2321
Q1595	Q2960
Q1595	Q52304
Q1595	Q54896
Q15951	Q15406
Q15951	Q15952
Q15952	Q16749
Q15953	Q16750
Q15956	Q15407
Q15958	Q15408
Q15960	Q16729
Q15960	Q16755
Q15960	Q26793
Q15961	Q16758
Q15961	Q26799
Q15961	Q26802
Q15962	Q16762
Q15963	Q15964
Q15963	Q26808
Q15964	Q16765
Q15966	Q16768
Q15966	Q16769
Q15966	Q16770
Q15966	Q16771
Q15974	Q15908
Q15974	Q15976
Q15974	Q15977
Q15974	Q16700
Q15974	Q16701
Q15974	Q16702
Q15974	Q16703
Q15974	Q16704
Q15974	Q16705
Q15974	Q16782
Q15974	Q26714
Q15974	Q26832
Q15974	Q26835
Q15974	Q26838
Q15974	Q26841
Q15974	Q26844
Q15976	Q16789
Q15976	Q16790
Q15979	Q26850
Q15979	Q26853
Q15979	Q26856
Q15980	Q15423
Q15980	Q15424
Q15988	Q15989
Q15988	Q15990
Q15988	Q15991
Q15989	Q16798
Q15990	Q16806
Q15992	Q15426
Q15992	Q15995
Q15993	Q15426
Q15993	Q15995
Q15995	Q16812
Q15995	Q16813
Q15995	Q16815
Q15995	Q16816
Q15995	Q26889
Q15997	Q15427
Q15997	Q15999
Q15997	Q16001
Q15997	Q16002
Q15997	Q16003
Q15998	Q15427
Q15998	Q16002
Q15998	Q16003
Q16	Q18
Q160002	Q160001
Q160003	Q160001
Q160004	Q160002
Q160004	Q161397
Q160004	Q161398
Q160004	Q161399
Q160004	Q161400
Q160004	Q161401
Q160004	Q161402
Q160004	Q161403
Q160005	Q160002
Q160005	Q161397
Q160006	Q160003
Q160007	Q160003
Q160008	Q160004
Q160008	Q160010
Q160008	Q161411
Q160008	Q161412
Q160008	Q161413
Q160008	Q161414
Q160008	Q161415
Q160009	Q160004
Q160010	Q160004
Q160010	Q161418
Q160010	Q161419
Q160010	Q161420
Q160010	Q161421
Q160010	Q161422
Q160010	Q161423
Q160010	Q161424
Q160010	Q161425
Q160010	Q161426
Q160010	Q161427
Q160010	Q161428
Q160010	Q161429
Q160010	Q161430
Q160011	Q160006
Q160011	Q161404
Q160012	Q160006
Q160012	Q161404
Q16001278	Q47088911
Q16001278	Q47089046
Q160013	Q160007
Q160013	Q161405
Q160014	Q160008
Q160014	Q161416
Q160014	Q161417
Q160015	Q160008
Q160015	Q161416
Q160015	Q161417
Q160016	Q160010
Q160016	Q161414
Q160016	Q161415
Q160017	Q160011
Q160017	Q161431
Q160018	Q160011
Q160018	Q161431
Q160019	Q160013
Q160019	Q161432
Q160019	Q161433
Q160019	Q161434
Q160019	Q161435
Q16002	Q16034
Q16002	Q16118
Q16002	Q16119
Q16002	Q16120
Q16002	Q16122
Q16002	Q16124
Q16002	Q16798
Q16002	Q51644
Q160020	Q160014
Q160020	Q160036
Q160020	Q161445
Q160020	Q161446
Q160020	Q161447
Q160020	Q161448
Q160020	Q161449
Q160020	Q161501
Q160020	Q161502
Q160021	Q160014
Q160021	Q160036
Q160021	Q161445
