qid	label	wikidata_qid	wikidata_name	name_score
Q31044	端皇后 (朱碩熿)	Q8254605	端皇后 (朱碩熿)	0.00
Q31052	朱器埈	Q132087523	朱器埈	0.00
Q31056	朱器圻	Q65052422	朱器圻	0.00
Q31060	朱術雅	Q11094723	朱術雅	0.00
Q31069	朱宣圻	Q11093856	朱宣圻	0.00
Q31073	朱紳堵	Q11094593	朱紳堵	0.00
Q31077	朱紳堯	Q11094592	朱紳堯	0.00
Q31081	朱華奎	Q11094708	朱華奎	0.00
Q31085	朱華壁	Q11094707	朱華壁	0.00
Q31089	楚王華堞	Q11094706	朱華堞	0.00
Q31093	楚王華廛	Q33113867	楚王華廛	0.00
Q31097	朱珵堯	Q11094420	朱珵堯	0.00
Q31101	朱颐封	Q18653758	朱颐封	0.00
Q31192	大内義興の娘 (足利義維の正室)	Q109680030	大内義興の娘 (足利義維の正室)	0.00
Q31216	持明院基春の娘 (後奈良天皇の宮人)	Q134438310	持明院基春の娘 (後奈良天皇の宮人)	0.00
Q31220	四条隆昌の娘 (藤谷為賢の妻)	Q108850244	四条隆昌の娘 (藤谷為賢の妻)	0.00
Q31232	冷泉為満の娘 (綾小路高有の側室)	Q109352310	冷泉為満の娘 (綾小路高有の側室)	0.00
Q31240	高倉永継	Q109129778	高倉永継	0.00
Q31258	李譿	Q16170211	서산군	0.00
Q31264	烏丸益光の娘 (烏丸冬光の母)	Q109786479	烏丸益光の娘 (烏丸冬光の母)	0.00
Q31280	浅井重政	Q109672270	浅井重政	0.00
Q31324	日野勝光の娘 (高辻章長の妻)	Q109252607	日野勝光の娘 (高辻章長の妻)	0.00
Q31353	谷衛友の娘 (園基音の正室)	Q109805562	谷衛友の娘 (園基音の正室)	0.00
Q31401	寺井氏 (久我通廉の家女房)	Q109319024	寺井氏 (久我通廉の家女房)	0.00
Q31429	Princess Fushiminomiya Mitsuko (second daughter of Prince Fushiminomiya Kuninaga)	Q110965697	伏見宮光子女王 (伏見宮邦永親王の次女)	0.00
Q31439	prints Yonson	Q12607393	영성군	0.00
Q31459	朱常清 (趙王)	Q11093951	朱常清 (趙王)	0.00
Q31462	谷野氏 (京極宮家仁親王の家女房)	Q110596877	谷野氏 (京極宮家仁親王の家女房)	0.00
Q31463	朱常㳛	Q11093942	朱常㳛	0.00
Q31467	孔尚賢	Q28419028	孔尚賢	0.00
Q31474	Zhuan Xiu Si Yuan You	Q111310210	専修寺円猷	0.00
Q31478	Tokiwagi (Lady of the Household of Prince Arisugawa Orihito)	Q110715421	常盤木 (有栖川宮織仁親王の家女房)	0.00
Q31482	Chisaka (Lady of the Household of Prince Arisugawa Orihito)	Q110715515	千坂 (有栖川宮織仁親王の家女房)	0.00
Q31502	Princess Arisugawa Sachiko (Wife of Mori Narifusa)	Q110715070	有栖川宮幸子女王 (毛利斉房の正室)	0.00
Q31506	Da Yi Wen Cheng	Q110715753	大儀文成	0.00
Q31518	Ikumiya (Fifth Daughter of Prince Arisugawa Orihito)	Q110716175	幾宮 (有栖川宮織仁親王の五女)	0.00
Q31522	You Qi Chuan Gong Xi Zi Nu Wang	Q110716298	有栖川宮熙子女王	0.00
Q31526	Ji Ren Fa Qin Wang	Q110716555	済仁法親王	0.00
Q31530	You Qi Chuan Gong Zhi Zi Nu Wang	Q110714934	有栖川宮織子女王	0.00
Q31538	園池宗朝の娘 (鷲尾隆尹の妻)	Q109339711	園池宗朝の娘 (鷲尾隆尹の妻)	0.00
Q31571	秦淑妃	Q8250582	秦淑妃 (明穆宗)	0.00
Q31575	朱常汭	Q20062732	朱常汭	0.00
Q31582	Fu Jian Gong Zhen Zhi Qin Wang Nojia Nu Fang	Q111310075	伏見宮貞致親王の家女房	0.00
Q31587	朱常溒	Q11093954	朱常溒	0.00
Q31590	member of the Sono clan (housewife of Prince Fushiminomiya Kuninaga)	Q110966246	薗氏 (伏見宮邦永親王の家女房)	0.00
Q31591	朱常㵂	Q11093943	朱常㵂	0.00
Q31594	Kondo (Lady of the Household of Prince Fushimi Kuninaga)	Q110966253	近藤氏 (伏見宮邦永親王の家女房)	0.00
Q31595	朱常淳	Q11093949	朱常淳	0.00
Q31599	朱常⿰氵⿱㓞青	Q11071797	朱常⿰氵⿱㓞青	0.00
Q31603	朱常澍	Q22829227	朱常澍	0.00
Q31606	Fu Jian Gong Fu Zi Nu Wang	Q110966212	伏見宮輔子女王	0.00
Q31607	朱常𣶏	Q11093960	朱常𣶏	0.00
Q31610	Zun Xiao Ru Dao Qin Wang	Q110966312	尊孝入道親王	0.00
Q31611	崇昭王	Q11053068	崇昭王	0.00
Q31615	朱常澄	Q11093958	朱常澄	0.00
Q31618	Ichijo Teruko (Wife of Prince Fushimi Sadatake)	Q110617668	一条輝子 (伏見宮貞敬親王の妃)	0.00
Q31623	朱常泠	Q11093945	朱常泠	0.00
Q31626	Shinjuin (Wife of Prince Fushimi Sadatake)	Q110617993	真珠院 (伏見宮貞敬親王の妻)	0.00
Q31627	朱常𣵧	Q11093959	朱常𣵧	0.00
Q31630	Oshikoji no Tsubone (Lady of the Household of Prince Fushimi Sadatake)	Q110724154	押小路局 (伏見宮貞敬親王の家女房)	0.00
Q31631	朱常泴	Q11093946	朱常泴	0.00
Q31635	朱常澂	Q11093957	朱常澂	0.00
Q31638	Fu Jian Gong Shao Zi Nu Wang	Q109780384	伏見宮韶子女王	0.00
Q31650	Ri Zun Nu Wang	Q110617797	日尊女王	0.00
Q31654	Fu Jian Gong Ying Zi Nu Wang	Q110618262	伏見宮英子女王	0.00
Q31658	Zhong Zi Nu Wang	Q110618580	種子女王	0.00
Q31659	屈重	Q17024893	屈重	0.00
Q31662	Fu Jian Gong Zeng Zi Nu Wang	Q110618761	伏見宮増子女王	0.00
Q31666	Zong Zhun Nu Wang	Q110724652	宗諄女王	0.00
Q31670	Princess Takako (Eleventh Daughter of Prince Fushimi Sadatake)	Q28688893	隆子女王 (伏見宮貞敬親王の十一女)	0.00
Q31678	Huai Gong	Q110740061	懐宮	0.00
Q31694	Jin Wei Yin Zi	Q109779872	近衛因子	0.00
Q31700	田白	Q16259854	田莊子	0.00
Q31702	Xian Yuan Gong Xuan Zi Nu Wang	Q110664967	閑院宮宣子女王	0.00
Q31706	Xian Yuan Gong Zhen Zi Nu Wang	Q110733024	閑院宮貞子女王	0.00
Q31720	庐陵君	Q11062822	庐陵君	0.00
Q31724	长安君	Q17030243	长安君	0.00
Q31728	燕武成后	Q8249256	燕武成后	0.00
Q31752	朱慎鋷	Q11094108	朱慎鋷	0.00
Q31756	朱慎鏡	Q11094109	朱慎鏡	0.00
Q31760	朱在鋌	Q11093752	朱在鋌	0.00
Q31762	Feng Xu He Yi Zi	Q18011505	蜂須賀儀子	0.00
Q31764	朱小魯	Q11093901	朱小魯	0.00
Q31768	朱企鉁	Q11093565	朱企鉁	0.00
Q31770	Ying Si Yi Zi	Q109669176	鷹司依子	0.00
Q31772	朱企𨰘	Q16904341	朱企𨰘	0.00
Q31774	Ying Si Ji Zi	Q109669243	鷹司吉子	0.00
Q31776	朱帥鋅	Q11093940	朱帥鋅	0.00
Q31778	Jin Chu Chuan He Wan	Q110619133	今出川賀丸	0.00
Q31780	朱謨㙉	Q11094786	朱謨㙉	0.00
Q31782	Ying Si Ding Zi	Q110741437	鷹司定子	0.00
Q31784	代世子 (朱廷埼四子)	Q10884389	代世子 (朱廷埼四子)	0.00
Q31786	Ying Si Gao Zi	Q111102322	鷹司皐子	0.00
Q31788	朱鼐鉉	Q11094983	朱鼐鉉	0.00
Q31790	Ying Si Dao Zi	Q111102945	鷹司道子	0.00
Q31792	朱鼐鈞 (代王)	Q11094982	朱鼐鈞 (代王)	0.00
Q31794	Ying Si Chen Zi	Q111103145	鷹司辰子	0.00
Q31798	Ying Si Xiang Zi	Q111103199	鷹司祥子	0.00
Q31800	光華陳妃	Q130570307	光華陳妃	0.00
Q31802	Jin Wei Bei Zi	Q111101629	近衛備子	0.00
Q31806	Ti Hu Xin Zi	Q108857103	醍醐信子	0.00
Q31808	朱聿鏼	Q11094661	朱聿鏼	0.00
Q31810	Si Sip Gong Ji	Q108847422	四辻公績	0.00
Q31814	Jin Chu Chuan Shang Ji	Q11376759	今出川尚季	0.00
Q31816	朱聿鍔	Q11094658	朱聿鍔	0.00
Q31820	朱聿𨧨	Q17025683	朱聿𨧨	0.00
Q31824	朱奉銓	Q11093798	朱奉銓	0.00
Q31828	朱識鋐	Q11094787	朱識鋐	0.00
Q31832	朱效鏞	Q11094136	朱效鏞	0.00
Q31836	朱壽𨰜	Q11093778	朱壽𨰜	0.00
Q31838	De Chuan Sheng Zi	Q109649835	徳川勝子	0.00
Q31840	朱壽鏳	Q11093777	朱壽鏳	0.00
Q31842	daughter of Matsudaira Yoritoyo (wife of Konoe no Uchimae)	Q110169261	松平頼豊の娘 (近衛内前の妻)	0.00
Q31844	朱壽鋐	Q11093775	朱壽鋐	0.00
Q31846	daughter of Takakura Nagafusa (wife of Konoe no Uchimae)	Q110168721	高倉永房の娘 (近衛内前の妻)	0.00
Q31850	De Chuan Zhong Ji	Q108915776	徳川仲姫	0.00
Q31854	田安節子	Q108915786	田安節子	0.00
Q31895	daughter of Takakura Nagashige (wife of Sono Motoka)	Q110143723	高倉永重の娘 (園基香の妻)	0.00
Q31899	Sono Motohira	Q110078690	園基衡	0.00
Q31903	daughter of Sono Motohira (wife of Ishino Motomune)	Q110168492	園基衡の娘 (石野基棟の妻)	0.00
Q31907	高倉永慶の娘 (中院通純の妻)	Q110949118	高倉永慶の娘 (中院通純の妻)	0.00
Q31911	Jiu Shi Tong Yin	Q110884778	久世通音	0.00
Q31936	jongyigun	Q16184707	종의군	0.00
Q31939	五条為成の娘 (花園公晴の妻)	Q110143834	五条為成の娘 (花園公晴の妻)	0.00
Q31940	jinnamgun (wangjog)	Q12618180	진남군 (왕족)	0.00
Q31943	Guo Dao Zhi Yi	Q11650666	鍋島直宜	0.00
Q32013	선혜옹주	Q55737306	선혜옹주	0.00
Q32145	朱由松	Q11094446	朱由松	0.00
Q32148	長尾顕忠の娘 (上杉朝良の正室?)	Q106809033	長尾顕忠の娘 (上杉朝良の正室?)	0.00
Q32149	朱由桂 (趙王)	Q11094451	朱由桂 (趙王)	0.00
Q32152	朱由棪	Q11094452	朱由棪	0.00
Q32156	孔貞幹	Q28419029	孔貞幹	0.00
Q32224	賀茂神社社家竹内氏の娘 (今小路の生母)	Q107639515	賀茂神社社家竹内氏の娘 (今小路の生母)	0.00
Q32257	王栄妃	Q8250535	王榮妃 (明神宗)	0.00
Q32260	孝誠恭皇后	Q8254632	孝誠恭皇后	0.00
Q32264	각정태후	Q8258965	恪貞仁壽皇后	0.00
Q32273	周端妃	Q8250372	周端妃	0.00
Q32317	朱由楨	Q11094455	朱由楨	0.00
Q32321	朱由枵	Q11094447	朱由枵	0.00
Q32325	朱由檡	Q11094466	朱由檡	0.00
Q32329	朱由棷	Q11094453	朱由棷	0.00
Q32333	朱由楝	Q11094454	朱由楝	0.00
Q32337	朱由樞	Q11094460	朱由樞	0.00
Q32341	朱由𣒻	Q11094468	朱由𣒻	0.00
Q32345	朱由櫟	Q11094467	朱由櫟	0.00
Q32349	朱由樻	Q11094463	朱由樻	0.00
Q32353	朱由樊	Q11094459	朱由樊	0.00
Q32369	公子少官	Q10892705	公子少官	0.00
Q32449	春平君	Q11088788	春平君	0.00
Q32456	蜷川親俊 (帯刀先生)	Q108818849	蜷川親俊 (帯刀先生)	0.00
Q32478	朱敏淳	Q11094140	朱敏淳	0.00
Q32482	朱肅溱	Q16904453	朱肅溱	0.00
Q32486	朱其美	Q22829311	朱其美	0.00
Q32490	朱禋洪	Q11094545	朱禋洪	0.00
Q32494	朱禋⿰氵純	Q11051062	朱禋⿰氵純	0.00
Q32498	朱倬㴶	Q11093588	朱倬㴶	0.00
Q32502	朱朗錡	Q11094223	朱朗錡	0.00
Q32506	朱鼎莎	Q11094979	朱鼎莎	0.00
Q32510	朱鼎渭	Q11094975	朱鼎渭	0.00
Q32522	朱至澍	Q11094673	朱至澍	0.00
Q32526	朱迥洪	Q11094837	朱迥洪	0.00
Q32545	亮有の娘 (三室戸誠光の妻)	Q110157636	亮有の娘 (三室戸誠光の妻)	0.00
Q32581	赤井時家	Q23986625	赤井時家	0.00
Q32723	朱慈𢣴	Q11094105	朱慈𢣴	0.00
Q32733	松平清宗の娘 (久野与次郎の正室)	Q108490882	松平清宗の娘 (久野与次郎の正室)	0.00
Q32737	松平清宗の娘 (鳥居康忠の正室)	Q108490938	松平清宗の娘 (鳥居康忠の正室)	0.00
Q32761	中御門宣教の娘 (中御門資胤の妻)	Q109830218	中御門宣教の娘 (中御門資胤の妻)	0.00
Q32769	武田信昌の娘 (小笠原清宗の妻)	Q106664323	武田信昌の娘 (小笠原清宗の妻)	0.00
Q32789	長春院 (小出吉政の正室)	Q111042873	長春院 (小出吉政の正室)	0.00
Q32793	法眼院 (加藤貞泰の継室)	Q108745968	法眼院 (加藤貞泰の継室)	0.00
Q32797	福島正信の娘 (別所吉治の妻)	Q108747289	福島正信の娘 (別所吉治の妻)	0.00
Q32819	鞏永固	Q30943035	鞏永固	0.00
Q32826	清殊院 (毛利光広正室)	Q111020269	清殊院 (毛利光広正室)	0.00
Q32834	清浄院 (毛利光広の娘)	Q108823132	清浄院 (毛利光広の娘)	0.00
Q32838	Rengein (wife of Mori Mototomo)	Q110268724	蓮華院 (毛利元知の正室)	0.00
Q32843	朱慈炜	Q11094082	朱慈炜	0.00
Q32847	朱慈焯	Q11094089	朱慈焯	0.00
Q32851	朱慈𤇥	Q11094106	朱慈𤇥	0.00
Q32855	朱慈𤇥	Q11094099	朱慈熠	0.00
Q32858	名護屋高久の娘 (津田織部の妻のち金森可重の継室)	Q109120279	名護屋高久の娘 (津田織部の妻のち金森可重の継室)	0.00
Q32867	朱慈炤 (明榮王)	Q11094086	朱慈炤 (明榮王)	0.00
Q32871	朱慈爚	Q11094104	朱慈爚	0.00
Q32875	朱慈㷑	Q11094095	朱慈㷑	0.00
Q32890	成等院 (宣如の内室)	Q110820014	成等院 (宣如の内室)	0.00
Q32895	公子池	Q9414826	公子池	0.00
Q32898	Jiu Tiao Ling Ji	Q110599663	九条令姫	0.00
Q32899	公子繇	Q9415053	公子繇	0.00
Q32919	公子雍 (秦国)	Q10892779	公子雍	0.00
Q32922	杉原長房の娘 (船越永景の正室)	Q109936660	杉原長房の娘 (船越永景の正室)	0.00
Q32923	公子壮	Q10892699	公子壮	0.00
Q32931	燕文夫人	Q8249226	燕文夫人	0.00
Q32938	織田信正 (掃部頭)	Q111289128	織田信正 (掃部頭)	0.00
Q32951	荘姪	Q56347631	荘姪	0.00
Q32967	太子奐	Q76632388	太子奂	0.00
Q32986	織田長政の長女 (大田原政清の正室)	Q111181807	織田長政の長女 (大田原政清の正室)	0.00
Q32990	織田長政の次女 (織田貞置の継室)	Q111182153	織田長政の次女 (織田貞置の継室)	0.00
Q32994	織田長政の娘 (柴田勝重の継室)	Q111182170	織田長政の娘 (柴田勝重の継室)	0.00
Q33002	織田頼長の長女 (一条昭良の正室)	Q109739466	織田頼長の長女 (一条昭良の正室)	0.00
Q33006	織田信清の娘 (藤堂高刑の妻)	Q111018968	織田信清の娘 (藤堂高刑の妻)	0.00
Q33022	柴田勝家の妹 (柴田勝敏の母)	Q109002215	柴田勝家の妹 (柴田勝敏の母)	0.00
Q33044	朱存⿰木釡	Q16075472	朱存⿰木釡	0.00
Q33056	朱存𣑚	Q11093824	朱存𣑚	0.00
Q33064	朱求桂	Q11094321	朱求桂	0.00
Q33067	朱恭枵	Q11094068	朱恭枵	0.00
Q33071	朱雍松	Q22829312	朱雍松	0.00
Q33075	岷十二世	Q11051064	岷王 (明朝第十二任)	0.00
Q33079	朱璟浤	Q11094436	朱璟浤	0.00
Q33083	代王 (明朝第十任)	Q10884433	代王 (明朝第十任)	0.00
Q33087	朱平樻	Q16904342	朱平樻	0.00
Q33096	魯王公主	Q15936528	魯王公主	0.00
Q33098	飯坂宗康の長女 (桑折政長の妻)	Q109681265	飯坂宗康の長女 (桑折政長の妻)	0.00
Q33106	伊達宗純の娘 (池田由道の正室)	Q111094678	伊達宗純の娘 (池田由道の正室)	0.00
Q33110	姉小路公景の四女 (伊達宗興の正室)	Q111021154	姉小路公景の四女 (伊達宗興の正室)	0.00
Q33138	細川政賢の娘 (細川高国の妻)	Q108780182	細川政賢の娘 (細川高国の妻)	0.00
Q33150	前田仲利	Q108056632	前田仲利	0.00
Q33250	橋本実村の娘 (万里小路綱房の妻)	Q108855813	橋本実村の娘 (万里小路綱房の妻)	0.00
Q33259	衞氏	Q133277936	衞氏	0.00
Q33275	寧妃 (朱慈烺)	Q10955556	寧妃 (朱慈烺)	0.00
Q33281	An Teng Ding Zi	Q111308478	安藤定子	0.00
Q33283	楊貴人	Q30943766	楊貴人	0.00
Q33312	葉陽后	Q8258364	葉陽后	0.00
Q33334	梅辻 (池田綱政の側室)	Q111307194	梅辻 (池田綱政の側室)	0.00
Q33359	松平信定の娘 (松平親乗の妻)	Q109667050	松平信定の娘 (松平親乗の妻)	0.00
Q33367	松平義春の娘 (本多広孝の正室)	Q110140808	松平義春の娘 (本多広孝の正室)	0.00
Q33372	虮虱	Q17036669	虮虱	0.00
Q33379	松平政忠の娘 (菅沼定盈の正室)	Q109921620	松平政忠の娘 (菅沼定盈の正室)	0.00
Q33392	阏父	Q10564879	阏父	0.00
Q33400	孺子喜	Q10129644	孺子喜	0.00
Q33403	松平親清 (長沢松平家)	Q106317179	松平親清 (長沢松平家)	0.00
Q33423	朱审烜	Q11093855	朱审烜	0.00
Q33424	内藤義清の三女 (石川数正の正室)	Q108453407	内藤義清の三女 (石川数正の正室)	0.00
Q33427	朱紹烔	Q22829192	朱紹烔	0.00
Q33431	朱崇相	Q22829313	朱崇相	0.00
Q33435	朱逵𣏌	Q11094843	朱逵𣏌	0.00
Q33439	朱傳齌	Q11093597	朱傳齌	0.00
Q33444	水野忠職の娘 (小笠原長章の正室)	Q108454792	水野忠職の娘 (小笠原長章の正室)	0.00
Q33483	임성군	Q18381261	臨城君	0.00
Q33505	瑞光院 (保科正賢の継室)	Q111131105	瑞光院 (保科正賢の継室)	0.00
Q33513	黒田職隆の娘 (浦上誠宗の妻)	Q110741326	黒田職隆の娘 (浦上誠宗の妻)	0.00
Q33521	村上氏 (黒田光之の側室)	Q110902796	村上氏 (黒田光之の側室)	0.00
Q33523	王氏	Q133277945	王氏	0.00
Q33531	衛璋	Q133277937	衛璋	0.00
Q33577	永春院殿 (松平忠房正室)	Q111019853	永春院殿 (松平忠房正室)	0.00
Q33589	聖興院 (酒井忠世の正室)	Q111079889	聖興院 (酒井忠世の正室)	0.00
Q33601	三宅長閑の娘 (菅沼定盈の妻)	Q109921741	三宅長閑の娘 (菅沼定盈の妻)	0.00
Q33605	奥平貞直の娘 (阿知波定直の前室)	Q110781000	奥平貞直の娘 (阿知波定直の前室)	0.00
Q33637	清岸院 (酒井忠清の継室)	Q111021191	清岸院 (酒井忠清の継室)	0.00
Q33659	朱倫奎	Q11093586	朱倫奎	0.00
Q33663	朱理泰	Q22829314	朱理泰	0.00
Q33678	法秀院 (山内盛豊の妻)	Q17217121	法秀院 (山内盛豊の妻)	0.00
Q33698	内藤政長の娘 (蒲生郷喜の妻)	Q111018806	内藤政長の娘 (蒲生郷喜の妻)	0.00
Q33702	内藤政長の娘 (土方雄重の正室)	Q111018808	内藤政長の娘 (土方雄重の正室)	0.00
Q33706	内藤政長の娘 (西尾嘉教の正室のち横山興知の正室)	Q111018811	内藤政長の娘 (西尾嘉教の正室のち横山興知の正室)	0.00
Q33758	木村重茲の娘 (山口弘定の妻)	Q106650784	木村重茲の娘 (山口弘定の妻)	0.00
Q33766	本多忠敞 (旗本)	Q110967813	本多忠敞 (旗本)	0.00
Q33803	宮廄尹棄疾	Q10950651	宮廄尹棄疾	0.00
Q33819	齊宣王后	Q24836542	齊宣王后	0.00
Q33832	田通	Q66311357	田通	0.00
Q33838	本多忠義の娘 (井上正任正室)	Q111020134	本多忠義の娘 (井上正任正室)	0.00
Q33852	朱原善	Q22829315	朱原善	0.00
Q33856	朱韶䐾	Q11094938	朱韶䐾	0.00
Q33866	Wai Shan Bu Zi	Q109236055	外山補子	0.00
Q33882	Shan Ye Bian Zhi	Q111099915	山野辺直	0.00
Q33886	Song Bo Zhen Zi	Q111100048	松波貞子	0.00
Q33890	Liu Yuan Deng Wen	Q111105198	柳原登聞	0.00
Q33894	Li Yuan Li Zi	Q111105831	立原利子	0.00
Q33899	Gao Qiu De Zi	Q111106883	高丘徳子	0.00
Q33903	Gao Qiao Dao Zi	Q111107307	高橋道子	0.00
Q33907	Gao Qiao Yue Zi	Q111107316	高橋悦子	0.00
Q33911	De Chuan Zhu Ji	Q111099695	徳川祝姫	0.00
Q33915	Tokugawa Matsuhime (wife of Nanbu Toshitake)	Q111100066	徳川松姫 (南部利剛正室)	0.00
Q33919	De Chuan Ba Dai Ji	Q111104656	徳川八代姫	0.00
Q33924	Tokugawa Aihime (wife of Inoue Masatsugu)	Q111107140	徳川愛姫 (井上正順の妻)	0.00
Q33928	Tokugawa Masako (wife of Ikeda Tokuzumi)	Q111107327	徳川正子 (池田徳澄正室)	0.00
Q33940	Chi Tian Wan Shou Zi	Q111018368	池田萬寿子	0.00
Q33944	Chi Tian Sheng Ji	Q111018378	池田勝吉	0.00
Q33948	Xi Wei Sheng Shun	Q111018635	西尾勝順	0.00
Q33972	Jin Wei Hao Jun	Q110154224	近衛好君	0.00
Q34025	鬬韦龟	Q15912665	鬬韦龟	0.00
Q34037	韩孺	Q66922824	韩孺	0.00
Q34048	正親町季康の娘 (広橋兼賢の妻)	Q109924345	正親町季康の娘 (広橋兼賢の妻)	0.00
Q34053	陆发	Q66311359	陆发	0.00
Q34060	瑞応院 (烏丸光栄の正室)	Q109200598	瑞応院 (烏丸光栄の正室)	0.00
Q34070	朱諮桂	Q22829316	朱諮桂	0.00
Q34072	甘露寺嗣長の娘 (本多重昭の継室)	Q110065553	甘露寺嗣長の娘 (本多重昭の継室)	0.00
Q34080	四辻公遠の孫娘 (飛鳥井雅章の妻)	Q109923740	四辻公遠の孫娘 (飛鳥井雅章の妻)	0.00
Q34096	飛鳥井雅章の娘 (中院通躬の正室）	Q109956872	飛鳥井雅章の娘 (中院通躬の正室）	0.00
Q34100	飛鳥井雅章の娘 (平松時量の妻）	Q109956967	飛鳥井雅章の娘 (平松時量の妻）	0.00
Q34108	酒井亀姫 (毛利吉就の正室)	Q108824501	酒井亀姫 (毛利吉就の正室)	0.00
Q34133	本多氏 (松平知清の側室)	Q111043915	本多氏 (松平知清の側室)	0.00
Q34185	孔公镗	Q61721598	孔公镗	0.00
Q34193	Zhang Shi	Q111431737	張氏	0.00
Q34194	民部 (徳川宗春の側室)	Q109649795	民部 (徳川宗春の側室)	0.00
Q34201	孔氏	Q13655983	孔氏	0.00
Q34202	Xiang Quan Yuan	Q108915516	香詮院	0.00
Q34205	孔传钲	Q22812717	孔传钲	0.00
Q34206	Mori clan (Concubine of Tokugawa Munetake)	Q108915519	毛利氏 (徳川宗武の側室)	0.00
Q34210	Hayashi clan (Concubine of Tokugawa Munetake)	Q108915709	林氏 (徳川宗武の側室)	0.00
Q34218	Xiu Ji	Q108915724	脩姫	0.00
Q34222	De Chuan Ding Ji	Q108915736	徳川定姫	0.00
Q34225	蔓成然	Q15909868	蔓成然	0.00
Q34226	De Chuan Shu Ji	Q108915742	徳川淑姫	0.00
Q34230	Yi Tiao Xian Zi	Q110895742	一条顕子	0.00
Q34233	韓嫣	Q10566077	韓嫣	0.00
Q34234	Xi Tian You Ge	Q110899104	細田遊歌	0.00
Q34237	韓説	Q10948739	韓説	0.00
Q34238	Daughter of Hosokawa Tokutoki (Concubine of Tokugawa Munetada)	Q110899542	細川徳時の娘 (徳川宗尹の側室)	0.00
Q34246	森長継の娘 (一条冬経の継室)	Q109680677	森長継の娘 (一条冬経の継室)	0.00
Q34250	山科言行の娘 (一条冬経の継々室)	Q109680846	山科言行の娘 (一条冬経の継々室)	0.00
Q34253	田角	Q16077221	田角	0.00
Q34254	Jin Chu Chuan De Zi	Q109191435	今出川徳子	0.00
Q34257	陆皐	Q66311364	陆皐	0.00
Q34258	Yi Tiao Zhong Zi	Q113204149	一条重子	0.00
Q34261	陆万	Q66311369	陆万	0.00
Q34262	Yoshida clan (concubine of Tokugawa Munemasa)	Q113204744	吉田氏 (徳川宗将の側室)	0.00
Q34266	Murakami clan (concubine of Tokugawa Munemasa)	Q113204860	村上氏 (徳川宗将の側室)	0.00
Q34270	De Chuan Qian Jian Ji	Q109191792	徳川千間姫	0.00
Q34277	이궁진	Q112027810	이궁진	0.00
Q34294	De Chuan Zhi Ji	Q113204398	徳川致姫	0.00
Q34298	De Chuan Cong Ji	Q113204576	徳川従姫	0.00
Q34322	Chi Tian Hui Zi	Q111097276	池田輝子	0.00
Q34326	Chi Tian Li Jiu	Q111097348	池田利久	0.00
Q34330	Ti Dian Yang Yao	Q111097286	鵜殿央堯	0.00
Q34353	孔彦绍	Q61721601	孔彦绍	0.00
Q34357	王氏	Q13668765	王氏	0.00
Q34358	Mei Dai Ji	Q17216296	美代姫	0.00
Q34361	孔氏	Q13668817	孔氏	0.00
Q34366	Jue Liao Yuan	Q110620817	覚了院	0.00
Q34369	孔继澍	Q13671983	孔继澍	0.00
Q34373	孔继泂	Q26156554	孔继泂	0.00
Q34382	Song Ping Sheng Ji	Q110643094	松平升姫	0.00
Q34405	鬬辛	Q15931288	鬬辛	0.00
Q34409	鬬怀	Q15941239	鬬怀	0.00
Q34413	鬬巢	Q16075641	鬬巢	0.00
Q34423	松平頼恭の娘 (戸沢正産の正室、のち堀直教の正室)	Q108485932	松平頼恭の娘 (戸沢正産の正室、のち堀直教の正室)	0.00
Q34425	太史敫	Q10941103	太史敫	0.00
Q34427	松平頼恭の娘 (小笠原長堯の正室)	Q108485949	松平頼恭の娘 (小笠原長堯の正室)	0.00
Q34431	石川愛姫	Q113203600	石川愛姫	0.00
Q34435	森長継の娘 (毛利元次の正室)	Q111131037	森長継の娘 (毛利元次の正室)	0.00
Q34447	毛利元次の娘 (内田正偏の正室)	Q111131003	毛利元次の娘 (内田正偏の正室)	0.00
