verdict	side	parent	parent_kind	child	child_kind
PHANTOM	parent-only	Q30381	real	Q54087	phantom
PHANTOM	parent-only	Q30397	real	Q53975	phantom
PHANTOM	parent-only	Q30401	real	Q53983	phantom
PHANTOM	parent-only	Q30409	real	Q53991	phantom
PHANTOM	parent-only	Q30417	real	Q53995	phantom
PHANTOM	parent-only	Q30425	real	Q54007	phantom
PHANTOM	parent-only	Q30437	real	Q54079	phantom
PHANTOM	parent-only	Q30457	real	Q54031	phantom
PHANTOM	parent-only	Q30457	real	Q54035	phantom
PHANTOM	parent-only	Q30461	real	Q54039	phantom
PHANTOM	parent-only	Q30461	real	Q54043	phantom
PHANTOM	parent-only	Q30461	real	Q54047	phantom
PHANTOM	parent-only	Q30469	real	Q54051	phantom
PHANTOM	parent-only	Q30469	real	Q54055	phantom
PHANTOM	parent-only	Q30481	real	Q54059	phantom
PHANTOM	parent-only	Q30481	real	Q54063	phantom
PHANTOM	parent-only	Q30510	real	Q54083	phantom
PHANTOM	parent-only	Q30562	real	Q54140	phantom
PHANTOM	parent-only	Q30570	real	Q54144	phantom
PHANTOM	parent-only	Q30570	real	Q54148	phantom
PHANTOM	parent-only	Q30578	real	Q54152	phantom
PHANTOM	parent-only	Q30582	real	Q54156	phantom
PHANTOM	parent-only	Q30582	real	Q54160	phantom
PHANTOM	parent-only	Q30590	real	Q54164	phantom
PHANTOM	parent-only	Q30590	real	Q54168	phantom
PHANTOM	parent-only	Q30598	real	Q54172	phantom
PHANTOM	parent-only	Q30598	real	Q54176	phantom
PHANTOM	parent-only	Q30606	real	Q54180	phantom
PHANTOM	parent-only	Q30610	real	Q54184	phantom
PHANTOM	parent-only	Q30622	real	Q54200	phantom
PHANTOM	parent-only	Q30626	real	Q54284	phantom
PHANTOM	parent-only	Q30691	real	Q54268	phantom
PHANTOM	parent-only	Q30691	real	Q54272	phantom
PHANTOM	parent-only	Q30695	real	Q54276	phantom
PHANTOM	parent-only	Q30715	real	Q54288	phantom
PHANTOM	parent-only	Q30715	real	Q54292	phantom
PHANTOM	parent-only	Q30723	real	Q54296	phantom
PHANTOM	parent-only	Q30727	real	Q54300	phantom
PHANTOM	parent-only	Q30731	real	Q54304	phantom
PHANTOM	parent-only	Q30735	real	Q54308	phantom
PHANTOM	parent-only	Q30735	real	Q54312	phantom
PHANTOM	parent-only	Q30739	real	Q54316	phantom
PHANTOM	parent-only	Q30739	real	Q54320	phantom
PHANTOM	parent-only	Q30743	real	Q54324	phantom
PHANTOM	parent-only	Q30743	real	Q54328	phantom
PHANTOM	parent-only	Q30771	real	Q54344	phantom
PHANTOM	parent-only	Q30771	real	Q54348	phantom
PHANTOM	parent-only	Q30792	real	Q54372	phantom
PHANTOM	parent-only	Q30796	real	Q54372	phantom
PHANTOM	parent-only	Q30808	real	Q54380	phantom
PHANTOM	parent-only	Q3087	real	Q55592	phantom
PHANTOM	parent-only	Q3087	real	Q55635	phantom
PHANTOM	parent-only	Q30896	real	Q4067	phantom
PHANTOM	parent-only	Q310	real	Q54248	phantom
PHANTOM	parent-only	Q3142	real	Q55680	phantom
PHANTOM	parent-only	Q3142	real	Q55725	phantom
PHANTOM	parent-only	Q3197	real	Q3282	phantom
PHANTOM	parent-only	Q3197	real	Q3403	phantom
PHANTOM	parent-only	Q3197	real	Q55936	phantom
PHANTOM	parent-only	Q3197	real	Q55980	phantom
PHANTOM	parent-only	Q31986	real	Q4583	phantom
PHANTOM	parent-only	Q32026	real	Q55856	phantom
PHANTOM	parent-only	Q32026	real	Q55896	phantom
PHANTOM	parent-only	Q32158	real	Q55768	phantom
PHANTOM	parent-only	Q32158	real	Q55812	phantom
PHANTOM	parent-only	Q32459	real	Q56112	phantom
PHANTOM	parent-only	Q32459	real	Q56152	phantom
PHANTOM	parent-only	Q32548	real	Q56190	phantom
PHANTOM	parent-only	Q32548	real	Q56223	phantom
PHANTOM	parent-only	Q32632	real	Q56256	phantom
PHANTOM	parent-only	Q32632	real	Q56289	phantom
PHANTOM	parent-only	Q32897	real	Q56453	phantom
PHANTOM	parent-only	Q32897	real	Q56486	phantom
PHANTOM	parent-only	Q32985	real	Q3524	phantom
PHANTOM	parent-only	Q32985	real	Q56519	phantom
PHANTOM	parent-only	Q3304	real	Q56321	phantom
PHANTOM	parent-only	Q3304	real	Q56354	phantom
PHANTOM	parent-only	Q33117	real	Q56585	phantom
PHANTOM	parent-only	Q33117	real	Q56618	phantom
PHANTOM	parent-only	Q33249	real	Q56817	phantom
PHANTOM	parent-only	Q33426	real	Q56883	phantom
PHANTOM	parent-only	Q33514	real	Q56949	phantom
PHANTOM	parent-only	Q336	real	Q54120	phantom
PHANTOM	parent-only	Q336	real	Q54124	phantom
PHANTOM	parent-only	Q33604	real	Q57049	phantom
PHANTOM	parent-only	Q33604	real	Q57082	phantom
PHANTOM	parent-only	Q33959	real	Q57244	phantom
PHANTOM	parent-only	Q33959	real	Q57276	phantom
PHANTOM	parent-only	Q3447	real	Q56717	phantom
PHANTOM	parent-only	Q3447	real	Q56750	phantom
PHANTOM	parent-only	Q3527	real	Q4049	phantom
PHANTOM	parent-only	Q35272	real	Q4918	phantom
PHANTOM	parent-only	Q3535	real	Q56982	phantom
PHANTOM	parent-only	Q3535	real	Q57015	phantom
PHANTOM	parent-only	Q3568	real	Q3612	phantom
PHANTOM	parent-only	Q3568	real	Q57115	phantom
PHANTOM	parent-only	Q3568	real	Q57148	phantom
PHANTOM	parent-only	Q3590	real	Q57306	phantom
PHANTOM	parent-only	Q3590	real	Q57339	phantom
PHANTOM	parent-only	Q36322	real	Q59131	phantom
PHANTOM	parent-only	Q36322	real	Q59164	phantom
PHANTOM	parent-only	Q36367	real	Q59071	phantom
PHANTOM	parent-only	Q36367	real	Q59098	phantom
PHANTOM	parent-only	Q3654	real	Q59247	phantom
PHANTOM	parent-only	Q3654	real	Q59277	phantom
PHANTOM	parent-only	Q3665	real	Q4210	phantom
PHANTOM	parent-only	Q3665	real	Q58873	phantom
PHANTOM	parent-only	Q3665	real	Q58906	phantom
PHANTOM	parent-only	Q36682	real	Q3536	phantom
PHANTOM	parent-only	Q38131	real	Q60275	phantom
PHANTOM	parent-only	Q38158	real	Q60300	phantom
PHANTOM	parent-only	Q38403	real	Q4886	phantom
PHANTOM	parent-only	Q38847	real	Q4901	phantom
PHANTOM	parent-only	Q41307	real	Q62693	phantom
PHANTOM	parent-only	Q41307	real	Q6354	phantom
PHANTOM	parent-only	Q41395	real	Q6083	phantom
PHANTOM	parent-only	Q41395	real	Q62759	phantom
PHANTOM	parent-only	Q4263	real	Q59198	phantom
PHANTOM	parent-only	Q4263	real	Q59231	phantom
PHANTOM	parent-only	Q42760	real	Q1580	phantom
PHANTOM	parent-only	Q4301	real	Q59310	phantom
PHANTOM	parent-only	Q4301	real	Q59342	phantom
PHANTOM	parent-only	Q4322	real	Q59374	phantom
PHANTOM	parent-only	Q4322	real	Q59407	phantom
PHANTOM	parent-only	Q4344	real	Q59440	phantom
PHANTOM	parent-only	Q4344	real	Q59473	phantom
PHANTOM	parent-only	Q4366	real	Q59506	phantom
PHANTOM	parent-only	Q4366	real	Q59539	phantom
PHANTOM	parent-only	Q4388	real	Q59572	phantom
PHANTOM	parent-only	Q4388	real	Q59605	phantom
PHANTOM	parent-only	Q4410	real	Q59638	phantom
PHANTOM	parent-only	Q4410	real	Q59672	phantom
PHANTOM	parent-only	Q4709	real	Q4886	phantom
PHANTOM	parent-only	Q4812	real	Q4925	phantom
PHANTOM	parent-only	Q50184	real	Q52548	phantom
PHANTOM	parent-only	Q50697	real	Q53554	phantom
PHANTOM	parent-only	Q51341	real	Q52264	phantom
PHANTOM	parent-only	Q51352	real	Q52276	phantom
PHANTOM	parent-only	Q51352	real	Q53518	phantom
PHANTOM	parent-only	Q51412	real	Q53217	phantom
PHANTOM	parent-only	Q51412	real	Q53583	phantom
PHANTOM	parent-only	Q51417	real	Q52344	phantom
PHANTOM	parent-only	Q51432	real	Q52464	phantom
PHANTOM	parent-only	Q51471	real	Q52480	phantom
PHANTOM	parent-only	Q51516	real	Q2436	phantom
PHANTOM	parent-only	Q51516	real	Q52608	phantom
PHANTOM	parent-only	Q51516	real	Q52653	phantom
PHANTOM	parent-only	Q51516	real	Q52697	phantom
PHANTOM	parent-only	Q51516	real	Q52729	phantom
PHANTOM	parent-only	Q51520	real	Q52568	phantom
PHANTOM	parent-only	Q51580	real	Q52701	phantom
PHANTOM	parent-only	Q51890	real	Q53022	phantom
PHANTOM	parent-only	Q51890	real	Q53034	phantom
PHANTOM	parent-only	Q51906	real	Q53054	phantom
PHANTOM	parent-only	Q51906	real	Q53058	phantom
PHANTOM	parent-only	Q51934	real	Q53090	phantom
PHANTOM	parent-only	Q52328	real	Q52320	phantom
PHANTOM	parent-only	Q5938	real	Q6022	phantom
PHANTOM	parent-only	Q61400	real	Q137789	phantom
PHANTOM	parent-only	Q64615	real	Q60381	phantom
PHANTOM	parent-only	Q64615	real	Q60384	phantom
PHANTOM	parent-only	Q64906	real	Q82726	phantom
PHANTOM	parent-only	Q65702	real	Q82726	phantom
PHANTOM	parent-only	Q73338	real	Q99372	phantom
PHANTOM	parent-only	Q73341	real	Q99374	phantom
PHANTOM	parent-only	Q73359	real	Q135914	phantom
PHANTOM	parent-only	Q73362	real	Q135914	phantom
PHANTOM	parent-only	Q73413	real	Q99378	phantom
PHANTOM	parent-only	Q73470	real	Q99410	phantom
PHANTOM	parent-only	Q74326	real	Q74509	phantom
PHANTOM	parent-only	Q74677	real	Q132032	phantom
PHANTOM	parent-only	Q74680	real	Q132032	phantom
PHANTOM	parent-only	Q74698	real	Q132028	phantom
PHANTOM	parent-only	Q74698	real	Q132029	phantom
PHANTOM	parent-only	Q74701	real	Q132028	phantom
PHANTOM	parent-only	Q74701	real	Q132029	phantom
PHANTOM	parent-only	Q74717	real	Q130498	phantom
PHANTOM	parent-only	Q74717	real	Q130652	phantom
PHANTOM	parent-only	Q78603	real	Q136745	phantom
PHANTOM	parent-only	Q78836	real	Q151286	phantom
PHANTOM	parent-only	Q89997	real	Q5631	phantom
PHANTOM	parent-only	Q90163	real	Q4257	phantom
PHANTOM	parent-only	Q90289	real	Q133344	phantom
PHANTOM	parent-only	Q90576	real	Q132255	phantom
PHANTOM	parent-only	Q90600	real	Q90592	phantom
PHANTOM	parent-only	Q92833	real	Q4583	phantom
