qid	label	wikidata_qid	verdict	name_score	detail
Q59366	Dou Xuan	Q45469362	ok	1.00	matches 'Dou Xuan'
Q59369	Dou Gui	Q45469683	ok	1.00	matches 'Dou Gui'
Q59372	Dou Qiu	Q45469746	ok	1.00	matches 'Dou Qiu'
Q59375	Dou Cong	Q45469811	ok	1.00	matches 'Dou Cong'
Q59378	Dou Zhang	Q45470252	ok	1.00	matches 'Dou Zhang'
Q59380	Dou Yu	Q45470378	ok	1.00	matches 'Dou Yu'
Q59384	Dou Xu	Q45470442	ok	1.00	matches 'Dou Xu'
Q59387	Dou Xiang	Q45470823	ok	1.00	matches 'Dou Xiang'
Q59390	Dou Chan	Q45471014	ok	1.00	matches 'Dou Chan'
Q59394	Dou Wu	Q45471142	ok	1.00	matches 'Dou Wu'
Q59397	Dou Xian	Q45471522	ok	1.00	matches 'Dou Xian'
Q59400	Dou Qin	Q45471651	ok	1.00	matches 'Dou Qin'
Q59403	Dou E	Q45471775	ok	1.00	matches 'Dou E'
Q59406	Dou Xi	Q45471838	ok	1.00	matches 'Dou Xi'
Q59409	Dou Jing	Q45472093	ok	1.00	matches 'Dou Jing'
Q59412	Dou Xianqi	Q45472285	ok	1.00	matches 'Dou Xianqi'
Q59415	Dou Xianhe	Q45472544	ok	1.00	matches 'Dou Xianhe'
Q59418	Dou Xiantong	Q45472671	ok	1.00	matches 'Dou Xiantong'
Q59421	Dou Xianke	Q45472801	ok	1.00	matches 'Dou Xianke'
Q59424	Dou Yu	Q45473054	ok	1.00	matches 'Dou Yu'
Q59427	Dou Sheng	Q45473657	ok	1.00	matches 'Dou Sheng'
Q59439	Su Wei	Q1079606	ok	1.00	matches '苏威'
Q59442	Su Kui	Q10514148	ok	1.00	matches '蘇夔'
Q59445	Emperor Xianwen of Northern Wei	Q1071582	ok	1.00	matches '拓跋弘'
Q59448	Lǐ fūrén	Q8253731	ok	1.00	matches '李夫人'
Q59451	Empress Dowager Feng	Q3276928	ok	1.00	matches '文成文明皇后'
Q59454	Princess Le An (Northern Wei)	Q16603310	ok	1.00	matches '乐安公主 (北魏)'
Q59457	Princess Changshan	Q16603401	ok	1.00	matches '常山公主'
Q59460	Prince Le Lang (Northern Wei)	Q16603456	ok	1.00	matches '樂浪公主 (北魏)'
Q59463	princess Pengcheng	Q11069724	ok	1.00	matches '彭城公主'
Q59466	Yuan Xiang	Q16075470	ok	1.00	matches '元詳'
Q59469	Yuan Xie	Q3275351	ok	1.00	matches '元勰'
Q59472	Yuan Yu	Q10889803	ok	1.00	matches '元羽'
Q59475	Yuan Gan	Q10889672	ok	1.00	matches '元幹'
Q59478	Yuan Xi	Q10889788	ok	1.00	matches '元禧'
Q59481	Yuan Yong	Q1271854	ok	1.00	matches '元雍'
Q59484	Deposed Empress Feng	Q5374517	ok	1.00	matches 'Deposed Empress Feng'
Q59487	Empress You	Q5374518	ok	1.00	matches 'Carica Feng Run'
Q59490	impératrice Liwenzhen	Q8253682	ok	1.00	matches '孝文貞皇后'
Q59493	Luó fūrén	Q8253665	ok	1.00	matches '羅夫人'
Q59496	Zhào Chōnghuá	Q8253773	ok	1.00	matches '趙充華'
Q59499	Feng Zhaoyi	Q8253790	ok	1.00	matches '馮昭儀 (北魏孝文帝)'
Q59508	Gao Zhao	Q5521666	ok	1.00	matches 'Gao Zhao'
Q59513	Peter	Q339658	ok	1.00	matches 'Petros'
Q59535	Princess Lanling	Q16603326	ok	1.00	matches '兰陵公主'
Q59538	Empress Yu	Q1018019	ok	1.00	matches '顺皇后'
Q59541	Empress Gao	Q712362	ok	1.00	matches '高英'
Q59544	Empress Dowager Hu	Q1059956	ok	1.00	matches '宣武灵皇后'
Q59546	Paulus of Arabisso	Q7148943	ok	0.90	matches 'Paul'
Q59550	Wang Puxian	Q8253706	ok	1.00	matches '王普賢'
Q59553	Emperor Xiaoming of Northern Wei	Q1071618	ok	1.00	matches '魏孝明帝'
Q59577	Lu Daoqian	Q18236406	ok	1.00	matches '盧道虔'
Q59583	Xiao Baoyin	Q835025	ok	1.00	matches '萧宝夤'
Q59589	Gao Huan	Q718249	ok	1.00	matches '高欢'
Q59592	Empress Dowager Lou Zhaojun	Q1079575	ok	1.00	matches '娄昭君'
Q59595	Empress Gao	Q5374520	ok	1.00	matches 'Empress Gao'
Q59610	Emperor Xiaozhao of Northern Qi	Q708325	ok	1.00	matches '高演'
Q59613	Emperor Wenxuan of Northern Qi	Q712338	ok	1.00	matches '高洋'
Q59616	Gao Cheng	Q712573	ok	1.00	matches '高澄'
Q59643	Cao Du	Q15903368	ok	1.00	matches '高浟'
Q59667	Gao Zhengchu	Q45513513	ok	1.00	matches 'Gao Zhengchu'
Q59673	Yu Anding	Q45419767	ok	1.00	matches 'Yu Anding'
Q59676	Yu Yi	Q11371934	ok	1.00	matches '于顗'
Q59679	Yu Zhongwen	Q6855791	ok	1.00	matches '우중문'
Q59682	Yu Yun	Q45480934	ok	1.00	matches 'Yu Yun'
Q59685	Yu Xiangxian	Q45481124	ok	1.00	matches 'Yu Xiangxian'
Q59688	Yu Xuandao	Q11371937	ok	1.00	matches '于宣道'
Q59691	Yu Xuanmin	Q45419779	ok	1.00	matches 'Yu Xuanmin'
Q59694	Yu Yuansi	Q45484902	ok	1.00	matches 'Yu Yuansi'
Q59697	Yu Ji	Q45485354	ok	1.00	matches 'Yu Ji'
Q59700	Yu Shao	Q11371946	ok	1.00	matches '于邵'
Q59703	Yu Xuanying	Q45485292	ok	1.00	matches 'Yu Xuanying'
Q59706	Yu Rongde	Q45491766	ok	1.00	matches 'Yu Rongde'
Q59709	Yu Mou	Q45485098	ok	1.00	matches 'Yu Mou'
Q59712	Ly Sung	Q17164510	ok	1.00	matches '李崇'
Q59715	Lý Tuân	Q67936466	ok	1.00	matches '李询'
Q59721	Li Dun	Q67955317	ok	1.00	matches '李惇'
Q59724	Ashina Tuwu	Q55706712	ok	1.00	matches 'Aşina Tuvu'
Q59727	Istämi	Q632026	ok	1.00	matches 'Istemi'
Q59730	A Shina	Q45481579	ok	1.00	matches 'A Shina'
Q59736	Princess Linhe	Q10915991	ok	1.00	matches '叱地连'
Q59748	Ho Truong Nhan	Q10490218	ok	1.00	matches '胡长仁'
Q59754	Hulü Guang	Q3275318	ok	1.00	matches '斛律光'
Q59757	Yujiulü Futu	Q154868	ok	1.00	matches '伏图'
Q59760	Yujiulü Chounu	Q855885	ok	1.00	matches '丑奴'
Q59763	Wei Tong	Q45661079	ok	1.00	matches 'Wei Tong'
Q59766	Wei Yan	Q45419664	ok	1.00	matches 'Wei Yan'
Q59769	Wei Yu	Q45661917	ok	1.00	matches 'Wei Yu'
Q59772	Wei Xuanmin	Q45662683	ok	1.00	matches 'Wei Xuanmin'
Q59775	Wei Renji	Q45659887	ok	1.00	matches 'Wei Renji'
Q59778	Wei Wanqing	Q45526164	ok	1.00	matches 'Wei Wanqing'
Q59781	Wei Xie	Q18669248	ok	1.00	matches '韦协'
Q59787	Wei Deyun	Q45664367	ok	1.00	matches 'Wei Deyun'
Q59790	Wei Guayou	Q45658449	ok	1.00	matches 'Wei Guayou'
Q59793	Wei Xiaozhong	Q45494065	ok	1.00	matches 'Wei Xiaozhong'
Q59796	Wei Mou	Q45657616	ok	1.00	matches 'Wei Mou'
Q59799	Wei Bin	Q45576870	ok	1.00	matches 'Wei Bin'
Q59802	Dou Jin	Q45460840	ok	1.00	matches 'Dou Jin'
Q59805	Dou Jie	Q45461218	ok	1.00	matches 'Dou Jie'
Q59808	Dou Ji	Q45461281	ok	1.00	matches 'Dou Ji'
Q59811	Dou Wen	Q45461314	ok	1.00	matches 'Dou Wen'
Q59814	Dou Ting	Q45461377	ok	1.00	matches 'Dou Ting'
Q59817	Dou Xiang	Q45461503	ok	1.00	matches 'Dou Xiang'
Q59820	Dou Han	Q45461752	ok	1.00	matches 'Dou Han'
Q59823	Dou Cui	Q45462384	ok	1.00	matches 'Dou Cui'
Q59826	Dou Hun	Q45462446	ok	1.00	matches 'Dou Hun'
Q59829	Dou Ye	Q45462575	ok	1.00	matches 'Dou Ye'
Q59832	Dou Mi	Q45462657	ok	1.00	matches 'Dou Mi'
Q59835	Dou Pu	Q45463096	ok	1.00	matches 'Dou Pu'
Q59838	Dou Kuang	Q45463346	ok	1.00	matches 'Dou Kuang'
Q59841	Dou Yong	Q45463408	ok	1.00	matches 'Dou Yong'
Q59844	Dou Lin	Q45463534	ok	1.00	matches 'Dou Lin'
Q59847	Dou Ning	Q45463723	ok	1.00	matches 'Dou Ning'
Q59850	Dou Cai	Q45463974	ok	1.00	matches 'Dou Cai'
Q59856	Dou Shi	Q65803506	ok	1.00	matches '竇氏'
Q59859	Dou Yan	Q45454887	ok	1.00	matches 'Dou Yan'
Q59862	Dou Jie	Q45454952	ok	1.00	matches 'Dou Jie'
Q59865	Dou Bi	Q45455079	ok	1.00	matches 'Dou Bi'
Q59868	Dou Wei	Q45455206	ok	1.00	matches 'Dou Wei'
Q59871	Dou Jing	Q45455269	ok	1.00	matches 'Dou Jing'
Q59874	Dou Qian	Q45455333	ok	1.00	matches 'Dou Qian'
Q59877	Dou Lun	Q45455395	ok	1.00	matches 'Dou Lun'
Q59880	Dou Jiao	Q45455461	ok	1.00	matches 'Dou Jiao'
Q59883	Dou Yi	Q45455523	ok	1.00	matches 'Dou Yi'
Q59886	Dou Zhuan	Q45455648	ok	1.00	matches 'Dou Zhuan'
Q59889	Dou Qiao	Q45456027	ok	1.00	matches 'Dou Qiao'
Q59892	Dou Jun	Q45456151	ok	1.00	matches 'Dou Jun'
Q59895	Dou Xiantong	Q45452652	ok	1.00	matches 'Dou Xiantong'
Q59898	Dou Jingrong	Q45452845	ok	1.00	matches 'Dou Jingrong'
Q59901	Dou Jingguang	Q45453098	ok	1.00	matches 'Dou Jingguang'
Q59904	Dou Jingquan	Q45453161	ok	1.00	matches 'Dou Jingquan'
Q59907	Dou Jingjun	Q45453349	ok	1.00	matches 'Dou Jingjun'
Q59910	Dou Nanrong	Q45453603	ok	1.00	matches 'Dou Nanrong'
Q59913	Dou Xibin	Q45454437	ok	1.00	matches 'Dou Xibin'
Q59916	Dou Dongli	Q45454505	ok	1.00	matches 'Dou Dongli'
Q59919	Dou Rubi	Q45454634	ok	1.00	matches 'Dou Rubi'
Q59922	Dou Hongjian	Q45456594	ok	1.00	matches 'Dou Hongjian'
Q59925	Dou Han	Q45451775	ok	1.00	matches 'Dou Han'
Q59928	Dou Zhuo	Q45456974	ok	1.00	matches 'Dou Zhuo'
Q59931	Dou Guangcheng	Q45457230	ok	1.00	matches 'Dou Guangcheng'
Q59934	Dou Guangji	Q45457802	ok	1.00	matches 'Dou Guangji'
Q59935	Probus	Q3656025	ok	1.00	matches 'Проб'
Q59937	Dou Tinglan	Q45458497	ok	1.00	matches 'Dou Tinglan'
Q59940	Dou Tingxuan	Q45458751	ok	1.00	matches 'Dou Tingxuan'
Q59943	Dou Tingzhi	Q45459132	ok	1.00	matches 'Dou Tingzhi'
Q59946	Dou Tinghua	Q45459449	ok	1.00	matches 'Dou Tinghua'
Q59949	Dou Tinghui	Q45459709	ok	1.00	matches 'Dou Tinghui'
Q59952	Dou Tingfang	Q45459894	ok	1.00	matches 'Dou Tingfang'
Q59955	Dou Zitong	Q45460210	ok	1.00	matches 'Dou Zitong'
Q59958	Dou Ziyu	Q45460336	ok	1.00	matches 'Dou Ziyu'
Q59961	Dou Zixia	Q45460399	ok	1.00	matches 'Dou Zixia'
Q59964	Dou Wei	Q45460524	ok	1.00	matches 'Dou Wei'
Q59967	Dou Lian	Q45460587	ok	1.00	matches 'Dou Lian'
Q59970	Dou Gusi	Q45465161	ok	1.00	matches 'Dou Gusi'
Q59973	Dou Guyan	Q45465225	ok	1.00	matches 'Dou Guyan'
Q59976	Dou Guxin	Q45465286	ok	1.00	matches 'Dou Guxin'
Q59980	Dou Shenzhi	Q45465610	ok	1.00	matches 'Dou Shenzhi'
Q59983	Dou Shenhuo	Q45465800	ok	1.00	matches 'Dou Shenhuo'
Q59986	Dou Shenyan	Q45465923	ok	1.00	matches 'Dou Shenyan'
Q59989	Dou Shenying	Q45466239	ok	1.00	matches 'Dou Shenying'
Q59992	Dou Shenwei	Q45466365	ok	1.00	matches 'Dou Shenwei'
Q59995	Dou Shenfei	Q45466740	ok	1.00	matches 'Dou Shenfei'
Q59997	Theodora	Q204843	ok	1.00	matches '狄奥多拉皇后'
Q59998	Dou Shentao	Q45466803	ok	1.00	matches 'Dou Shentao'
Q60001	Dou Xun	Q45467059	ok	1.00	matches 'Dou Xun'
Q60004	Dou Chongli	Q45467315	ok	1.00	matches 'Dou Chongli'
Q60007	Dou Yuanchen	Q45467891	ok	1.00	matches 'Dou Yuanchen'
Q60013	Yang Anren	Q45503737	ok	1.00	matches 'Yang Anren'
Q60016	Yang Qianxun	Q45507482	ok	1.00	matches 'Yang Qianxun'
Q60019	Yang Jun	Q45497705	ok	1.00	matches 'Yang Jun'
Q60022	Yang Rong	Q45422210	ok	1.00	matches 'Yang Rong'
Q60025	Yang Zuan	Q45441548	ok	1.00	matches 'Yang Zuan'
Q60028	Yang Mou	Q45502705	ok	1.00	matches 'Yang Mou'
Q60031	Yang Chuyi	Q45502900	ok	1.00	matches 'Yang Chuyi'
Q60034	Yang Chuxiang	Q45503414	ok	1.00	matches 'Yang Chuxiang'
Q60040	Yang Xiaozhan	Q45509574	ok	1.00	matches 'Yang Xiaozhan'
Q60043	Yang Xiaoyan	Q45509702	ok	1.00	matches 'Yang Xiaoyan'
Q60046	Yang Xiaoyi	Q45511224	ok	1.00	matches 'Yang Xiaoyi'
Q60049	Xiao Shunzhi	Q15914389	ok	1.00	matches '蕭順之'
Q60052	Zhang Shangrou	Q8257685	ok	1.00	matches '张尚柔'
Q60055	Xin'anmu princess	Q16603434	ok	1.00	matches '新安穆公主'
Q60058	Xiao Lingyi	Q16603608	ok	1.00	matches '蕭令嫕'
Q60061	Xiao Yi	Q10827258	ok	1.00	matches 'Tiêu Ý'
Q60064	Xiao Hong	Q11622054	ok	1.00	matches '蕭宏'
Q60067	Xiao Wei	Q11622019	ok	1.00	matches '萧伟'
Q60070	Xiao Hui	Q11622072	ok	1.00	matches '萧恢'
Q60073	Xiao Dan	Q15905298	ok	1.00	matches '萧憺'
Q60076	Xiao Xiu	Q8044231	ok	1.00	matches 'Xiao Xiu'
Q60079	Xiao Rong	Q15934500	ok	1.00	matches '萧融'
Q60082	Xiao Fu	Q11622083	ok	1.00	matches '蕭敷'
Q60085	Xiao Chang	Q10513902	ok	1.00	matches '蕭暢'
Q60088	Chi Hui	Q8257768	ok	1.00	matches '郗徽'
Q60091	Ding Lingguang	Q8253918	ok	1.00	matches '丁令光'
Q60094	Ruan Lingying	Q8253942	ok	1.00	matches '阮令嬴'
Q60097	Wu Jinghui	Q8253938	ok	1.00	matches '吴景晖'
Q60103	Wang Lingbin	Q8257718	ok	1.00	matches '王靈賓'
Q60106	Xiao Dalin	Q16075435	ok	1.00	matches '萧大临'
Q60109	Xiao Dahuan, Prince Jinxi	Q11622031	ok	1.00	matches '萧大圜'
Q60112	Xiao Dawei	Q19359945	ok	1.00	matches '소대위'
Q60115	Xiao Dafeng	Q11622030	ok	1.00	matches '萧大封'
Q60118	Xiao Dazhuang	Q16075278	ok	1.00	matches '萧大庄'
Q60121	Xiao Daxin	Q15938525	ok	1.00	matches '萧大心'
Q60124	Xiao Dacheng	Q15942497	ok	1.00	matches '萧大成'
Q60127	Xiao Dazhi	Q19359947	ok	1.00	matches '소대지'
Q60129	Acacius	Q116468873	ok	1.00	matches 'Acacius'
Q60130	Xiao Daxin	Q19359950	ok	1.00	matches '소대흔'
Q60133	Xiao Dachun	Q16075453	ok	1.00	matches '萧大春'
Q60136	Xiao Dakuan, Prince Linchuan	Q15950795	ok	1.00	matches '萧大款'
Q60139	Xiao Daqiu, Prince Jianping	Q19359941	ok	1.00	matches '소대구'
Q60142	Xiao Daxun	Q19359949	ok	1.00	matches '소대훈'
Q60145	Xiao Dalian, Prince Nan	Q15936940	ok	1.00	matches '萧大连'
Q60148	Xiao Dajun, Prince Xiyang	Q19359942	ok	1.00	matches '소대균'
Q60151	Xiao Daya, Duke Liuyang	Q16075398	ok	1.00	matches '萧大雅'
Q60154	Xiao Daqi	Q1080118	ok	1.00	matches '萧大器'
Q60157	Princess Nansha	Q16603340	ok	1.00	matches '南沙公主'
Q60160	Princess Changshan, Miaohong	Q16603610	ok	1.00	matches '蕭妙䂮'
Q60163	Princess Liyang	Q16603493	ok	1.00	matches '溧陽公主'
Q60166	Princess Yuyao	Q16603734	ok	1.00	matches '餘姚公主'
Q60169	Princess Haiyan	Q16603479	ok	1.00	matches '海盐公主'
Q60172	Princess Anyang	Q16603380	ok	1.00	matches '安陽公主'
Q60175	Empress Dowager Xia	Q5374494	ok	1.00	matches 'Empress Dowager Xia'
Q60178	Princess Xu Zhaopei	Q843595	ok	1.00	matches '徐昭佩'
Q60181	Hong Yezhu	Q45463179	ok	1.00	matches 'Hong  Yezhu'
Q60184	Emperor Jing of Liang	Q1059979	ok	1.00	matches '萧方智'
Q60187	Xiao Fangdeng	Q15924467	ok	1.00	matches '蕭方等'
Q60199	Tieu Ham Trinh	Q16603609	ok	1.00	matches '蕭含貞'
Q60202	Empress Cai	Q8257738	ok	1.00	matches '蔡皇后'
Q60232	Zheng Xiaomu	Q11643903	ok	1.00	matches '鄭孝穆'
Q60235	Zheng Cheng	Q20689146	ok	1.00	matches '郑诚'
Q60238	Yang Cangqi	Q45454042	ok	1.00	matches 'Yang Cangqi'
Q60241	Li Yong	Q45422283	ok	1.00	matches 'Li Yong'
Q60244	Li Chun	Q45541822	ok	1.00	matches 'Li Chun'
Q60247	Li An	Q45651451	ok	1.00	matches 'Li An'
Q60250	Li Yan	Q11522548	ok	1.00	matches '李衍'
Q60253	Li Yan	Q45652815	ok	1.00	matches 'Li Yan'
Q60256	Li Gulin	Q16905365	ok	1.00	matches '李故邻'
Q60259	Li Kuan	Q22814273	ok	1.00	matches '李宽'
Q60262	Li Wei	Q45650974	ok	1.00	matches 'Li Wei'
Q60265	Li Mou	Q45652574	ok	1.00	matches 'Li Mou'
Q60268	Empress Dowager Wang	Q5374491	ok	1.00	matches 'Empress Dowager Wang'
Q60271	Xiao Dong	Q1059882	ok	1.00	matches '萧栋'
Q60274	Xiao Mou	Q45448005	ok	1.00	matches 'Xiao Mou'
Q60277	Xiao Xian	Q837577	ok	1.00	matches '萧铣'
Q60280	Du Shi	Q65804598	ok	1.00	matches '杜氏'
Q60283	Xiao Xiuming	Q45630134	ok	1.00	matches 'Xiao Xiuming'
Q60286	Xiao Shan	Q45565347	ok	1.00	matches 'Xiao Shan'
Q60289	Xiao Shen	Q45486600	ok	1.00	matches 'Xiao Shen'
Q60292	Xiao Bin	Q45486729	ok	1.00	matches 'Xiao Bin'
Q60293	Flavius Areobindus Dagalaifus Areobindus	Q642469	ok	1.00	matches 'Флавий Ареобинд Дагалайф Ареобинд'
Q60295	Xiao Fen	Q45492341	ok	1.00	matches 'Xiao Fen'
Q60298	Xiao Ning	Q45555654	ok	1.00	matches 'Xiao Ning'
Q60301	Xiao Ze	Q45490723	ok	1.00	matches 'Xiao Ze'
Q60304	Xiao Xuanche	Q45492974	ok	1.00	matches 'Xiao Xuanche'
Q60307	Xiao Wenlang	Q45451524	ok	1.00	matches 'Xiao Wenlang'
Q60310	Xiao Mou	Q45451652	ok	1.00	matches 'Xiao Mou'
Q60313	Xiao Fang	Q45448692	ok	1.00	matches 'Xiao Fang'
Q60316	Xiao Zhao	Q45448755	ok	1.00	matches 'Xiao Zhao'
Q60319	Zhang Anzhi	Q26197743	ok	1.00	matches '张安之'
Q60322	Zhang Fou	Q45685570	ok	1.00	matches 'Zhang Fou'
Q60328	Xiao Mou	Q45448943	ok	1.00	matches 'Xiao Mou'
Q60331	Xiao Mou	Q45449130	ok	1.00	matches 'Xiao Mou'
Q60334	Xiao Zhongyu	Q45449256	ok	1.00	matches 'Xiao Zhongyu'
Q60337	Liu Yun	Q10350431	ok	1.00	matches '柳恽'
Q60340	Prince Xian of Hengyang	Q706569	ok	1.00	matches '陈昌'
Q60349	Zhang Yao'er	Q712190	ok	1.00	matches '章要儿'
Q60355	Empress Wang	Q703142	ok	1.00	matches '王少姬'
Q60356	Pompeius	Q960953	ok	1.00	matches 'Flavius Pompeius'
Q60358	Tran Chi Trach	Q10565375	ok	1.00	matches '陳至沢'
Q60361	Chen Cha	Q45449140	ok	1.00	matches 'Chen Cha'
Q60364	Chen Yuanji	Q45483715	ok	1.00	matches 'Chen Yuanji'
Q60367	Chen Xian	Q45483780	ok	1.00	matches 'Chen Xian'
Q60370	Chen Fan	Q45483459	ok	1.00	matches 'Chen Fan'
Q60373	Chen Mou	Q45483523	ok	1.00	matches 'Chen Mou'
Q60376	Chen Feng	Q45654077	ok	1.00	matches 'Chen Feng'
Q60379	Chen Fahui	Q45397959	ok	1.00	matches 'Chen Fahui'
Q60382	Chen Yuan	Q45483331	ok	1.00	matches 'Chen Yuan'
Q60388	Chen Junfan	Q45483015	ok	1.00	matches 'Chen Junfan'
Q60391	Chen Juntong	Q45483078	ok	1.00	matches 'Chen Juntong'
Q60394	Chen Junbin	Q28414507	ok	1.00	matches '陈君宾'
Q60400	Chen Jingxuan	Q45603272	ok	1.00	matches 'Chen Jingxuan'
Q60403	Chen Mou	Q45484354	ok	1.00	matches 'Chen Mou'
Q60406	Chen Qiansheng	Q45609513	ok	1.00	matches 'Chen Qiansheng'
Q60409	Chen Mou	Q45486588	ok	1.00	matches 'Chen Mou'
Q60412	Chen Fu	Q45486973	ok	1.00	matches 'Chen Fu'
Q60415	Chen Mou	Q45484995	ok	1.00	matches 'Chen Mou'
Q60418	Chen Shang	Q45486336	ok	1.00	matches 'Chen Shang'
Q60421	Chen Jian	Q45422189	ok	1.00	matches 'Chen Jian'
Q60424	Cui Siyue	Q45437515	ok	1.00	matches 'Cui Siyue'
Q60427	Cui Simo	Q45443311	ok	1.00	matches 'Cui Simo'
Q60430	Cui Qianli	Q45562626	ok	1.00	matches 'Cui Qianli'
Q60433	Cui Sijing	Q45443689	ok	1.00	matches 'Cui Sijing'
Q60436	Zheng Shanguo	Q16904385	ok	1.00	matches '鄭善果'
Q60439	Yuwen Yu	Q45527855	ok	1.00	matches 'Yuwen Yu'
Q60442	Yuwen Quanzhi	Q45528546	ok	1.00	matches 'Yuwen Quanzhi'
Q60445	Yuwen Mou	Q45528608	ok	1.00	matches 'Yuwen Mou'
Q60448	Xue Bian	Q11622243	ok	1.00	matches '薛弁'
Q60451	Xue Ang	Q45422634	ok	1.00	matches 'Xue Ang'
Q60452	Dagalaifus	Q1270265	ok	1.00	matches 'Дагалайф'
Q60454	Xue Qing	Q45651496	ok	1.00	matches 'Xue Qing'
Q60460	Xue Ji	Q45422673	ok	1.00	matches 'Xue Ji'
Q60463	Xue Yin	Q11622254	ok	1.00	matches '薛胤'
Q60466	Xue Shan	Q45422627	ok	1.00	matches 'Xue Shan'
Q60469	Xue Changyu	Q45637593	ok	1.00	matches 'Xue Changyu'
Q60472	Xue Shanzhou	Q45638646	ok	1.00	matches 'Xue Shanzhou'
Q60475	Xue Shen	Q45639879	ok	1.00	matches 'Xue Shen'
Q60478	Xue Ji	Q45640064	ok	1.00	matches 'Xue Ji'
Q60481	Xue Chang	Q45640402	ok	1.00	matches 'Xue Chang'
Q60484	Xue Ying	Q45641395	ok	1.00	matches 'Xue Ying'
Q60487	Xue Zi	Q45626373	ok	1.00	matches 'Xue Zi'
Q60490	Xue Heng	Q45626498	ok	1.00	matches 'Xue Heng'
Q60493	Xue Xiang	Q45627190	ok	1.00	matches 'Xue Xiang'
Q60496	Xue Yong	Q45627252	ok	1.00	matches 'Xue Yong'
Q60499	Xue Zhenglun	Q45406238	ok	1.00	matches 'Xue Zhenglun'
Q60502	Xue Zhengwen	Q45635984	ok	1.00	matches 'Xue Zhengwen'
Q60505	Xue Zhonggong	Q45632785	ok	1.00	matches 'Xue Zhonggong'
Q60508	Xue Zhongyue	Q45632972	ok	1.00	matches 'Xue Zhongyue'
Q60511	Xue Zhonghui	Q45633159	ok	1.00	matches 'Xue Zhonghui'
Q60514	Xue Zhongsu	Q45633285	ok	1.00	matches 'Xue Zhongsu'
Q60517	Xue Zhu	Q45633476	ok	1.00	matches 'Xue Zhu'
Q60518	Licinia Eudoxia	Q232329	ok	1.00	matches 'Licínia Eudóxia'
Q60520	Xue Shuda	Q45634237	ok	1.00	matches 'Xue Shuda'
Q60523	Xue Zhongxiang	Q45634492	ok	1.00	matches 'Xue Zhongxiang'
Q60526	Xue Zhengfeng	Q45632534	ok	1.00	matches 'Xue Zhengfeng'
Q60529	Xue Ying	Q45630280	ok	1.00	matches 'Xue Ying'
Q60532	Xue Pi	Q45630781	ok	1.00	matches 'Xue Pi'
Q60535	Xue Jun	Q45631032	ok	1.00	matches 'Xue Jun'
Q60538	Xue Zhao	Q45631846	ok	1.00	matches 'Xue Zhao'
Q60541	Xue Yi	Q45630344	ok	1.00	matches 'Xue Yi'
Q60544	Xue Ju	Q45630406	ok	1.00	matches 'Xue Ju'
Q60547	Xue Dang	Q45629202	ok	1.00	matches 'Xue Dang'
Q60548	Valentinian III	Q170026	ok	1.00	matches '瓦伦丁尼安三世'
Q60550	Xue Chang	Q45629267	ok	1.00	matches 'Xue Chang'
Q60553	Xue Mo	Q45629391	ok	1.00	matches 'Xue Mo'
Q60556	Xue Zhen	Q45629455	ok	1.00	matches 'Xue Zhen'
Q60559	Xue Jian	Q45629645	ok	1.00	matches 'Xue Jian'
Q60562	Wei Shi	Q45422247	ok	1.00	matches 'Wei Shi'
Q60565	Xue Anqin	Q45422250	ok	1.00	matches 'Xue Anqin'
Q60568	Xue Anguo	Q45422253	ok	1.00	matches 'Xue Anguo'
Q60571	Zhangsun Wuzhe	Q22814048	ok	1.00	matches '长孙乌者'
Q60574	Truong Ton Hieu Chinh	Q48890488	ok	1.00	matches '長孫孝政'
Q60580	Changsun Qi	Q45419036	ok	1.00	matches 'Changsun Qi'
Q60581	Areobindus	Q1282468	ok	1.00	matches 'Areobind'
Q60583	Changsun Cao	Q45419038	ok	1.00	matches 'Changsun Cao'
Q60586	Changsun Hong	Q45528990	ok	1.00	matches 'Changsun Hong'
Q60589	Changsun Kuan	Q45529053	ok	1.00	matches 'Changsun Kuan'
Q60592	Changsun Kan	Q45529498	ok	1.00	matches 'Changsun Kan'
Q60595	Changsun Xiaoji	Q45530583	ok	1.00	matches 'Changsun Xiaoji'
Q60598	Gao Hu	Q11671865	ok	1.00	matches '高湖'
Q60616	Gao Mou	Q45514150	ok	1.00	matches 'Gao Mou'
Q60619	Guo Xi	Q30948295	ok	1.00	matches '郭晞'
Q60622	Zhangsun Shi	Q65803935	ok	1.00	matches '長孫氏'
Q60628	Wei Kui	Q45418912	ok	1.00	matches 'Wei Kui'
Q60634	Wei Shichong	Q45481967	ok	1.00	matches 'Wei Shichong'
Q60637	Wei Mou	Q45659766	ok	1.00	matches 'Wei Mou'
Q60640	Wei Keyi	Q45664531	ok	1.00	matches 'Wei Keyi'
Q60643	Wei Houyi	Q45664641	ok	1.00	matches 'Wei Houyi'
Q60646	Yang Bo	Q11118369	ok	1.00	matches '楊播'
Q60655	Wei Zhiyuan	Q45666801	ok	1.00	matches 'Wei Zhiyuan'
Q60658	Wei Shenxing	Q45666962	ok	1.00	matches 'Wei Shenxing'
Q60661	Wei Shenming	Q45498246	ok	1.00	matches 'Wei Shenming'
Q60664	Wei Shenhuo	Q45667120	ok	1.00	matches 'Wei Shenhuo'
Q60670	Wei Zhi	Q45418993	ok	1.00	matches 'Wei Zhi'
