qid,geni_ids,wikidata_qids
Q103103,6000000007615753662,
Q103105,6000000009305082700,
Q103107,6000000012463328643,
Q103109,6000000001864373732,
Q103111,6000000003152410248,
Q103113,6000000006250482371,
Q103115,6000000078169033835,
Q103117,6000000006175282468,
Q103119,6000000012997855337,
Q103121,6000000009905270152,
Q103123,6000000012724024967,
Q103125,6000000006250491482,
Q103127,6000000006250462273,
Q103129,6000000006250803145,
Q103131,6000000006250777188,
Q103133,6000000013365307676,
Q103135,6000000199403057854,
Q103137,6000000199416476834,
Q103139,6000000199417479834,
Q103141,6000000018138443766,
Q103143,6000000000296709903,
Q103145,6000000005006227919,
Q103147,6000000018138773675,
Q103149,6000000012179040698,
Q103151,6000000046948290947,
Q103153,6000000080211478891,
Q103155,6000000080211642897,
Q103157,6000000080211470022,
Q103159,6000000046948630920,
Q103161,6000000004172599875,
Q103163,6000000166233674821,
Q103165,6000000003163659989,
Q103167,6000000006911702298,
Q103169,6000000040589307899,
Q103171,6000000011829675465,
Q103173,6000000011829748271,
Q103175,6000000216935082829,
Q103177,6000000216935083847,
Q103179,6000000006592313034,
Q103181,6000000003152605768,
Q103183,6000000011580246830,
Q103185,5152220480860119679,
Q103187,6000000067535829821,
Q103189,6000000007754293944,
Q103191,6000000007754293907,
Q103193,6000000176847184827,
Q103195,6000000000047668296,
Q103197,6000000020732177423,
Q103199,6000000001412918616,
Q103201,6000000008682580378,
Q103203,6000000002487237609,
Q103205,6000000149659326840,
Q103207,6000000149659577844,
Q103209,6000000011744423719,
Q103211,4179305190990036243,
Q103213,6000000006763084350,
Q103215,6000000003748720870,
Q103217,6000000003493287326,
Q103219,6000000016164871461,
Q103221,6000000006988481419,
Q103223,6000000001967737157,
Q103224,6000000149658438835,
Q103226,6000000008301377974,
Q103228,6000000008301609481,
Q103230,6000000005789365172,
Q103232,5152199604560047374,
Q103234,6000000000547181787,
Q103236,6000000099660795891,
Q103238,6000000027793912207,
Q103240,6000000008061373199,
Q103242,6000000001412929181,
Q103244,6000000177616159909,
Q103246,6000000177617618824,
Q103248,6000000007427366483,
Q103250,6000000003570406543,
Q103252,6000000080619287988,
Q103254,6000000008773122236,
Q103256,5334412327220023472,
Q103258,6000000154156222833,
Q103260,6000000003570388980,
Q103262,6000000063204607821,
Q103264,6000000016071047409,
Q103266,6000000001412909502,
Q103268,6000000006719774273,
Q103270,6000000001818588423,
Q103272,6000000149597240822,
Q103274,6000000185724521825,
Q103276,6000000185724737826,
Q103278,6000000185724438858,
Q103280,6000000003026172382,
Q103282,6000000003026179304,
Q103284,6000000016423061664,
Q103286,6000000007059069239,
Q103288,6000000002531925658,
Q103290,6000000185552256824,
Q103292,6000000000043496800,
Q103294,6000000014464888429,
Q103297,6000000031879872916,
Q103298,6000000000044114484,
Q103300,6000000003637377332,
Q103302,6000000011448858281,
Q103304,6000000095468508858,
Q103306,6000000016073242563,
Q103308,6000000015550882877,
Q103311,6000000003637361593,
Q103313,6000000075757939918,
Q103315,6000000011360539537,
Q103317,6000000010145164785,
Q103319,6000000008627678874,
Q103321,6000000006784294033,
Q103323,6000000013015882850,
Q103325,6000000000043632663,
Q103327,6000000001412929140,
Q103329,6000000007175849546,
Q103331,6000000007175649943,
Q103333,6000000015539599891,
Q103335,6000000001412935976,
Q103337,6000000008682544372,
Q103339,6000000025986662316,
Q103341,6000000025987253922,
Q103343,6000000015625587627,
Q103345,6000000013900301487,
Q103347,6000000000008085683,
Q103349,6000000013900142937,
Q103351,6000000003342027899,
Q103353,5151978117140066757,
Q103355,6000000001730326079,
Q103357,6000000003344000397,
Q103359,6000000011360539542,
Q103361,6000000001412937284,
Q103363,6000000012259599544,
Q103365,6000000001412929851,
Q103367,6000000013404984967,
Q103369,6000000008755327888,
Q103371,6000000000033088140,
Q103373,6000000003480138412,
Q103375,6000000000056834705,
Q103377,6000000003493171437,
Q103379,6000000003493284786,
Q103381,4067682592610020441,
Q103383,6000000001412904570,
Q103385,4067672355700123117,
Q103387,6000000001412870832,
Q103389,6000000016938027077,
Q103391,6000000016937905367,
Q103393,6000000016938046419,
Q103395,6000000007176072225,
Q103397,6000000016937936560,
Q103399,6000000010781868059,
Q103401,6000000027969053375,
Q103403,6000000011911276228,
Q103405,6000000002010233188,
Q103407,6000000027969266212,
Q103409,6000000001864350849,
Q103411,6000000002702579023,
Q103413,6000000003828011375,
Q103415,6000000013969143273,
Q103417,6000000008752112059,
Q103419,6000000001412918574,
Q103421,6000000003654581141,
Q103423,6000000013968987679,
Q103425,6000000003024405533,
Q103427,6000000000244827959,
Q103429,6000000008197492978,
Q103431,6000000001412929806,
Q103433,6000000000040050487,
Q103435,6000000001864350734,
Q103437,6000000015424079469,
Q103439,6000000014466893944,
Q103441,6000000014467066053,
Q103443,6000000001655950671,
Q103445,6000000003827902051,
Q103447,6000000014783485266,
Q103449,6000000013969107164,
Q103451,6000000014902291194,
Q103453,6000000004555002292,
Q103455,6000000040320317037,
Q103457,6000000000021904439,
Q103459,6000000021341337567,
Q103461,6000000001412918740,
Q103463,6000000001412918749,
Q103465,6000000214866834826,
Q103467,6000000214866838824,
Q103469,6000000003570382603,
Q103471,6000000003570382580,
Q103473,6000000015551660631,
Q103475,6000000214866980835,
Q103477,6000000013900138798,
Q103479,6000000013900557510,
Q103481,6000000015232633854,
Q103483,6000000013900412751,
Q103485,6000000015232457981,
Q103487,6000000015232940458,
Q103489,6000000021693852360,
Q103491,6000000021694806886,
Q103493,6000000022727773727,
Q103495,6000000206686177850,
Q103497,6000000015435388969,
Q103499,6000000200536361837,
Q103501,6000000006242293627,
Q103503,6000000008460694572,
Q103505,6000000008682603214,
Q103507,6000000013842131612,
Q103509,6000000005811088010,
Q103511,6000000005811199001,
Q103513,6000000001412929740,
Q103515,6000000008744161257,
Q103517,6000000011717437881,
Q103519,6000000008316202249,
Q103521,6000000015321318813,
Q103523,6000000024421555987,
Q103525,6000000020827568632,
Q103527,6000000020828564145,
Q103529,6000000011884849195,
Q103531,6000000016157582216,
Q103533,6000000016157644105,
Q103535,6000000039133478868,
Q103537,6000000007152235217,
Q103539,6000000003637367921,
Q103543,6000000011360574567,
Q103544,6000000000033187732,
Q103547,6000000007427508274,
Q103549,6000000000160744978,
Q103551,6000000015550682055,
Q103553,6000000003637377831,
Q103555,6000000012438708590,
Q103557,6000000011841469669,
Q103559,6000000011842769725,
Q103561,6000000008461340698,
Q103563,6000000001553730544,
Q103565,6000000019789277523,
Q103567,6000000001818650117,
Q103569,6000000001728257995,
Q103571,6000000001728264001,
Q103573,6000000001728264007,
Q103575,6000000001818683085,
Q103577,6000000015211504825,
Q103579,6000000015424933128,
Q103581,6000000001864370725,
Q103583,6000000015424781742,
Q103585,6000000015424750908,
Q103587,6000000015424916061,
Q103589,6000000071611587101,
Q103591,6000000013900629631,
Q103593,6000000013900440947,
Q103595,6000000013901073085,
Q103597,6000000011194448107,
Q103599,6000000011194661567,
Q103601,6000000013901018415,
Q103603,6000000013900964529,
Q103605,6000000013900988384,
Q103607,6000000013901090407,
Q103609,6000000008574741665,
Q103611,6000000008574707754,
Q103613,6000000008742204683,
Q103615,6000000003493121364,
Q103617,6000000004846930902,
Q103619,6000000004847196045,
Q103621,6000000013885110875,
Q103623,6000000007387264577,
Q103625,6000000013970216651,
Q103627,6000000001435415560,
Q103629,6000000020894068238,
Q103631,6000000140223000978,
Q103633,6000000013968974484,
Q103635,6000000003748960086,
Q103637,6000000003748795548,
Q103639,4067557011140010308,
Q103641,4067519823100021180,
Q103643,6000000017767413788,
Q103645,6000000017767516239,
Q103647,6000000017767563267,
Q103649,6000000001412921427,
Q103651,6000000001412921435,
Q103653,6000000013994387634,
Q103655,6000000013994723392,
Q103657,6000000001818477766,
Q103659,6000000000157278272,
Q103661,6000000001728253903,
Q103663,6000000019789868215,
Q103665,6000000013858364821,
Q103667,6000000013026332009,
Q103669,6000000001728253921,
Q103671,6000000013885710696,
Q103673,6000000013885949535,
Q103675,6000000013885984160,
Q103677,6000000001728257946,
Q103679,6000000013885980363,
Q103681,6000000073871349922,
Q103683,6000000001728253933,
Q103685,6000000015625591690,
Q103687,6000000013885680726,
Q103689,6000000020196938789,
Q103691,6000000020196836126,
Q103693,6000000000010092448,
Q103695,6000000000010030674,
Q103697,6000000013997125636,
Q103699,6000000013997447808,
Q103701,6000000013996988590,
Q103703,6000000013997103821,
Q103705,6000000013997197198,
Q103707,6000000013997224360,
Q103709,6000000005222293166,
Q103711,6000000005222341077,
Q103713,6000000000033077129,
Q103715,6000000008289908571,
Q103717,6000000001699450239,
Q103719,6000000008316276220,
Q103721,6000000000032911726,
Q103723,6000000017018162529,
Q103725,6000000013016203335,
Q103727,6000000012176741070,
Q103729,6000000012176856400,
Q103731,6000000016236365385,
Q103733,6000000007151939725,
Q103735,6000000008500342708,
Q103737,6000000065543642977,
Q103740,6000000065543448009,
Q103742,6000000016236691285,
Q103744,6000000065543922874,
Q103746,6000000088615916214,
Q103748,6000000088615330313,
Q103750,6000000003827902033,
Q103752,6000000003827902039,
Q103754,6000000003827902027,
Q103756,6000000014466589220,
Q103758,6000000014466660540,
Q103760,6000000014466643345,
Q103762,6000000012181240195,
Q103764,6000000014466814162,
Q103766,6000000014466635695,
Q103768,6000000014466474839,
Q103770,6000000001699485355,
Q103772,4882605560200070784,
Q103774,6000000015191729496,
Q103776,6000000014466577833,
Q103778,6000000001435528115,
Q103780,6000000001435528101,
Q103782,6000000003827894905,
Q103784,6000000008682490946,
Q103786,6000000014466616361,
Q103788,6000000015323644392,
Q103790,6000000015323732227,
Q103792,6000000003026235279,
Q103794,6000000016292290526,
Q103796,6000000013988183125,
Q103798,6000000003024339622,
Q103800,6000000015323749204,
Q103802,6000000015323757275,
Q103804,6000000000033100078,
Q103806,6000000021674599002,
Q103808,6000000004036252525,
Q103810,6000000008881968821,
Q103812,6000000012181568650,
Q103814,6000000011907466365,
Q103816,6000000015302191718,
Q103818,6000000001728253423,
Q103820,6000000001728257527,
Q103822,6000000006783803767,
Q103824,6000000013885099741,
Q103826,6000000013885229326,
Q103828,6000000015202676996,
Q103830,6000000003163661393,
Q103832,6000000008576298585,
Q103834,6000000014454372834,
Q103836,6000000014454345628,
Q103838,6000000014454345655,
Q103840,6000000014454292652,
Q103842,6000000014454456371,
Q103844,6000000014464162522,
Q103846,6000000014464226200,
Q103848,6000000006988297553,
Q103850,6000000004306725569,
Q103852,6000000006988277433,
Q103854,6000000017361350338,
Q103856,6000000015833042991,
Q103858,6000000014464081835,
Q103860,6000000014463920556,
Q103862,6000000001412875622,
Q103864,6000000001412875629,
Q103866,6000000001412875594,
Q103868,6000000012300732470,
Q103870,6000000001404179113,
Q103872,6000000012140939577,
Q103874,6000000008979310636,
Q103876,6000000014862918140,
Q103878,6000000014862870587,
Q103880,6000000014862957153,
Q103882,6000000004306661170,
Q103884,6000000004306626215,
Q103886,6000000014497822038,
Q103888,6000000008491980181,
Q103890,6000000021790524835,
Q103892,6000000001864370584,
Q103894,6000000001412875580,
Q103896,6000000001412875558,
Q103898,6000000000245101891,
Q103900,6000000013842098923,
Q103902,6000000013841565516,
Q103904,6000000146318676870,
Q103906,6000000146320350825,
Q103908,6000000205012981823,
Q103910,6000000001553724289,
Q103912,6000000003927637163,
Q103914,6000000003927542201,
Q103916,6000000008943787235,
Q103918,6000000030855757059,
Q103920,6000000030855828901,
Q103922,6000000017001189814,
Q103924,6000000006591877138,
Q103926,6000000001412929328,
Q103928,6000000036139284228,
Q103930,6000000007016579387,
Q103932,6000000193075592835,
Q103934,6000000020561688581,
Q103936,6000000030548080797,
Q103938,6000000020561714595,
Q103940,6000000010904945484,
Q103943,6000000003589069950,
Q103945,6000000013985052115,
Q103947,6000000013985017125,
Q103949,6000000001412921297,
Q103951,6000000001412921215,
Q103953,6000000005791677093,
Q103955,6000000017001418773,
Q103957,6000000017001348865,
Q103959,6000000006311684001,
Q103961,6000000004251428481,
Q103963,6000000003948371045,
Q103965,6000000001412929312,
Q103967,6000000004959549912,
Q103969,6000000003948146698,
Q103971,5152031459430067024,
Q103973,6000000000172515121,
Q103975,6000000000040037842,
Q103977,6000000000040046759,
Q103979,6000000003275399099,
Q103981,6000000003637345237,
Q103983,6000000001326679613,
Q103985,6000000001501032222,
Q103987,6000000004570903681,
Q103989,6000000016766220359,
Q103991,6000000026036439210,
Q103993,5549799300220079190,
Q103995,6000000006988431268,
Q103997,6000000047505420099,
Q103999,6000000168208385899,
Q104001,6000000074813807980,
Q104003,6000000074814025953,
Q104005,6000000007058569898,
Q104009,6000000003574049805,
Q104015,6000000012180981686,
Q104017,6000000003118219609,
Q104019,6000000003300834555,
Q104021,6000000003814995146,
Q104023,6000000003814998336,
Q104025,6000000003815045285,
Q104027,6000000007191398255,
Q104029,6000000047505564901,
Q104031,6000000003297958755,
Q104033,6000000003298179133,
Q104035,6000000003824068624,
Q104037,6000000008462456097,
Q104039,6000000008462872220,
Q104041,6000000013884237002,
Q104043,6000000015423554110,
Q104045,6000000001728257958,
Q104047,6000000001728253416,
Q104049,6000000181882418821,
Q104051,6000000001412921129,
Q104053,6000000001412921121,
Q104055,6000000001412875911,
Q104057,6000000137435259821,
Q104059,6000000216921257861,
Q104061,6000000216921561826,
Q104063,6000000001412875744,
Q104065,6000000001412875756,
Q104067,6000000013885726221,
Q104069,6000000013969373728,
Q104071,6000000014454483196,
Q104073,6000000003828011296,
Q104075,6000000008192337350,
Q104077,6000000003493116657,
Q104079,6000000003978749772,
Q104081,6000000003827894450,
Q104083,6000000013745311356,
Q104085,6000000019919983752,
Q104089,6000000003493147984,
Q104091,6000000006963884155,
Q104093,6000000001401222748,
Q104095,6000000003493147970,
Q104097,6000000003493147998,
Q104099,6000000003493151005,
Q104101,6000000216813159893,
Q104103,6000000003802574644,
Q104105,6000000012261316785,
Q104107,6000000001500899675,
Q104109,6000000000140806040,
Q104111,6000000012273987978,
Q104113,6000000012274016601,
Q104115,6000000012274457480,
Q104117,6000000045919571934,
Q104119,6000000045919669986,
Q104121,6000000013969410562,
Q104123,6000000017663365841,
Q104125,6000000036850725175,
Q104127,6000000001578904229,
Q104131,6000000007152117469,
Q104133,6000000008316125197,
Q104139,6000000006211793351,
Q104141,6000000012890615696,
Q104143,6000000012890991355,
Q104145,6000000012891084312,
Q104147,6000000136295036822,
Q104149,6000000000010059888,
Q104152,6000000006987940624,
Q104154,6000000006988492120,
Q104156,6000000011822179639,
Q104158,6000000194006786830,
Q104160,6000000065511766900,
Q104162,6000000013884663025,
Q104164,6000000003637377825,
Q104166,6000000003637377847,
Q104168,6000000040657728235,
Q104170,6000000000043825128,
Q104172,6000000145930068919,
Q104174,6000000145931437938,
Q104176,6000000145931320025,
Q104178,6000000001435415495,
Q104180,6000000013970154603,
Q104182,6000000013970278821,
Q104184,6000000013970300713,
Q104186,4538914240710064310,
Q104188,6000000013900557257,
Q104190,4538880477870022264,
Q104192,6000000011819997235,
Q104194,6000000011819838754,
Q104196,6000000001500958358,
Q104198,6000000004036479514,
Q104200,6000000008316290521,
Q104202,6000000193683061822,
Q104204,6000000005931710162,
Q104206,6000000078130114167,
Q104208,6000000078132032052,
Q104210,6000000012152596426,
Q104212,6000000193653568904,
Q104214,6000000193654069835,
Q104216,6000000193653864834,
Q104218,6000000076463318111,
Q104220,6000000193653971825,
Q104222,6000000012152575835,
Q104224,6000000012152551519,
Q104226,6000000012152674562,
Q104228,6000000003827394639,
